early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,FRSH,FRESHWORKS INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,75.84,75.0,confirmed_bullish_trend,90.15,fresh_above_zero_cross_proxy,77.78,49.81,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
2,KHC,Kraft Heinz,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,73.47,100.0,fresh_bullish_cross,88.8,fresh_above_zero_cross_proxy,48.42,44.93,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
3,CDW,CDW Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,72.72,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,72.07,48.66,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
4,ILLR,Triller Group Inc. - Common Stock,NASDAQ+NASDAQ500,,72.19,72.0,confirmed_bullish_trend,49.8,bullish_below_zero_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
5,OUST,OUSTER INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,71.5,75.0,confirmed_bullish_trend,90.15,fresh_above_zero_cross_proxy,64.62,47.17,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
6,ESTA,ESTABLISHMENT LABS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,71.37,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,87.99,52.85,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
7,HOOD,Robinhood Markets,NASDAQ+NASDAQ500+SPX,Financials,70.69,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,65.92,47.43,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
8,NAVN,NAVAN INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,70.65,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,65.81,47.41,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
9,WEN,WENDYS,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,70.45,82.0,early_transition,49.8,bullish_below_zero_proxy,85.64,51.38,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
10,VRSK,Verisk Analytics,NASDAQ+NASDAQ500+SPX,Industrials,70.36,82.0,early_transition,88.8,fresh_above_zero_cross_proxy,55.81,45.41,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
11,TIGO,Millicom International Cellular S.A. - Common Stock,NASDAQ+NASDAQ500,,69.74,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,63.04,46.86,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
12,SKYQ,Sky Quarry Inc. - Common Stock,NASDAQ+NASDAQ500,,69.51,100.0,fresh_bullish_cross,47.55,bullish_below_zero_proxy,100.0,54.25,10.52,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
13,KLIC,KULICKE AND SOFFA INDUSTRIES INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,68.56,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,79.92,50.23,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
14,NBIX,"Neurocrine Biosciences, Inc. - Common Stock",NASDAQ+NASDAQ200+NASDAQ500,,68.53,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,59.38,46.13,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
15,SYRE,SPYRE THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,68.29,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,78.64,50.98,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
16,EXEL,"Exelixis, Inc. - Common Stock",NASDAQ+NASDAQ500,,68.2,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,58.37,45.92,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
17,VICR,Vicor Corporation - Common Stock,NASDAQ+NASDAQ500,,67.46,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,56.12,45.47,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
18,HTFL,HEARTFLOW INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,67.39,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.9,50.43,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
19,PTCT,PTC THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,67.24,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.47,50.34,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
20,CSX,CSX Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,67.24,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,55.45,45.34,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
21,RPRX,Royalty Pharma plc - Class A Ordinary Shares,NASDAQ+NASDAQ200+NASDAQ500,,67.07,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,54.95,45.24,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
22,TER,Teradyne,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,67.0,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.23,55.2,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
23,UPC,Universe Pharmaceuticals Inc - Class A Ordinary Shares,NASDAQ+NASDAQ500,,66.78,100.0,fresh_bullish_cross,86.55,fresh_above_zero_cross_proxy,100.0,54.25,23.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: fresh_above_zero_cross_proxy,EMA extension 6.4 ATR; MACD setup extended; event-level volume; MACD snapshot proxy; double-cross history unavailable
24,ACHC,ACADIA HEALTHCARE COMPANY INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.64,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.65,49.98,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
25,MDLN,Medline Inc. - Class A common stock,NASDAQ+NASDAQ200+NASDAQ500,,66.54,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,57.44,45.74,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
