ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,694.640015,0.0,0.0,0.0,0.0,0.0,1.0,54.47429857080608,0.9228553894322808,6.952932530301839,,60.75,47.0,44.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
KLAC,KLA Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,278.390015,0.0,0.0,0.0,0.0,0.0,1.0,44.42087693177632,0.38866250249476364,7.2824869198600455,,60.43,47.0,44.0,65,98.41,50,0,0,0,constructive momentum,No major Prism warning from provided data
LRCX,Lam Research,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,410.910004,0.0,0.0,0.0,0.0,0.0,1.0,29.216982389937108,0.49725164874527095,7.2918302394437235,,56.96,47.0,44.0,65,81.04,50,0,0,0,constructive momentum,No major Prism warning from provided data
MRVL,Marvell Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,277.75,0.0,0.0,0.0,0.0,0.0,1.0,35.60025254503487,-0.09975381437843356,10.592516728815738,,56.53,47.0,44.0,65,75.92,56.0,1,1,1,constructive momentum; positive market/social signals,1 extracted risk note(s)
MU,Micron Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,1145.280029,0.0,0.0,0.0,0.0,0.0,1.0,24.012474466985555,0.394151354941245,9.522813337832405,,55.54,47.0,44.0,65,65.97,66.0,1,1,1,positive market/social signals,1 extracted risk note(s)
MRNA,Moderna,NASDAQ+NASDAQ500+SPX,Health Care,Biotechnology,0.0,69.699997,0.0,0.0,0.0,0.0,0.0,1.0,46.520910237544655,0.3089301818410992,7.114572964554277,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
TECH,Bio-Techne,NASDAQ+NASDAQ500+SPX,Health Care,Life Sciences Tools & Services,0.0,70.900002,0.0,0.0,0.0,0.0,0.0,1.0,39.45712431156569,3.2614291262270667,4.06306657891813,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
TER,Teradyne,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,463.209991,0.0,0.0,0.0,0.0,0.0,1.0,21.053181304897663,0.6304805778877489,7.842247497759916,,55.21,47.0,44.0,65,72.31,50,0,0,0,constructive momentum,No major Prism warning from provided data
GLW,Corning Inc.,SPX,Information Technology,Electronic Components,0.0,255.630005,0.0,0.0,0.0,0.0,0.0,1.0,39.71143007208051,0.8341866562839493,7.249169193353719,,53.52,35.0,30.0,65,96.33,50,0,0,0,constructive momentum,No major Prism warning from provided data
CAT,Caterpillar Inc.,SPX,Industrials,Construction Machinery & Heavy Transportation Equipment,0.0,1032.599976,0.0,0.0,0.0,0.0,0.0,1.0,16.32701294124981,0.9994469443624248,4.2718100035505495,,53.27,35.0,44.0,65,77.59,50,0,0,0,constructive momentum,No major Prism warning from provided data
