ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
ABSI,ABSCI CORP,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,11.185,0.0,0.0,0.0,0.0,0.0,1.0,83.9638157894737,1.6124079637178586,10.53323967047704,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
AKTS,AKTIS ONCOLOGY INC,NASDAQ+RUSSELL2000,Health Care,,0.0,30.809999,0.0,0.0,0.0,0.0,0.0,1.0,50.80763093489966,1.3962110679102904,8.32035103742967,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ALHC,ALIGNMENT HEALTHCARE INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,23.07,0.0,0.0,0.0,0.0,0.0,1.0,45.414434289316105,-0.32008531507499405,5.537493652857761,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
APGE,APOGEE THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,132.699997,0.0,0.0,0.0,0.0,0.0,1.0,70.52171292726806,1.6739042532524668,4.385295448477988,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
BIOA,BIOAGE LABS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,24.940001,0.0,0.0,0.0,0.0,0.0,1.0,46.275674268367986,1.4884473974726702,6.310859811112277,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CLPT,CLEARPOINT NEURO INC,NASDAQ+RUSSELL2000,Health Care,,0.0,19.280001,0.0,0.0,0.0,0.0,0.0,1.0,57.51634803921568,0.35287101546104926,8.143116056595936,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
DFTX,DEFINIUM THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,45.73,0.0,0.0,0.0,0.0,0.0,1.0,94.76149914821124,1.9865549658009574,7.701415607135045,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
FDMT,4D MOLECULAR THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,13.075,0.0,0.0,0.0,0.0,0.0,1.0,45.76365663322184,0.7436505548480279,7.2089593007375035,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
GALT,GALECTIN THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,5.095,0.0,0.0,0.0,0.0,0.0,1.0,98.24902723735408,4.591873039685122,7.752698724239453,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
INNV,INNOVAGE HOLDING CORP,NASDAQ+RUSSELL2000,Health Care,,0.0,11.15,0.0,0.0,0.0,0.0,0.0,1.0,48.46870838881492,0.7759637454678863,5.410634208840488,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
KYMR,KYMERA THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,110.824997,0.0,0.0,0.0,0.0,0.0,1.0,36.04836528416848,2.175109742820988,7.003706612197915,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
LGND,LIGAND PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,311.579895,0.0,0.0,0.0,0.0,0.0,1.0,32.77929331323119,2.365702720553147,4.428578720899636,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
LMRI,LUMEXA IMAGING HOLDINGS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,11.64,0.0,0.0,0.0,0.0,0.0,1.0,51.168831168831176,-0.08965665609547757,6.853215513009327,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
MAMA,MAMAS CREATIONS INC,NASDAQ+RUSSELL2000,Consumer Staples,,0.0,20.67,0.0,0.0,0.0,0.0,0.0,1.0,42.551724137931046,0.8018869141409448,5.28681975257447,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
MBX,MBX BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,,0.0,53.950001,0.0,0.0,0.0,0.0,0.0,1.0,69.12226018808778,0.7145953139597505,7.0225081446907,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
MNPR,MONOPAR THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,94.900002,0.0,0.0,0.0,0.0,0.0,1.0,47.291637435977016,0.3672370545831918,5.696974364357006,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
MYGN,MYRIAD GENETICS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,5.94,0.0,0.0,0.0,0.0,0.0,1.0,40.75829383886258,0.4364973169482238,5.537518037518038,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
NEO,NEOGENOMICS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,14.235,0.0,0.0,0.0,0.0,0.0,1.0,39.695780176643765,0.7564204030637194,4.902403532540519,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
NVCT,NUVECTIS PHARMA INC,NASDAQ+RUSSELL2000,Health Care,,0.0,27.700001,0.0,0.0,0.0,0.0,0.0,1.0,171.835142296369,4.018668745509571,8.470604129477929,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ORKA,ORUKA THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,92.919998,0.0,0.0,0.0,0.0,0.0,1.0,60.26215591583306,0.1605806497402984,6.002861346227259,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ORMP,ORAMED PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,4.69,0.0,0.0,0.0,0.0,0.0,1.0,18.434343434343447,3.810315989538939,5.845263478525742,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
RARE,ULTRAGENYX PHARMACEUTICAL INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,30.76,0.0,0.0,0.0,0.0,0.0,1.0,32.244196044711956,1.5301026494526524,4.546719998142299,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
REPL,REPLIMUNE GROUP INC,NASDAQ+RUSSELL2000,Health Care,,0.0,11.255,0.0,0.0,0.0,0.0,0.0,1.0,140.49145299145303,-0.48804083713088187,8.102430665735865,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
RGNX,REGENXBIO INC,NASDAQ+RUSSELL2000,Health Care,,0.0,11.43,0.0,0.0,0.0,0.0,0.0,1.0,65.89259796806968,0.5447902706162204,7.814648168978879,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
RLAY,RELAY THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,19.83,0.0,0.0,0.0,0.0,0.0,1.0,42.66187050359711,0.4909632661252421,5.2535836755277,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
RZLT,REZOLUTE INC,NASDAQ+RUSSELL2000,Health Care,,0.0,5.14,0.0,0.0,0.0,0.0,0.0,1.0,57.18654434250763,0.4852199580152239,7.008060033351862,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
SLS,SELLAS LIFE SCIENCES GROUP INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,14.635,0.0,0.0,0.0,0.0,0.0,1.0,59.42265795206971,0.8348074830419248,6.793889404070476,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
