current_rank,ticker,name,sector,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
1,PTLO,PORTILLO S INC CLASS A,Consumer Discretionary,1,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,VSNT,"Versant Media Group, Inc. - Class A Common Stock",,2,37.869999,,43,36.759998,0.03019589,,,,3,38.669998,,35,38.220001,0.01177386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MCHB,MECHANICS BANCORP CLASS A,Financials,3,17.165001,,8,17.17,-0.00029115,,,,,,,,,,,,,,,,,,,27,16.790001,,19,16.6,0.01144584,2,16.49,0.00667071,,,,,,,,,,,,,,,,,,,,,,,,
4,GENB,GENERATE BIOMEDICINES INC,Health Care,4,15.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,PPIH,PERMA PIPE INTERNATIONAL HOLDINGS,Industrials,5,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,CBIO,CRESCENT BIOPHARMA,Health Care,6,16.43,,36,16.690001,-0.01557825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,TKO,TKO Group Holdings,Communication Services,7,195.080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,DAN,DANA INCORPORATED INC,Consumer Discretionary,8,29.700001,,,,,26,29.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,OVBC,OHIO VALLEY BANC CORP,Financials,9,44.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,EWBC,"East West Bancorp, Inc. - Common Stock",,10,135.050003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,SBC,SBC MEDICAL GROUP HOLDINGS INC,Health Care,11,3.2,,13,3.2,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,VUZI,VUZIX CORP,Information Technology,12,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WFRD,Weatherford International plc - Ordinary shares,,13,92.699997,,,,,44,92.900002,,,,,24,88.959999,,6,87.529999,0.01633726,17,89.419998,-0.02113620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,SLB,Schlumberger,Energy,14,52.599998,,,,,,,,,,,,,,,,,,,,,,,,,,34,48.91,,8,48.959999,-0.00102122,29,49.970001,-0.02021217,,,,,,,,,,,,,,,,,,,,,
