rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,TENB,TENABLE HOLDINGS,Information Technology,100.0,强共识候选,36.735001,57.28,0.79,0.04687948,0.08426800,0.02070017,90.4,71.97,80.4,80.88,68.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 9 个榜单触发；平均名次 #10.3；最高分 100.0；单一趋势 · Trend Relay #1；Aster v5 · Risk Adjusted #2；缠论K线 · 洗盘反转 #2；Aster v2 · Balanced Call #4；Aster v3 · Quality Momentum #5；单一信号 · EMA Candle Capture #5；Aster Call #14；单一信号 · 4H EMA 三线翻转 #22
2,DGX,Quest Diagnostics,Health Care,100.0,强共识候选,246.817505,66.46,0.3,0.03787691,0.05689850,0.04325083,92.8,57.57,91.6,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #23.6；最高分 94.0；缠论K线 · 洗盘反转 #8；Aster v3 · Quality Momentum #14；Aster Call #15；Aster v2 · Balanced Call #18；Aster v5 · Risk Adjusted #35；Aster v4 · Tactical Breakout #37；单一趋势 · Trend Relay #38
3,VTRS,Viatris,Health Care,100.0,强共识候选,16.719999,53.21,0.32,0.00390261,0.01672235,0.03369397,92.8,57.27,100.0,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #14.9；最高分 94.0；Aster Call #6；Aster v2 · Balanced Call #8；Aster v4 · Tactical Breakout #9；单一信号 · EMA Candle Capture #12；Aster v3 · Quality Momentum #16；Aster v5 · Risk Adjusted #23；单一趋势 · Trend Relay #30
4,MDT,Medtronic,Health Care,100.0,强共识候选,94.029999,58.99,0.24,0.00186454,0.01599131,0.03301287,82.9,72.22,100.0,80.0,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #20.8；最高分 94.0；Aster v3 · Quality Momentum #7；Aster v2 · Balanced Call #15；Aster v5 · Risk Adjusted #15；Aster v4 · Tactical Breakout #19；Aster Call #27；单一趋势 · Trend Relay #42
5,ARE,Alexandria Real Estate Equities,Real Estate,100.0,强共识候选,52.695,57.8,0.24,0.01434069,0.04470660,0.13984426,82.9,67.45,100.0,80.44,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #27.3；最高分 94.0；Aster v3 · Quality Momentum #11；Aster v2 · Balanced Call #20；Aster v4 · Tactical Breakout #20；Aster v5 · Risk Adjusted #27；Aster Call #41；单一趋势 · Trend Relay #45
6,IQV,IQVIA,Health Care,100.0,强共识候选,269.579987,62.97,0.43,0.01467929,0.05621341,0.12705374,82.9,64.88,100.0,80.0,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #33.8；最高分 94.0；Aster v3 · Quality Momentum #21；Aster v4 · Tactical Breakout #22；Aster v2 · Balanced Call #27；Aster v5 · Risk Adjusted #38；Aster Call #47；单一趋势 · Trend Relay #48
7,ILMN,"Illumina, Inc. - Common Stock",,100.0,强共识候选,225.089996,64.79,1.1,0.08096816,0.08328316,0.16265490,98.2,71.94,68.6,80.0,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #11.7；最高分 94.8；Aster Call #1；Aster v2 · Balanced Call #1；Aster v5 · Risk Adjusted #1；Aster v4 · Tactical Breakout #6；Aster v3 · Quality Momentum #15；缠论K线 · 洗盘反转 #46
8,NWSA,News Corp (Class A),Communication Services,100.0,强共识候选,30.32,53.32,0.31,-0.00752861,0.02276944,0.05681418,92.8,57.06,83.8,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #24.0；最高分 94.0；单一趋势 · Trend Relay #12；缠论K线 · 洗盘反转 #16；Aster v3 · Quality Momentum #17；Aster Call #20；Aster v2 · Balanced Call #34；Aster v5 · Risk Adjusted #45
9,EBAY,eBay Inc.,Consumer Discretionary,100.0,强共识候选,107.519997,54.54,0.29,-0.01366852,0.01760357,0.05071821,87.7,73.31,83.8,80.88,30.0,100.0,early_transition,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #17.3；最高分 94.0；Aster v3 · Quality Momentum #3；缠论K线 · 洗盘反转 #7；Aster v5 · Risk Adjusted #12；单一趋势 · Trend Relay #23；Aster Call #29；Aster v2 · Balanced Call #30
10,AMN,AMN HEALTHCARE,Health Care,100.0,强共识候选,34.895,60.19,0.33,0.02032161,0.02241427,0.01174248,90.4,78.57,88.8,80.67,30.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #22.8；最高分 89.4；Aster v5 · Risk Adjusted #3；Aster v2 · Balanced Call #6；Aster Call #18；Aster v4 · Tactical Breakout #31；Aster v3 · Quality Momentum #35；单一信号 · 4H EMA 三线翻转 #44
