rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,CSCO,2026-07-02,2026-07-02,2026-08-13,112.059502,-0.005594995020055227,96.0,TRIM,True,1,硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 新鲜破位: 放量下跌，成交量约为20日均量 2.0 倍; 动能转弱: 5日跌幅 -7.3%; 动能转弱: RSI 42.4 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: 63日高点回撤 -13.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.13800383076923084,-0.07296902067262634,0.021881250341738046,42.36008981957482,exit-risk-trends.html#ticker-csco
2,NOK,2026-07-02,2026-07-02,2026-07-06,12.51,0.036454018227009,88.0,WATCH,True,29,利润保护: 收盘 $12.51 跌破 3ATR 动态保护线 $14.19; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.7%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.8%,-0.2575667655786351,-0.03843197540353571,-0.24729241877256325,41.59827405402243,exit-risk-trends.html#ticker-nok
3,WDC,2026-07-02,2026-07-02,2026-08-13,489.600006,-0.09165119480519479,88.0,TRIM,True,7,硬止损: 持仓相对成本约 -9.2%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 47.5 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -34.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.34390198849957754,0.08433738910283317,0.04882073669724618,47.54360975144679,exit-risk-trends.html#ticker-wdc
4,CMG,2026-07-02,2026-07-02,2026-08-13,32.715,-0.07558629769952807,84.0,WATCH,True,8,硬止损: 持仓相对成本约 -7.6%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 45.9 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -15.1%,-0.15070093457943923,-0.029516435168093547,-0.04342108060172267,45.930448146174996,exit-risk-trends.html#ticker-cmg
5,IBM,2026-07-02,2026-07-02,2026-08-13,234.160004,-0.19121299773191147,82.0,SELL_NOW,True,23,硬止损: 持仓相对成本约 -19.1%，超过 -7% 防线; 动能转弱: RSI 47.6 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -28.9%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.2% 后收阴回落，收盘位于日内区间 9%,-0.2887647049891816,0.0031273230599804247,0.06897968862388004,47.616822076986374,exit-risk-trends.html#ticker-ibm
6,ON,2026-07-02,2026-07-02,2026-08-13,83.050003,-0.0895636692659102,72.0,TRIM,True,30,硬止损: 持仓相对成本约 -9.0%，超过 -7% 防线; 动能转弱: RSI 44.7 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -38.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3798998929239098,0.060257894542119494,-0.05753517734219771,44.705436606810295,exit-risk-trends.html#ticker-on
7,AMKR,2026-07-02,2026-07-02,2026-08-13,58.009998,-0.16712137352128142,68.0,TRIM,True,30,硬止损: 持仓相对成本约 -16.7%，超过 -7% 防线; 动能转弱: RSI 48.1 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -38.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3799038360266006,0.07108563515509614,-0.07949860361789907,48.10648882174822,exit-risk-trends.html#ticker-amkr
8,FIG,2026-06-26,2026-06-30,2026-07-06,21.08,0.1652846876727474,68.0,WATCH,True,29,利润保护: 曾有较大盈利但63日高点回撤 -22.3%; 利润保护: 收盘 $21.08 跌破 3ATR 动态保护线 $22.40; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -22.3%,-0.22271386430678475,0.1321160042964553,-0.06352732119058213,54.87247900441184,exit-risk-trends.html#ticker-fig
9,GLW,2026-07-06,2026-07-06,2026-08-13,163.169998,-0.16237168641111366,64.0,TRIM,True,29,硬止损: 持仓相对成本约 -16.2%，超过 -7% 防线; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -36.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3618444337921355,0.038109207703044046,0.03017866677302017,50.452360420450916,exit-risk-trends.html#ticker-glw
10,XE,2026-07-02,2026-07-02,2026-08-13,23.07,0.335842501447597,64.0,WATCH,True,8,利润保护: 曾有较大盈利但63日高点回撤 -22.2%; 利润保护: 收盘 $23.07 跌破 3ATR 动态保护线 $23.98; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -22.2%,-0.2224469160768453,0.10806916426512969,0.6681127982646422,65.18082901703441,exit-risk-trends.html#ticker-xe
