current_rank,ticker,name,sector,2026-09-18__predicted_rank,2026-09-18__close,2026-09-18__next_snapshot_return,2026-09-17__predicted_rank,2026-09-17__close,2026-09-17__next_snapshot_return,2026-09-16__predicted_rank,2026-09-16__close,2026-09-16__next_snapshot_return,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return
1,META,Meta Platforms,Communication Services,1,672.924988,,,,,,,,,,,,,,,,,,,,,,,5,613.47998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,GILD,Gilead Sciences,Health Care,2,150.559998,,7,150.889999,-0.00218703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,148.770004,,1,146.740005,0.01383398,15,146.534698,0.00140108
3,AAPL,Apple Inc.,Information Technology,3,333.335388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,325.130005,,,,,,,,,,,,,,,,,,,,,,
4,COHR,Coherent Corp.,Information Technology,4,305.589996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DHR,Danaher Corporation,Health Care,5,214.559998,,25,212.509995,0.00964662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,215.449997,,,,,,,,,,
6,ARE,Alexandria Real Estate Equities,Real Estate,6,56.09,,,,,32,53.540001,,31,52.939999,0.01133362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,HALO,"Halozyme Therapeutics, Inc. - Common Stock",,7,109.839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,NEO,NEOGENOMICS,Health Care,8,19.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,CXW,CORECIVIC REIT,Industrials,9,35.810001,,,,,,,,,,,,,,,,,,,,49,34.369999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,MRVL,Marvell Technology,Information Technology,10,239.289993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,237.190002,
11,FFIV,"F5, Inc.",Information Technology,11,426.980011,,2,434.619995,-0.01757854,1,423.589996,0.02603933,1,430.880005,-0.01691888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,410.220001,,,,,,,,,,,,,
12,VRSN,Verisign,Information Technology,12,301.309998,,8,302.049988,-0.00244989,5,298.459991,0.01202840,15,297.26001,0.00403681,9,298.600006,-0.00448760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,293.75,,13,290.785004,0.01019652,,,
13,EBAY,eBay Inc.,Consumer Discretionary,13,112.440002,,11,112.900002,-0.00407440,,,,13,108.029999,,3,108.989998,-0.00880814,1,107.75,0.01150810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
