current_rank,ticker,name,sector,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
20,DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,20,12.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CVCO,CAVCO INDUSTRIES,Consumer Discretionary,21,579.570007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PATK,PATRICK INDUSTRIES,Consumer Discretionary,22,86.760002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,88.089996,
23,MTX,MINERALS TECHNOLOGIES,Materials,23,76.330002,,,,,44,75.065002,,,,,8,76.010002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,74.910004,
24,FOR,FORESTAR GROUP INC,Real Estate,24,29.309999,,17,29.525,-0.00728200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,CTOS,CUSTOM TRUCK ONE SOURCE INC,Industrials,25,11.03,,9,11.05,-0.00180995,20,11.01,0.00363306,,,,,,,,,,,,,,,,42,10.72,,,,,,,,,,,,,,,,,,,
26,LEN,Lennar,Consumer Discretionary,26,85.510002,,19,87.870003,-0.02685787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,C,Citigroup,Financials,27,134.679993,,26,137.634995,-0.02146984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,IBTA,IBOTTA CLASS A,Communication,28,35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,MZTI,MARZETTI,Consumer Staples,29,110.940002,,20,111.260002,-0.00287615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,TSHA,TAYSHA GENE THERAPIES,Health Care,30,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,ARVN,ARVINAS INC,Health Care,31,8.57,,7,8.4,0.02023810,,,,,,,,,,4,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,NMRA,NEUMORA THERAPEUTICS INC,Health Care,32,1.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,SANA,SANA BIOTECHNOLOGY INC,Health Care,33,3.5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ONDS,ONDAS INC,Information Technology,34,9.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,AVLN,AVALYN PHARMA INC,Health Care,35,31.987499,,,,,16,30.73,,,,,,,,,,,,,,,,,,,,,,,15,29.73,,,,,,,,,,,,,
36,KN,KNOWLES,Information Technology,36,40.185001,,11,39.529999,0.01656974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,ABR,ARBOR REALTY TRUST REIT,Financials,37,5.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,GOOG,Alphabet Inc. (Class C),Communication Services,38,357.804993,,18,360.130005,-0.00645604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,WEN,WENDYS,Consumer Discretionary,39,7.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7.76,
40,TRNS,TRANSCAT,Industrials,40,94.57,,24,93.75,0.00874667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,EME,Emcor,Industrials,41,821.320007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,ISBA,ISABELLA BANK CORP,Financials,42,40.959999,,,,,,,,26,40.240002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,43,157.455002,,22,160.710007,-0.02025390,39,158.509995,0.01387933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,SXI,STANDEX INTERNATIONAL CORP,Industrials,44,335.26001,,16,326.519012,0.02677026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,EQIX,Equinix,Real Estate,45,1047.265015,,25,1056.199951,-0.00845951,,,,,,,,,,,,,,,,,,,27,1046.790039,,,,,,,,,,,,,,,,,,,
46,LOW,Lowe's,Consumer Discretionary,46,218.070007,,34,219.880005,-0.00823175,9,218.110001,0.00811519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,OFLX,OMEGA FLEX INC,Industrials,47,30.940001,,42,30.440001,0.01642576,11,30.780001,-0.01104613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,MPTI,M TRON INDUSTRIES INC,Information Technology,48,89.644997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,EVEX,EVE HOLDING,Industrials,49,2.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,ORMP,ORAMED PHARMACEUTICALS INC,Health Care,50,4.38,,23,4.32,0.01388889,4,4.46,-0.03139013,9,4.39,0.01594533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
