current_rank,ticker,name,sector,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return
13,IRM,Iron Mountain,Real Estate,13,123.400497,,17,127.230003,-0.03009908,21,125.400002,0.01459331,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,GDOT,GREEN DOT CLASS A,Financials,14,13.528,,5,13.475,0.00393321,,,,,,,,,,,,,,,,21,13.375,,,,,,,,,,,,,
15,MMI,MARCUS & MILLICHAP INC,Real Estate,15,31.969999,,10,31.219999,0.02402306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,TARS,TARSUS PHARMACEUTICALS,Health Care,16,64.447502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,TSHA,TAYSHA GENE THERAPIES,Health Care,17,6.36,,18,6.46,-0.01547988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,CRI,CARTERS,Consumer Discretionary,18,40.924999,,28,39.935001,0.02479023,15,39.794998,0.00351811,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,OGS,ONE GAS,Utilities,19,80.205002,,7,79.290001,0.01153993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,HCKT,HACKETT GROUP,Information Technology,20,10.78,,20,11.51,-0.06342311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,LMNR,LIMONEIRA,Consumer Staples,21,13.655,,21,13.71,-0.00401167,6,13.56,0.01106195,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WNEB,WESTERN NEW ENGLAND BANCORP INC,Financials,22,14.08,,27,14.01,0.00499643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,TRNS,TRANSCAT,Industrials,23,94.57,,22,93.75,0.00874667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,YOU,CLEAR SECURE CLASS A,Information Technology,24,,,25,56.560001,,8,55.84,0.01289400,,,,50,55.209999,,23,56.099998,-0.01586451,3,58.404999,-0.03946582,,,,,,,,,,,,,,,
25,NMRK,NEWMARK GROUP INC CLASS A,Real Estate,25,15.18,,19,15.58,-0.02567394,7,15.8,-0.01392405,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,KDP,Keurig Dr Pepper,Consumer Staples,26,30.684999,,30,30.75,-0.00211385,11,31.1,-0.01125402,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,ERIE,Erie Indemnity,Financials,27,252.955002,,31,250.789993,0.00863276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ALGN,Align Technology,Health Care,28,171.759995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,AMT,American Tower,Real Estate,29,171.389999,,32,168.029999,0.01999643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,SLB,Schlumberger,Energy,30,52.16,,33,49.91,0.04508115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,AOS,A. O. Smith,Industrials,31,63.189999,,34,63.169998,0.00031662,44,63.369999,-0.00315608,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,FTV,Fortive,Industrials,32,61.23,,,,,,,,,,,,,,,,,,,,,,,32,62.904999,,6,62.305,0.00963003,,,,,,
33,STZ,Constellation Brands,Consumer Staples,33,133.800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,TYL,Tyler Technologies,Information Technology,34,303.459991,,36,306.42099,-0.00966317,12,313.13501,-0.02144129,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PIPR,PIPER SANDLER COMPANIES,Financials,35,75.699997,,8,76.18,-0.00630091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,NL,NLI HOLDINGS INC,Industrials,36,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,TIPT,TIPTREE INC,Financials,37,17.870001,,12,17.92,-0.00279012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PRKS,UNITED PARKS AND RESORTS INC,Consumer Discretionary,38,44.865002,,9,46.060001,-0.02594440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,TNC,TENNANT,Industrials,39,74.610001,,37,87.099998,-0.14339836,14,89.080002,-0.02222726,,,,,,,,,,,,,,,,,,,10,87.915001,,,,,,,
40,MDLZ,Mondelez International,Consumer Staples,40,62.91,,39,62.599998,0.00495211,41,62.080002,0.00837622,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,EQIX,Equinix,Real Estate,41,1047.265015,,40,1056.199951,-0.00845951,19,1051.530029,0.00444107,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,RYTM,RHYTHM PHARMACEUTICALS,Health Care,42,109.720001,,41,110.709999,-0.00894226,20,105.779999,0.04660616,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,HUBB,Hubbell Incorporated,Industrials,43,511.299988,,,,,45,502.470001,,,,,,,,,,,,,,47,484.234985,,1,498.015015,-0.02766991,,,,,,,,,
44,TSN,Tyson Foods,Consumer Staples,44,57.959999,,45,58.18,-0.00378139,23,58.75,-0.00970213,1,59.611,-0.01444364,,,,,,,,,,,,,,,,,,,,,,,,
45,CART,Maplebear Inc. - Common Stock,,45,45.349998,,46,45.349998,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,OFLX,OMEGA FLEX INC,Industrials,46,30.940001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,ACLS,AXCELIS TECHNOLOGIES,Information Technology,47,139.899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,CNXC,CONCENTRIX,Industrials,48,25.780001,,48,26.059999,-0.01074436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,DAN,DANA INCORPORATED INC,Consumer Discretionary,49,28.639999,,23,28.025,0.02194466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,COUR,COURSERA,Consumer Discretionary,50,5.545,,,,,29,6.11,,40,5.9,0.03559322,,,,,,,,,,,,,,,,,,,,,,,,
