rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,ALAB,2026-07-02,2026-07-02,2026-08-05,318.429993,-0.2165002145206859,100.0,TRIM,True,23,硬止损: 持仓相对成本约 -21.7%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 新鲜破位: 放量下跌，成交量约为20日均量 1.9 倍; 动能转弱: 20日跌幅 -19.0%; 动能转弱: RSI 47.8 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -34.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3407519352164947,0.27504599433318666,-0.19007531345940265,47.83413252622468,exit-risk-trends.html#ticker-alab
2,AMKR,2026-07-02,2026-07-02,2026-08-05,53.860001,-0.2267049611857872,100.0,TRIM,True,24,硬止损: 持仓相对成本约 -22.7%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -19.5%; 动能转弱: RSI 41.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -42.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4242651066510389,0.260472759185584,-0.19503814407184916,41.33074715447444,exit-risk-trends.html#ticker-amkr
3,ARM,2026-07-02,2026-07-02,2026-08-05,274.579987,-0.12909163958732428,100.0,TRIM,True,24,硬止损: 持仓相对成本约 -12.9%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: 20日跌幅 -8.5%; 动能转弱: RSI 48.3 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -37.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.37518774718220027,0.22095241327294435,-0.08546497420280341,48.30588509277619,exit-risk-trends.html#ticker-arm
4,MRVL,2026-06-26,2026-06-30,2026-08-05,211.020004,-0.291617733477908,100.0,TRIM,True,25,硬止损: 持仓相对成本约 -29.2%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: 20日跌幅 -8.9%; 动能转弱: RSI 49.8 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -33.3%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3331226221655923,0.2914321404442648,-0.08929266054529961,49.78213551097531,exit-risk-trends.html#ticker-mrvl
5,ON,2026-07-02,2026-07-02,2026-08-05,76.910004,-0.15687345804786823,100.0,TRIM,True,24,硬止损: 持仓相对成本约 -15.7%，超过 -7% 防线; 新鲜破位: 放量下跌，成交量约为20日均量 1.6 倍; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -18.0%; 动能转弱: RSI 35.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -42.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.42574473217511477,-0.024727326594885524,-0.17997650943622445,35.50716683304478,exit-risk-trends.html#ticker-on
6,QCOM,2026-07-02,2026-07-02,2026-08-05,157.529999,-0.10621277163120568,100.0,TRIM,True,24,硬止损: 持仓相对成本约 -10.6%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -15.6%; 动能转弱: RSI 39.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -37.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.37244045697648864,0.011883389537408418,-0.1556067716081344,39.5893596586394,exit-risk-trends.html#ticker-qcom
7,HOOD,2026-06-26,2026-06-30,2026-08-05,92.800003,-0.07459110565009075,96.0,WATCH,True,11,硬止损: 持仓相对成本约 -7.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -18.3%; 动能转弱: RSI 44.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -21.1%,-0.2105486973062859,0.0329475415381808,-0.18259487521003148,44.33279206027534,exit-risk-trends.html#ticker-hood
8,VRT,2026-07-02,2026-07-02,2026-08-05,278.220001,-0.07423551084495883,96.0,TRIM,True,19,硬止损: 持仓相对成本约 -7.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -12.5%; 动能转弱: RSI 47.7 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -26.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.2605055607857927,0.24739961321645132,-0.12457127607420326,47.73716871552417,exit-risk-trends.html#ticker-vrt
9,AMAT,2026-07-02,2026-07-02,2026-08-05,534.23999,-0.1140886019334525,92.0,WATCH,True,10,硬止损: 持仓相对成本约 -11.4%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: RSI 49.2 低于50; 动能转弱: MACD 低于 signal; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -26.1%,-0.2610788520055325,0.2240576820055169,-0.06355829973707272,49.22034584691528,exit-risk-trends.html#ticker-amat
10,NOK,2026-07-02,2026-07-02,2026-07-06,12.51,0.036454018227009,88.0,WATCH,True,23,利润保护: 收盘 $12.51 跌破 3ATR 动态保护线 $14.19; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.7%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.8%,-0.2575667655786351,-0.03843197540353571,-0.24729241877256325,41.59827405402243,exit-risk-trends.html#ticker-nok
