rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,TENB,TENABLE HOLDINGS,Information Technology,91.76,优先Call候选,36.580002,56.56,0.37,-0.04014692,0.12243025,0.01371769,87.7,71.44,55.6,81.56,30.0,100.0,early_transition,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -14.8%；低点后抬升 38.7%；10日反转 6.7%；处于60日中上修复区；近期量能抬升 2.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 54.0；extension 0.6ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 早期转强；MACD 保持多头
2,FFIV,"F5, Inc.",Information Technology,90.76,优先Call候选,436.429993,69.71,0.68,0.01215239,0.09099316,0.09537435,67.1,72.56,90.2,62.0,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 12.2%；量能 0.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 64.0；extension 2.2ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
3,FTNT,Fortinet,Information Technology,89.75,优先Call候选,173.675003,67.99,1.32,0.00745405,0.09325823,0.10508398,75.1,64.25,90.2,80.0,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 8.2%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 62.1；extension 1.6ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
4,GATX,GATX,Industrials,89.34,优先Call候选,182.317505,62.07,1.01,0.02161548,0.03714010,0.01609269,87.7,71.58,88.8,80.82,68.0,100.0,early_transition,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -16.9%；低点后抬升 9.3%；10日反转 3.7%；处于60日中上修复区；近期量能抬升 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 60.2；extension 1.1ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 早期转强；MACD 保持多头
5,PNTG,PENNANT GROUP,Health Care,89.18,优先Call候选,41.049999,60.14,4.71,0.02599353,0.05162032,0.03766426,75.1,62.57,100.0,80.82,36.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 14.1%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；量能 2.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 60.3；extension 1.2ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
6,VRSN,Verisign,Information Technology,89.16,优先Call候选,301.720001,62.17,0.93,0.01503785,0.04224675,0.08085262,75.1,64.11,100.0,80.0,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 12.5%；量能 0.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 62.6；extension 1.5ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
7,NTAP,NetApp,Information Technology,88.66,优先Call候选,198.369995,60.21,0.38,0.04504261,0.06917827,-0.03442760,75.1,65.16,72.7,81.56,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 21.3%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 58.8；extension 1.0ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
8,IBRX,IMMUNITYBIO,Health Care,88.47,优先Call候选,8.735,61.23,2.47,0.07177914,0.13001294,0.13367943,73.0,68.01,81.8,81.56,66.0,72.0,mixed_sideways,fresh_above_zero_cross,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -21.0%；低点后抬升 30.1%；10日反转 9.9%；处于60日中上修复区；近期量能抬升 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 60.5；extension 1.6ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 新金叉
9,ICLR,ICON plc - Ordinary Shares,,88.19,优先Call候选,172.104996,56.72,1.3,-0.00060978,0.04312377,0.01683844,75.1,61.35,88.8,81.56,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 13.0%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 56.8；extension 0.8ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
10,EBAY,eBay Inc.,Consumer Discretionary,88.18,优先Call候选,112.889999,68.17,0.81,0.04498750,0.07167372,0.09125183,57.2,73.91,91.6,63.56,68.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -14.0%；低点后抬升 11.5%；10日反转 5.5%；处于60日中上修复区；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.9；extension 1.5ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
11,OPCH,OPTION CARE HEALTH INC,Health Care,87.94,优先Call候选,24.115,54.23,1.25,0.02486183,0.01280979,0.01238455,82.9,54.21,77.6,80.82,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,缠论K线：杯柄/上升三角突破: 近1日放量突破整理高点；箱体宽 14.0%；量能 2.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 54.7；extension 0.6ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 新金叉
