current_rank,ticker,name,sector,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
1,COIN,Coinbase,Financials,1,170.169998,,2,175.850006,-0.03230030,,,,,,
2,CBOE,Cboe Global Markets,Financials,2,282.380005,,,,,,,,,,
3,RNGR,RANGER ENERGY SERVICES INC CLASS A,Energy,3,16.34,,,,,,,,,,
4,EGY,VAALCO ENERGY INC,Energy,4,5.58,,,,,,,,,,
5,EXE,Expand Energy,Energy,5,91.934998,,,,,,,,,,
6,GWRS,GLOBAL WATER RESOURCES INC,Utilities,6,7.24,,,,,,,,,,
7,PCAR,Paccar,Industrials,7,129.940002,,,,,,,,,,
8,CME,CME Group,Financials,8,250.884995,,,,,,,,,,
9,MRK,Merck & Co.,Health Care,9,128.449997,,,,,,,,30,127.5,
10,PNRG,PRIMEENERGY RESOURCES CORP,Energy,10,195.770004,,4,189.860001,0.03112822,,,,,,
11,MOS,Mosaic Company (The),Materials,11,22.879999,,,,,,,,,,
12,PRGO,PERRIGO PLC,Health Care,12,10.78,,,,,16,10.58,,,,
13,MATV,MATIV HOLDINGS INC,Materials,13,8.07,,,,,,,,,,
14,ZENA,ZENATECH INC,Information Technology,14,1.535,,,,,,,,,,
15,INVX,INNOVEX INTERNATIONAL INC,Energy,15,27.35,,,,,,,,,,
16,APA,APA Corporation,Energy,16,36.055,,22,35.77,0.00796757,,,,,,
17,DVN,Devon Energy,Energy,17,44.825001,,25,44.099998,0.01643998,,,,,,
18,GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,18,37.849998,,,,,,,,,,
19,VNOM,"Viper Energy, Inc.  - Class A Common Stock",,19,45.080002,,28,44.860001,0.00490417,,,,,,
20,TDY,Teledyne Technologies,Information Technology,20,653.150024,,,,,,,,,,
21,UVV,UNIVERSAL CORP,Consumer Staples,21,53.34,,,,,,,,,,
22,ICE,Intercontinental Exchange,Financials,22,142.259995,,,,,,,,,,
23,CNR,CORE NATURAL RESOURCES INC,Energy,23,86.959999,,,,,,,,,,
24,WHD,CACTUS INC CLASS A,Energy,24,56.0,,,,,,,,,,
25,VTRS,Viatris,Health Care,25,17.344999,,7,17.59,-0.01392843,,,,,,
26,CHCO,CITY HOLDING,Financials,26,138.899994,,,,,,,,,,
27,AMGN,Amgen,Health Care,27,368.850006,,,,,34,364.170013,,,,
28,PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,28,9.545,,1,9.575,-0.00313316,,,,,,
29,MAT,"Mattel, Inc. - Common Stock",,29,14.235,,,,,6,14.14,,,,
30,PCG,PG&E Corporation,Utilities,30,17.825001,,,,,,,,,,
31,NVDA,Nvidia,Information Technology,31,213.289993,,,,,,,,,,
32,INR,INFINITY NATURAL RESOURCES INC CLA,Energy,32,13.635,,,,,,,,,,
33,NTGR,NETGEAR INC,Information Technology,33,24.264999,,,,,,,,,,
34,TFIN,TRIUMPH FINANCIAL INC,Financials,34,81.389999,,,,,,,,,,
35,CCBG,CAPITAL CITY BANK INC,Financials,35,50.82,,,,,,,,,,
36,NX,QUANEX BUILDING PRODUCTS CORP,Industrials,36,18.450001,,,,,,,,,,
37,HOG,HARLEY DAVIDSON INC,Consumer Discretionary,37,27.879999,,,,,,,,,,
38,CNXN,PC CONNECTION INC,Information Technology,38,79.489998,,,,,,,,,,
39,SMA,SMARTSTOP SELF STORAGE REIT INC,Real Estate,39,34.2229,,,,,,,,,,
40,ASIX,ADVANSIX INC,Materials,40,21.959999,,,,,,,,,,
41,WASH,WASHINGTON TRUST BANCORP INC,Financials,41,38.105,,,,,,,,,,
42,STRT,STRATTEC SECURITY CORP,Consumer Discretionary,42,85.43,,,,,,,,,,
43,VTOL,BRISTOW GROUP INC,Energy,43,45.107498,,19,45.09,0.00038807,,,,19,44.169998,
44,JJSF,J AND J SNACK FOODS CORP,Consumer Staples,44,77.139999,,23,76.589996,0.00718113,9,77.760002,-0.01504637,,,
45,TWIN,TWIN DISC INC,Industrials,45,23.290001,,,,,,,,,,
46,SCSC,SCANSOURCE INC,Information Technology,46,54.490002,,,,,,,,,,
47,CMCSA,Comcast,Communication Services,47,23.855,,,,,,,,,,
48,EPSN,EPSILON ENERGY LTD,Energy,48,5.64,,,,,,,,,,
49,AKAM,Akamai Technologies,Information Technology,49,124.050003,,,,,,,,,,
50,FIVE,"Five Below, Inc. - Common Stock",,50,205.934998,,,,,3,204.139999,,,,
