rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,GM,General Motors,Consumer Discretionary,88.87,优先Call候选,82.129997,65.31,1.77,0.02816725,0.05755850,0.02126336,90.4,72.44,88.8,81.56,100.0,100.0,fresh_bullish_cross,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 保持多头
2,ILPT,INDUSTRIAL LOGISTICS PROPERTIES TR,Real Estate,88.61,优先Call候选,9.13,56.2,1.1,0.01897321,0.02931229,0.09275883,98.2,68.43,100.0,81.14,100.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
3,ALLE,Allegion,Industrials,87.7,优先Call候选,140.050003,58.4,1.92,0.01367978,0.03061303,0.06981895,73.0,82.49,100.0,81.56,100.0,100.0,mixed_sideways,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；MACD 新金叉
4,CNR,CORE NATURAL RESOURCES INC,Energy,87.68,优先Call候选,87.525002,65.79,1.83,0.03031201,0.01472384,0.06594813,87.7,72.39,88.8,81.14,100.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
5,PNRG,PRIMEENERGY RESOURCES CORP,Energy,86.56,优先Call候选,193.395004,63.67,0.79,0.02793135,0.03039588,0.09472999,87.7,75.05,100.0,81.14,68.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
6,DVN,Devon Energy,Energy,86.31,优先Call候选,44.860001,64.49,0.76,0.02128633,0.04483521,0.04143935,87.7,73.94,100.0,81.56,68.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
7,INVX,INNOVEX INTERNATIONAL INC,Energy,86.23,优先Call候选,27.190001,68.65,1.22,0.03739039,0.05061832,0.06003903,79.7,72.37,91.6,63.14,100.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
8,TXT,Textron,Industrials,86.06,优先Call候选,91.675003,54.09,0.91,0.01041552,0.03307421,0.05470554,87.7,73.11,100.0,81.56,68.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
9,CBOE,Cboe Global Markets,Financials,86.03,优先Call候选,282.024994,62.95,0.86,0.02657198,0.01836135,0.10316840,95.5,66.87,100.0,80.0,68.0,100.0,early_transition,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 新金叉
10,PHAT,PHATHOM PHARMACEUTICALS INC,Health Care,85.98,优先Call候选,11.7,58.0,0.96,0.07834101,0.05834464,0.09448082,92.8,69.31,91.6,81.14,68.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
