rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,NVDA,Nvidia,Information Technology,100.0,优先Call候选,226.350006,56.48,0.9,-0.00897543,0.03181844,0.02039900,75.1,72.83,72.6,80.0,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
2,META,Meta Platforms,Communication Services,100.0,优先Call候选,615.800415,70.03,0.76,0.00838479,0.07834626,0.04051977,67.1,73.05,100.0,63.08,68.0,72.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
3,SWKS,Skyworks Solutions,Information Technology,100.0,优先Call候选,74.300003,67.95,0.9,0.03916088,0.13756412,0.05953658,75.1,73.17,81.8,80.0,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
4,HOOD,Robinhood Markets,Financials,100.0,优先Call候选,121.470001,68.89,1.29,-0.02598026,0.16753172,0.30838008,67.1,64.95,64.2,62.0,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
5,MARA,MARA HOLDINGS,Information Technology,100.0,优先Call候选,11.8176,60.04,0.93,0.02051813,0.11381715,0.16948046,87.7,73.91,80.4,81.08,68.0,72.0,early_transition,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 早期转强；MACD 保持多头
6,CLSK,CLEANSPARK,Information Technology,100.0,优先Call候选,13.265,62.19,1.03,0.05487078,0.15246609,0.07626775,90.4,47.6,81.8,80.0,68.0,72.0,fresh_bullish_cross,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 保持多头
7,CELC,CELCUITY,Health Care,100.0,优先Call候选,96.495003,60.03,0.77,0.00140102,0.09441993,0.05626402,75.1,72.95,90.2,81.08,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
8,ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",,100.0,优先Call候选,260.535004,62.8,1.03,-0.01454346,0.08565301,0.20406229,75.1,75.22,64.2,81.08,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
9,IBRX,IMMUNITYBIO,Health Care,100.0,优先Call候选,8.3201,60.3,0.96,0.01712714,0.05118130,0.10757455,82.9,61.67,100.0,81.08,68.0,72.0,confirmed_bullish_trend,fresh_above_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 新金叉
10,NVAX,NOVAVAX,Health Care,100.0,优先Call候选,10.195,65.15,0.91,-0.01402321,0.06809848,0.28319698,75.1,66.16,74.0,80.0,68.0,72.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
11,MRX,MAREX GROUP LTD,Financials,100.0,优先Call候选,77.349998,64.46,1.39,0.02152664,0.08652895,0.25101076,75.1,66.22,80.4,80.0,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
12,RXRX,RECURSION PHARMACEUTICALS CLASS A,Health Care,100.0,优先Call候选,3.5109,56.18,1.12,0.02209607,0.04802985,0.09203733,82.9,60.97,100.0,81.08,100.0,20.0,confirmed_bullish_trend,fresh_above_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 新金叉
13,BEN,Franklin Resources,Financials,100.0,优先Call候选,34.700001,58.78,0.96,0.03443145,0.01580799,0.02769146,92.8,53.88,100.0,80.6,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 新金叉
14,ANET,Arista Networks,Information Technology,100.0,优先Call候选,199.085007,59.89,1.01,0.03993421,0.02047779,0.03736036,92.8,65.07,91.6,80.0,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 新金叉
15,STT,State Street Corporation,Financials,100.0,优先Call候选,193.649994,58.08,0.9,-0.00154681,0.00702023,0.04432940,82.9,53.92,88.8,80.6,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 新金叉
16,AWK,American Water Works,Utilities,100.0,优先Call候选,141.160004,64.03,0.97,0.00205870,0.02071663,0.03981436,75.1,61.24,100.0,80.6,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
17,ADM,Archer Daniels Midland,Consumer Staples,100.0,优先Call候选,84.550003,60.84,1.1,0.00189601,0.05522625,0.09315407,75.1,62.07,100.0,80.6,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
18,QRVO,"Qorvo, Inc. - Common Stock",,100.0,优先Call候选,102.995003,68.84,0.93,0.02615323,0.09012489,0.04425637,67.1,47.9,90.2,62.0,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
19,HIFS,HINGHAM INSTITUTION FOR SAVINGS,Financials,100.0,优先Call候选,308.80899,60.85,0.81,0.03969093,0.06145464,0.02546648,90.4,79.02,91.6,80.91,68.0,100.0,fresh_bullish_cross,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 保持多头
20,TRDA,ENTRADA THERAPEUTICS,Health Care,100.0,优先Call候选,7.55,58.76,1.85,0.05446927,0.11029412,0.11603843,92.8,69.3,81.8,80.91,100.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 新金叉
21,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,100.0,优先Call候选,285.390015,59.06,0.87,0.00376339,0.05970821,0.07074122,87.7,72.55,100.0,80.91,68.0,100.0,early_transition,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 早期转强；MACD 保持多头
22,NKTR,NEKTAR THERAPEUTICS,Health Care,100.0,优先Call候选,76.32,59.05,2.09,-0.00170042,0.08224622,0.02850209,75.1,65.58,100.0,80.91,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
23,LXU,LSB INDUSTRIES,Materials,100.0,优先Call候选,11.36,63.22,1.09,0.01067616,0.07677725,0.17394180,75.1,77.19,90.2,80.91,100.0,72.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
24,HLF,HERBALIFE LTD,Consumer Staples,100.0,优先Call候选,12.43,55.23,1.0,0.02220395,0.12743764,0.04103853,90.4,41.5,90.2,80.0,68.0,72.0,fresh_bullish_cross,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 保持多头
