rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,SRE,Sempra,Utilities,100.0,强共识候选,93.809998,57.14,0.25,0.00860118,0.01317639,0.02423848,92.8,67.1,77.6,81.8,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #21.3；最高分 94.0；Aster v3 · Quality Momentum #6；Aster Call #12；Aster v4 · Tactical Breakout #14；Aster v2 · Balanced Call #25；Aster v5 · Risk Adjusted #25；单一趋势 · Trend Relay #33；单一信号 · 4H EMA 三线翻转 #34
2,AEP,American Electric Power,Utilities,100.0,强共识候选,136.339996,61.51,0.21,0.02465052,0.02991382,0.02461199,92.8,65.82,88.8,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #22.0；最高分 94.0；Aster Call #9；单一趋势 · Trend Relay #11；Aster v3 · Quality Momentum #16；Aster v4 · Tactical Breakout #17；Aster v2 · Balanced Call #18；Aster v5 · Risk Adjusted #34；单一信号 · 4H EMA 三线翻转 #49
3,XEL,Xcel Energy,Utilities,100.0,强共识候选,81.800003,64.56,0.23,0.02026816,0.03675540,0.01665429,90.4,79.1,88.8,81.8,30.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #18.2；最高分 89.5；Aster v5 · Risk Adjusted #3；Aster v2 · Balanced Call #9；单一信号 · EMA Candle Capture #10；Aster Call #16；单一信号 · 4H EMA 三线翻转 #25；Aster v4 · Tactical Breakout #46
4,EXE,Expand Energy,Energy,100.0,强共识候选,92.550003,63.63,0.15,-0.00665445,0.05074933,0.04777540,87.7,74.18,83.8,81.8,30.0,100.0,early_transition,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #24.8；最高分 94.0；单一趋势 · Trend Relay #8；Aster v3 · Quality Momentum #9；Aster v5 · Risk Adjusted #21；单一信号 · 4H EMA 三线翻转 #22；Aster Call #43；Aster v2 · Balanced Call #46
5,SO,Southern Company,Utilities,100.0,强共识候选,97.68,63.41,0.48,0.01967746,0.02432885,0.03157670,92.8,66.97,100.0,81.8,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #13.3；最高分 94.0；Aster Call #7；Aster v2 · Balanced Call #7；Aster v3 · Quality Momentum #7；Aster v5 · Risk Adjusted #8；Aster v4 · Tactical Breakout #16；单一趋势 · Trend Relay #35
6,CNP,CenterPoint Energy,Utilities,100.0,强共识候选,44.610001,63.04,0.2,0.02164205,0.03156439,0.02622498,90.4,66.52,100.0,81.8,30.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #25.2；最高分 94.0；Aster v2 · Balanced Call #14；Aster v5 · Risk Adjusted #15；Aster v3 · Quality Momentum #23；Aster Call #27；单一信号 · 4H EMA 三线翻转 #35；单一趋势 · Trend Relay #37
7,NEE,NextEra Energy,Utilities,100.0,强共识候选,89.114998,54.76,0.8,-0.00318796,0.00134833,0.02773612,82.9,75.51,88.8,81.8,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #13.8；最高分 100.0；单一趋势 · Trend Relay #2；Aster v5 · Risk Adjusted #4；Aster v2 · Balanced Call #8；Aster Call #18；Aster v4 · Tactical Breakout #23；Aster v3 · Quality Momentum #28
8,VREX,VAREX IMAGING CORP,Health Care,100.0,强共识候选,10.905,55.7,0.2,0.02154567,0.03071834,0.05209841,98.2,81.0,100.0,80.98,30.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #11.5；最高分 97.8；Aster v2 · Balanced Call #2；Aster v3 · Quality Momentum #2；Aster v4 · Tactical Breakout #2；Aster Call #5；Aster v5 · Risk Adjusted #9；单一信号 · EMA Candle Capture #49
9,UFPI,UFP INDUSTRIES INC,Industrials,100.0,强共识候选,87.290001,55.34,0.2,0.00576103,0.00919126,-0.01647065,90.4,79.92,69.9,80.98,30.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #27.7；最高分 90.4；单一信号 · 4H EMA 三线翻转 #3；Aster v5 · Risk Adjusted #14；单一信号 · EMA Candle Capture #15；Aster v2 · Balanced Call #40；Aster v4 · Tactical Breakout #45；Aster Call #49
10,USCB,USCB FINANCIAL HOLDINGS INC CLASS,Financials,100.0,强共识候选,21.0,63.36,0.86,0.04373752,0.01424777,0.05000000,98.2,66.25,80.4,80.98,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #3.8；最高分 100.0；Aster v5 · Risk Adjusted #2；Aster v3 · Quality Momentum #3；单一趋势 · Trend Relay #3；Aster Call #4；Aster v2 · Balanced Call #4；Aster v4 · Tactical Breakout #7
11,ATLO,AMES NATIONAL CORP,Financials,100.0,强共识候选,30.225,60.26,0.0,0.02631575,0.00750000,-0.02468538,98.2,65.72,69.9,80.98,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #18.5；最高分 97.2；Aster v4 · Tactical Breakout #4；单一信号 · 4H EMA 三线翻转 #7；Aster Call #13；单一信号 · EMA Candle Capture #17；Aster v5 · Risk Adjusted #31；Aster v2 · Balanced Call #39
