current_rank,ticker,name,sector,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
1,AXON,Axon Enterprise,Industrials,1,606.299988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,531.200012,,,,,,,,,,,,,,,,,,,,,,,,,
2,NDSN,Nordson Corporation,Industrials,2,311.959991,,3,311.359985,0.00192705,3,308.684998,0.00866575,2,310.109985,-0.00459510,3,308.980011,0.00365711,10,310.670013,-0.00543986,16,309.670013,0.00322924,4,302.619995,0.02329660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,BKR,Baker Hughes,Energy,3,64.754997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,58.720001,,13,58.459999,0.00444752,6,60.59,-0.03515433,,,,,,,,,,,,,,,,,,
4,ISRG,Intuitive Surgical,Health Care,4,401.980011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,CEG,Constellation Energy,Utilities,5,279.269989,,12,278.359985,0.00326916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,274.350006,,,,,,,,,,,,,,,,
6,COO,Cooper Companies (The),Health Care,6,76.239998,,6,76.82,-0.00755014,8,76.32,0.00655136,,,,,,,5,74.839996,,,,,,,,,,,,,,10,73.059998,,,,,,,,,,,,,,,,,,,,,,,,,
7,NTRS,Northern Trust,Financials,7,190.654999,,,,,15,187.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,APA,APA Corporation,Energy,8,40.084999,,14,40.619999,-0.01317085,,,,15,37.630001,,,,,,,,,,,21,36.869999,,13,37.32,-0.01205790,24,36.330002,0.02725015,,,,,,,,,,,,,,,,,,,,,,17,34.84,,19,35.220001,-0.01078935
9,IONS,"Ionis Pharmaceuticals, Inc. - Common Stock",,9,56.849998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,USAR,USA RARE EARTH CLASS A,Materials,10,18.7274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,FLY,FIREFLY AEROSPACE,Industrials,11,26.629999,,19,26.360001,0.01024272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,RPRX,Royalty Pharma plc - Class A Ordinary Shares,,12,58.970001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,59.970001,,,,,,,,11,59.02,,9,58.720001,0.00510897,,,,,,,,,
13,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,,13,104.315002,,25,102.379997,0.01890023,19,102.730003,-0.00340705,9,102.849998,-0.00116670,,,,,,,,,,,,,,,,,,,46,101.889999,,35,101.199997,0.00681820,,,,,,,,,,,,,,,,,,,24,102.199997,
14,CVCO,CAVCO INDUSTRIES,Consumer Discretionary,14,598.325012,,27,594.179993,0.00697603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,TTAN,SERVICETITAN INC CLASS A,Information Technology,15,88.426003,,29,88.389999,0.00040733,23,86.889999,0.01726321,11,85.830002,0.01234996,,,,,,,37,86.239998,,,,,16,83.059998,,28,79.870003,0.03993984,,,,47,78.389999,,,,,,,,,,,,,,,,,,,,,,
16,LECO,"Lincoln Electric Holdings, Inc. - Common Shares",,16,284.109985,,17,284.269989,-0.00056286,,,,,,,,,,,,,,,,19,267.790009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,ROAD,CONSTRUCTION PARTNERS CLASS A,Industrials,17,122.785004,,23,120.790001,0.01651629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
