rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,LRCX,Lam Research,Information Technology,84.3,优先Call候选,320.23999,61.0,0.25,0.05787523,0.06141659,0.02861916,92.8,72.8,91.6,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
2,HIFS,HINGHAM INSTITUTION FOR SAVINGS,Financials,83.58,优先Call候选,308.059998,60.21,0.0,0.01952606,0.07069372,0.02206295,90.4,79.01,88.8,81.07,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
3,ANET,Arista Networks,Information Technology,83.44,优先Call候选,198.120102,58.71,0.17,0.03115053,0.01241811,0.05047771,98.2,65.03,88.8,80.0,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
4,IMAX,IMAX,Communication,83.37,优先Call候选,52.5,54.83,0.33,0.01361139,0.02559096,0.08314419,98.2,54.36,100.0,81.07,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
5,MNSB,MAINSTREET BANCSHARES,Financials,83.16,优先Call候选,25.639999,62.09,1.04,0.01363902,0.02724359,0.06390037,82.9,61.45,100.0,81.07,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
6,HNRG,HALLADOR ENERGY,Utilities,82.76,优先Call候选,17.059999,61.89,0.42,0.02771078,0.02833026,0.15661010,82.9,76.94,100.0,81.07,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
7,GOLD,GOLD INC,Consumer Discretionary,82.38,优先Call候选,47.02,58.66,0.32,0.02989817,0.04605114,0.07992648,92.8,55.99,100.0,81.07,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
8,INVA,INNOVIVA,Health Care,82.35,优先Call候选,21.379999,57.57,0.36,0.00801509,0.02936923,0.04292678,87.7,71.86,100.0,81.07,30.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
9,BEN,Franklin Resources,Financials,81.78,优先Call候选,34.865002,60.69,0.27,0.00244402,0.02123618,0.03334321,92.8,53.96,100.0,80.44,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
10,TRDA,ENTRADA THERAPEUTICS,Health Care,81.58,优先Call候选,7.62,60.09,0.18,0.06872370,0.08008505,0.11078717,92.8,69.4,91.6,81.07,30.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
11,NWBI,NORTHWEST BANCSHARES INC,Financials,81.09,优先Call候选,15.5801,57.38,0.16,-0.00414829,0.01897319,0.00258044,87.7,75.33,88.8,81.07,30.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
12,VABK,VIRGINIA NATIONAL BANKSHARES CORP,Financials,81.09,优先Call候选,47.060001,53.25,0.34,0.00641580,0.00212951,0.02863390,98.2,53.14,88.8,81.07,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
13,TPL,Texas Pacific Land Corporation,Energy,80.97,优先Call候选,381.299988,60.32,0.29,0.05692063,0.01834788,0.11900217,92.8,57.64,91.6,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
14,ANDE,ANDERSONS INC,Consumer Staples,80.82,优先Call候选,70.480003,61.06,0.29,0.01578152,0.08673194,0.07767585,87.7,72.94,90.2,81.07,30.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
15,UTL,UNITIL CORP,Utilities,80.81,优先Call候选,54.330002,59.31,0.16,0.01135519,0.01494495,0.01079073,90.4,75.6,77.6,81.07,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
16,TWIN,TWIN DISC INC,Industrials,80.77,优先Call候选,24.17,58.69,0.07,0.02285235,0.05315900,0.00457195,90.4,66.23,88.8,81.07,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
17,FBNC,FIRST BANCORP,Financials,80.76,优先Call候选,64.82,54.92,0.07,-0.00292266,0.02191392,0.00262951,90.4,66.21,88.8,81.07,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
18,FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Discretionary,80.61,优先Call候选,83.550003,60.9,0.18,0.01660893,0.05134015,0.09984871,82.9,67.13,100.0,81.07,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
19,NRG,NRG Energy,Utilities,80.48,优先Call候选,121.425003,64.56,0.16,0.03406430,0.10316165,0.02815415,90.4,64.99,90.2,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
20,JBHT,J.B. Hunt,Industrials,80.46,优先Call候选,275.924988,61.07,0.25,0.01806069,0.03938293,0.02780674,90.4,56.86,100.0,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
21,GKOS,GLAUKOS,Health Care,80.43,优先Call候选,184.860001,59.42,0.3,0.04095168,0.02882908,0.02660073,92.8,53.98,91.6,81.07,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
22,HY,HYSTER YALE INC CLASS A,Industrials,80.41,优先Call候选,36.189999,65.41,0.32,0.02289423,0.07102687,-0.02228826,90.4,70.9,81.1,81.07,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
23,CLB,CORE LABORATORIES,Energy,80.34,优先Call候选,12.72,61.91,0.31,0.03246753,0.02333065,0.12169312,82.9,76.08,100.0,81.07,30.0,72.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
24,SBAC,SBA Communications,Real Estate,80.33,优先Call候选,190.755005,58.38,0.3,0.01110464,0.00545543,0.03659929,82.9,75.16,88.8,80.96,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
25,AMD,Advanced Micro Devices,Information Technology,80.27,优先Call候选,508.119995,65.95,0.26,0.07207360,0.08122137,0.05096381,90.4,73.06,91.6,80.0,30.0,72.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
26,CCNE,CNB FINANCIAL CORP,Financials,80.19,优先Call候选,34.634998,57.24,0.08,-0.00373942,0.02440098,0.00043325,87.7,71.2,88.8,81.07,30.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
27,GEO,GEO GROUP,Industrials,80.0,优先Call候选,31.99,54.35,0.07,0.01490795,0.00565863,0.04269883,92.8,54.34,88.8,81.07,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
28,ESP,ESPEY MANUFACTURING AND ELECTRONIC,Industrials,79.8,优先Call候选,63.855,56.0,0.0,0.00701782,0.01972215,0.01907118,92.8,53.44,88.8,81.07,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
29,IDCC,INTERDIGITAL INC,Information Technology,79.72,优先Call候选,342.619995,58.81,0.14,0.02067446,0.02216651,-0.00560149,98.2,53.22,81.1,81.07,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
30,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,79.6,优先Call候选,286.274994,59.61,0.21,-0.03203721,0.06244194,0.07496901,87.7,72.63,83.8,81.07,30.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
