rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,VEEV,Veeva Systems,Health Care,84.25,优先Call候选,272.375,59.42,0.17,0.04330253,0.02589454,0.10595664,98.2,64.9,91.6,80.0,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
2,TXN,Texas Instruments,Information Technology,84.19,优先Call候选,269.234985,55.51,0.16,-0.00801378,0.03605717,0.03787433,87.7,74.49,83.8,81.52,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
3,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,,84.04,优先Call候选,224.505005,54.04,0.4,-0.05164107,0.01913392,0.06387874,87.7,73.99,76.6,81.52,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
4,PENG,PENGUIN SOLUTIONS INC,Information Technology,83.78,优先Call候选,54.049999,56.77,0.35,-0.04488427,0.02913174,0.08035179,87.7,73.12,76.6,81.52,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
5,JCI,Johnson Controls,Industrials,83.49,优先Call候选,145.389999,57.11,0.2,-0.00798307,0.02943217,0.02531732,87.7,72.76,83.8,80.64,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
6,KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,83.47,优先Call候选,89.675003,64.77,0.12,0.00139587,0.07847265,0.06502383,87.7,72.09,100.0,81.52,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
7,NXPI,NXP Semiconductors,Information Technology,83.46,优先Call候选,232.339996,53.83,0.38,-0.02222035,0.03168222,0.03478376,87.7,73.08,83.8,80.0,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
8,PDFS,PDF SOLUTIONS,Information Technology,83.34,优先Call候选,47.59,56.97,0.29,-0.01815558,0.07245070,0.07669681,87.7,72.28,83.8,80.62,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
9,MDWD,MEDIWOUND LTD,Health Care,82.55,优先Call候选,13.71,55.39,0.01,-0.01755643,0.03510759,0.06032483,87.7,73.36,83.8,80.62,30.0,72.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
10,ROG,ROGERS,Information Technology,81.84,优先Call候选,136.375,58.46,0.31,-0.01055650,0.02553019,0.09406336,75.1,76.32,83.8,80.62,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 保持多头
