rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,AZO,AutoZone,Consumer Discretionary,97.43,优先Call候选,3118.639893,61.21,0.71,0.02420235,0.02490413,0.04100402,98.2,72.37,100.0,82.2,30.0,20.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
2,BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,96.76,优先Call候选,394.98999,54.58,0.39,0.02412589,0.03173648,0.03295059,98.2,55.61,100.0,81.9,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
3,STRA,STRATEGIC EDUCATION,Consumer Discretionary,96.75,优先Call候选,82.410004,52.86,0.26,0.02220294,0.03038261,0.08792084,98.2,55.25,100.0,81.9,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
4,SMA,SMARTSTOP SELF STORAGE REIT INC,Real Estate,96.71,优先Call候选,34.439999,56.47,0.24,0.01773047,0.01175082,0.02044441,98.2,54.46,77.6,81.9,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
5,MDXG,MIMEDX GROUP,Health Care,96.69,优先Call候选,4.295,53.65,0.64,0.02140309,-0.00808314,-0.01036866,98.2,53.97,62.2,81.9,30.0,20.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
6,NUVB,NUVATION BIO CLASS A,Health Care,93.39,优先Call候选,6.73,60.25,0.37,0.04098995,0.05485893,0.07507987,98.2,55.32,91.6,81.9,30.0,45.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
7,PEP,PepsiCo,Consumer Staples,92.13,优先Call候选,140.619995,56.45,0.2,0.02048811,0.01607710,0.03801575,95.5,72.48,100.0,83.32,30.0,100.0,early_transition,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 早期转强；MACD 新金叉
8,HG,HAMILTON INSURANCE GROUP CLASS B,Financials,92.11,优先Call候选,35.415001,50.52,0.18,0.00940579,0.00610795,0.00667996,92.8,54.57,77.6,68.7,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
9,ITIC,INVESTORS TITLE,Financials,92.11,优先Call候选,290.140015,55.7,0.28,0.00259166,0.02548341,0.01185752,92.8,54.58,88.8,81.9,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
10,MAZE,MAZE THERAPEUTICS,Health Care,91.25,优先Call候选,28.545,56.35,0.79,0.03405180,0.04637093,0.00439831,90.4,47.65,88.8,81.9,68.0,100.0,fresh_bullish_cross,bullish_above_signal,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 保持多头
11,FULC,FULCRUM THERAPEUTICS,Health Care,90.95,优先Call候选,3.845,59.05,0.2,0.01585205,0.04341927,0.06215470,95.5,43.01,100.0,80.0,30.0,20.0,early_transition,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 早期转强；MACD 新金叉
12,DFIN,DONNELLEY FINANCIAL SOLUTIONS,Financials,90.37,优先Call候选,49.110001,54.19,0.25,0.02858942,0.04179045,0.00204046,90.4,53.8,88.8,81.9,30.0,100.0,fresh_bullish_cross,bullish_above_signal,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 保持多头
13,FUTU,Futu Holdings Limited - American Depositary Shares,,90.27,优先Call候选,108.945,59.6,0.17,-0.00297426,0.03495940,0.10862932,82.9,76.02,100.0,83.32,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
14,FWDI,FORWARD INDUSTRIES INC,Information Technology,90.18,优先Call候选,4.355,56.32,0.53,0.01396973,0.01633606,0.04687500,82.9,73.66,100.0,81.9,30.0,20.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
15,VRTX,Vertex Pharmaceuticals,Health Care,89.91,优先Call候选,528.875,65.01,0.27,0.02579642,-0.00185895,0.10085963,82.9,66.98,81.1,80.0,30.0,72.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
16,EBF,ENNIS INC,Industrials,89.91,优先Call候选,22.434999,62.17,0.36,0.00740903,0.01424042,0.05229826,82.9,67.0,88.8,81.9,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
17,CVSA,COVISTA,Consumer Discretionary,89.76,优先Call候选,133.634995,57.5,0.15,0.01411498,0.05657014,0.16103386,82.9,63.14,90.2,81.9,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
18,NHP,NATIONAL HEALTHCARE PROPERTIES CLA,Real Estate,89.71,优先Call候选,16.605,58.3,0.07,0.00697392,0.02247537,0.05831740,82.9,62.02,100.0,81.9,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
19,JANX,JANUX THERAPEUTICS,Health Care,89.69,优先Call候选,16.690001,61.58,0.18,0.02744370,0.01151521,0.04052369,82.9,61.52,88.8,81.9,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
20,GE,GE Aerospace,Industrials,89.62,优先Call候选,372.834991,59.03,0.38,0.00390425,0.01311100,0.09230072,82.9,59.82,88.8,80.0,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
21,SYRE,SPYRE THERAPEUTICS INC,Health Care,89.44,优先Call候选,106.885002,60.88,0.35,0.02493166,0.04074981,0.09625643,82.9,55.32,100.0,83.32,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
22,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,89.41,优先Call候选,45.455002,56.59,0.15,0.03119328,0.11191294,0.06203278,82.9,54.36,90.2,83.32,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
23,LCNB,LCNB CORP,Financials,89.4,优先Call候选,20.16,57.48,0.24,0.01002009,0.01792477,0.01664145,82.9,54.23,88.8,81.9,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
24,FLNG,FLEX LNG,Energy,89.36,优先Call候选,31.1406,59.69,0.12,0.00974708,0.06865481,0.01966598,90.4,76.51,88.8,81.9,30.0,100.0,fresh_bullish_cross,bullish_above_signal,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 保持多头
25,CMDB,COSTAMARE BULKERS HOLDINGS LTD,Industrials,89.36,优先Call候选,19.49,63.17,0.25,0.03340397,0.13511939,0.04616216,90.4,76.37,90.2,81.9,30.0,100.0,fresh_bullish_cross,bullish_above_signal,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 保持多头
26,PPL,PPL Corporation,Utilities,89.25,优先Call候选,35.98,56.51,2.02,-0.00027791,0.01969675,0.01523705,87.7,50.33,88.8,80.0,100.0,100.0,early_transition,bullish_above_signal,战术突破：4H EMA/MACD 重启优先；EMA 早期转强；MACD 保持多头
27,AAP,ADVANCE AUTO PARTS INC,Consumer Discretionary,89.24,优先Call候选,58.365002,58.55,0.24,0.03447366,0.10301623,0.12132571,90.4,73.33,90.2,81.9,30.0,100.0,fresh_bullish_cross,bullish_above_signal,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 保持多头
28,NVCT,NUVECTIS PHARMA INC,Health Care,88.76,优先Call候选,20.43,59.46,0.18,0.07131620,0.05146680,0.13374029,92.8,54.88,91.6,81.9,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
29,ALXO,ALX ONCOLOGY HOLDINGS INC,Health Care,88.76,优先Call候选,2.04,55.03,0.06,0.05154639,0.05426357,0.06806283,92.8,66.99,91.6,81.9,30.0,20.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
30,LXFR,LUXFER HOLDINGS PLC,Industrials,88.75,优先Call候选,17.139999,57.52,0.09,0.00291982,0.00321920,0.06525786,95.5,44.03,88.8,81.9,30.0,100.0,early_transition,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 早期转强；MACD 新金叉
31,LAUR,LAUREATE EDUCATION,Consumer Discretionary,88.49,优先Call候选,38.130001,57.45,0.24,0.01301812,0.03953111,0.06419199,90.4,54.78,100.0,81.9,30.0,100.0,fresh_bullish_cross,bullish_above_signal,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 保持多头
