ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
PYPL,PayPal,NASDAQ+NASDAQ200+NASDAQ500+SPX,Financials,Transaction & Payment Processing Services,0.0,55.52,0.0,0.0,0.0,0.0,0.0,1.0,33.686494911786546,0.6811211633051557,3.6145292558666116,,53.42,35.0,30.0,65,95.87,50,0,0,0,constructive momentum,No major Prism warning from provided data
AVGO,Broadcom,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,394.279999,0.0,0.0,0.0,0.0,0.0,1.0,3.1957473175851847,-0.24321182528640328,3.8140034191430403,,52.73,47.0,44.0,65,51.89,66.0,1,1,1,positive market/social signals,1 extracted risk note(s)
TECH,Bio-Techne,NASDAQ+NASDAQ500+SPX,Health Care,Life Sciences Tools & Services,0.0,71.480003,0.0,0.0,0.0,0.0,0.0,1.0,32.37037592592591,-0.36595436155503824,1.7342510663936506,,52.43,35.0,30.0,70,85.92,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
MRNA,Moderna,NASDAQ+NASDAQ500+SPX,Health Care,Biotechnology,0.0,68.279999,0.0,0.0,0.0,0.0,0.0,1.0,36.806249248647596,-0.2030171697791775,8.094819977955773,,52.16,35.0,30.0,70,84.54,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
NVDA,Nvidia,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,212.5,0.0,0.0,0.0,0.0,0.0,1.0,3.5625507718451077,-0.1799756298903008,3.360336235294118,,51.32,47.0,44.0,65,52.84,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
GEV,GE Vernova,SPX,Industrials,Heavy Electrical Equipment,0.0,1055.665039,0.0,0.0,0.0,0.0,0.0,1.0,12.225997629432461,-0.27504295401060475,6.019092962633255,,51.14,45.0,44.0,65,54.47,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
RVTY,Revvity,SPX,Health Care,Health Care Equipment,0.0,111.279999,0.0,0.0,0.0,0.0,0.0,1.0,11.659637300436,-0.2877791066697999,3.3072960397851903,,51.09,35.0,44.0,70,61.69,50,0,0,0,macro resilience,No major Prism warning from provided data
ETN,Eaton Corporation,SPX,Industrials,Electrical Components & Equipment,0.0,412.859985,0.0,0.0,0.0,0.0,0.0,1.0,5.485569170690252,-0.37466001507073066,4.187168199407843,,50.97,45.0,44.0,65,53.59,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
VRT,Vertiv,SPX,Industrials,Electrical Components & Equipment,0.0,304.660004,0.0,0.0,0.0,0.0,0.0,1.0,0.591015627018443,-0.4309793955738066,7.079203820550443,,50.5,45.0,44.0,65,39.26,74.0,1,1,1,positive market/social signals,1 extracted risk note(s); weak or volatile technical setup
CRL,Charles River Laboratories,SPX,Health Care,Life Sciences Tools & Services,0.0,228.225006,0.0,0.0,0.0,0.0,0.0,1.0,21.713515058223965,-0.06785913271766819,3.9559955143565633,,50.35,35.0,30.0,70,75.51,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
