rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,ALAB,2026-07-02,2026-07-02,2026-07-15,350.619995,-0.13729643279156134,100.0,EXIT_RISK,True,8,亏损超过 7% 硬止损线: -13.7%; 从 63 日高点回撤超过 15%: -27.4%; 收盘价跌破 EMA26; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 45.3; 5 日跌幅超过 4%: -10.8%; 20 日跌幅超过 8%: -9.9%,-0.2741087263781955,-0.10820024561806652,-0.09912645377821827,45.26726469658261,exit-risk-trends.html#ticker-alab
2,ARM,2026-07-02,2026-07-02,2026-07-15,277.01001,-0.12138413195059661,100.0,EXIT_RISK,True,9,亏损超过 7% 硬止损线: -12.1%; 从 63 日高点回撤超过 15%: -37.0%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 39.3; 5 日跌幅超过 4%: -7.7%; 20 日跌幅超过 8%: -32.9%,-0.3696581812381642,-0.07737137214799383,-0.328541951139264,39.26528516353855,exit-risk-trends.html#ticker-arm
3,ERIE,2026-07-02,2026-07-02,2026-07-15,210.190002,-0.1892381793635487,100.0,EXIT_RISK,True,2,亏损超过 7% 硬止损线: -18.9%; 从 63 日高点回撤超过 15%: -18.9%; 收盘价跌破 EMA50; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 34.6; 5 日跌幅超过 4%: -16.4%; 放量下跌超过 2%,-0.1892381793635487,-0.1637889832758237,-0.061819279739042,34.551898251563344,exit-risk-trends.html#ticker-erie
4,ESP,2026-07-06,2026-07-06,2026-07-15,56.709999,-0.1290124692211262,100.0,EXIT_RISK,True,7,亏损超过 7% 硬止损线: -12.9%; 从 63 日高点回撤超过 15%: -21.5%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 40.0; 5 日跌幅超过 4%: -4.5%; 放量下跌超过 2%,-0.2147604788872821,-0.04464289008350919,-0.05087867782426769,40.01872145561926,exit-risk-trends.html#ticker-esp
5,GLW,2026-07-06,2026-07-06,2026-07-15,174.440002,-0.10451745732262652,100.0,EXIT_RISK,True,8,亏损超过 7% 硬止损线: -10.5%; 从 63 日高点回撤超过 15%: -31.8%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 42.5; 5 日跌幅超过 4%: -5.2%,-0.3177676067287136,-0.05211105282894668,-0.07153503641859082,42.51747922202786,exit-risk-trends.html#ticker-glw
6,HONA,2026-07-06,2026-07-06,2026-07-15,212.550003,-0.10580561345148021,100.0,EXIT_RISK,True,8,历史数据不足 60 根，仅按 15 根日K做有限分析; 亏损超过 7% 硬止损线: -10.6%; 从 15 日高点回撤超过 10%: -14.0%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 33.3; 5 日跌幅超过 4%: -5.3%,-0.13999592085767965,-0.05259640153519762,,33.32991027093486,exit-risk-trends.html#ticker-hona
7,IBM,2026-07-02,2026-07-02,2026-07-15,211.180099,-0.27058542752293346,100.0,EXIT_RISK,True,2,亏损超过 7% 硬止损线: -27.1%; 从 63 日高点回撤超过 15%: -35.9%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 29.2; 5 日跌幅超过 4%: -30.1%; 20 日跌幅超过 8%: -21.4%; 放量下跌超过 2%,-0.3585636426079031,-0.30084387555082426,-0.21409658712689994,29.16687971206403,exit-risk-trends.html#ticker-ibm
8,INTC,2026-07-02,2026-07-02,2026-07-15,102.989998,-0.14424595171160703,100.0,EXIT_RISK,True,9,亏损超过 7% 硬止损线: -14.4%; 从 63 日高点回撤超过 15%: -26.9%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 40.4; 5 日跌幅超过 4%: -6.6%; 20 日跌幅超过 8%: -19.5%,-0.2692635409498575,-0.06576560351534111,-0.19450964183865438,40.396929172042825,exit-risk-trends.html#ticker-intc
9,ISRG,2026-07-02,2026-07-02,2026-07-15,388.970001,-0.08694633489950154,100.0,EXIT_RISK,True,7,亏损超过 7% 硬止损线: -8.7%; 从 63 日高点回撤超过 15%: -19.6%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 39.2; 5 日跌幅超过 4%: -6.3%,-0.19571149865298676,-0.06294869819876603,-0.06621050964956443,39.19183074659651,exit-risk-trends.html#ticker-isrg
10,MRVL,2026-06-26,2026-06-30,2026-07-15,206.259995,-0.3075968155562381,100.0,EXIT_RISK,True,10,亏损超过 7% 硬止损线: -30.8%; 从 63 日高点回撤超过 15%: -34.8%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 39.1; 5 日跌幅超过 4%: -11.0%; 20 日跌幅超过 8%: -33.2%,-0.3481654724177806,-0.1098356187956957,-0.33223260922959386,39.101878960377164,exit-risk-trends.html#ticker-mrvl
