rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,DIN,DINE BRANDS GLOBAL,Consumer Discretionary,91.14,优先Call候选,35.880001,57.01,0.27,0.03490058,0.02572902,0.05158271,92.8,67.45,100.0,81.73,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
2,COST,Costco,Consumer Staples,90.31,优先Call候选,968.039978,57.91,0.23,0.01998796,0.01521709,0.03501588,98.2,81.41,100.0,83.88,30.0,45.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
3,UFCS,UNITED FIRE GROUP INC,Financials,90.27,优先Call候选,54.235298,58.94,0.31,0.02147654,0.01583253,0.05721831,98.2,55.0,100.0,81.73,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
4,VRSN,Verisign,Information Technology,89.98,优先Call候选,290.899994,59.44,0.16,0.03889141,0.06654443,0.03807580,92.8,67.94,91.6,83.88,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
5,SBAC,SBA Communications,Real Estate,89.06,优先Call候选,184.929993,55.54,0.31,0.01554084,0.01531785,0.06569466,98.2,49.99,100.0,80.0,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
6,ANF,ABERCROMBIE AND FITCH CLASS A,Consumer Discretionary,88.83,优先Call候选,111.800003,59.6,0.43,0.03461045,0.06324299,0.19189765,98.2,56.63,90.2,81.73,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
7,AIZ,Assurant,Financials,88.81,优先Call候选,287.179993,58.87,0.13,0.00910080,0.02090297,0.03697549,92.8,55.13,100.0,82.84,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
8,UVE,UNIVERSAL INSURANCE HOLDINGS INC,Financials,88.75,优先Call候选,43.834999,60.85,0.21,0.03372244,0.02658075,0.05347267,92.8,55.53,100.0,81.73,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
9,TOWN,TOWNEBANK,Financials,88.16,优先Call候选,38.02,58.94,0.14,0.01117027,0.01143921,0.03738057,98.2,54.55,88.8,81.73,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
10,ULTA,Ulta Beauty,Consumer Discretionary,87.77,优先Call候选,538.950012,57.95,0.21,0.02411356,0.09296106,0.13398705,98.2,66.36,90.2,80.0,30.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
11,IONS,"Ionis Pharmaceuticals, Inc. - Common Stock",,87.07,优先Call候选,61.389999,67.39,0.25,0.02925642,0.04707484,0.08597205,87.7,73.45,100.0,83.88,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
12,PRDO,PERDOCEO EDUCATION,Consumer Discretionary,86.68,优先Call候选,33.07,56.64,0.12,0.01348449,0.03182531,0.08926215,87.7,72.8,100.0,81.73,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
13,JAKK,JAKKS PACIFIC INC,Consumer Discretionary,86.57,优先Call候选,25.610001,53.59,0.61,0.01707708,0.00510208,0.04616017,92.8,54.69,88.8,81.73,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
14,CWT,CALIFORNIA WATER SERVICE GROUP,Utilities,86.51,优先Call候选,50.860001,57.88,0.11,0.02643798,0.02416434,0.00315582,92.8,54.4,88.8,81.73,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
15,YUM,Yum! Brands,Consumer Discretionary,86.13,优先Call候选,156.869995,65.91,0.16,0.03585574,0.08074407,0.05281876,90.4,72.93,91.6,82.84,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
16,ARDT,ARDENT HEALTH INC,Health Care,85.79,优先Call候选,11.235,59.36,0.5,0.03357866,0.03073394,0.05790960,92.8,54.69,100.0,81.73,30.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
17,DKNG,DraftKings Inc. - Class A Common Stock,,85.27,优先Call候选,26.049999,59.14,0.11,0.01066921,0.02964427,0.13162463,82.9,76.66,100.0,83.88,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,4H EMA 多头趋势；4H MACD 新金叉
18,XP,XP Inc. - Class A Common Stock,,85.04,优先Call候选,17.200001,63.91,0.15,0.01805274,0.09554146,0.03086617,87.7,72.13,90.2,83.88,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
19,LEN,Lennar,Consumer Discretionary,85.0,优先Call候选,88.080002,56.32,0.28,0.00524993,0.01767763,0.04045837,82.9,75.93,100.0,82.84,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,4H EMA 多头趋势；4H MACD 新金叉
20,GPOR,GULFPORT ENERGY,Energy,85.0,优先Call候选,174.809998,64.75,0.25,0.00114539,0.02986917,0.11198751,82.9,76.62,100.0,81.73,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,4H EMA 多头趋势；4H MACD 新金叉
21,IDR,IDAHO STRATEGIC RESOURCES INC,Materials,84.95,优先Call候选,32.424999,53.27,0.12,-0.00046239,0.06033352,0.14454638,82.9,76.38,100.0,81.73,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,4H EMA 多头趋势；4H MACD 新金叉
22,RMBI,RICHMOND MUTUAL BANCORPORATION INC,Financials,84.71,优先Call候选,16.17,62.68,1.81,0.01506591,0.01890359,0.03820225,73.0,55.03,100.0,81.73,100.0,100.0,mixed_sideways,fresh_above_zero_cross,4H MACD 新金叉
23,KVUE,Kenvue,Consumer Staples,84.57,优先Call候选,19.344999,56.52,0.12,0.01309243,0.02871571,0.00441324,90.4,67.65,88.8,82.84,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
24,ALCO,ALICO INC,Consumer Staples,84.52,优先Call候选,41.0499,60.26,0.09,0.02368833,0.04906463,0.06236804,82.9,74.21,100.0,81.73,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,4H EMA 多头趋势；4H MACD 新金叉
25,RGR,STURM RUGER,Consumer Discretionary,84.49,优先Call候选,38.555,56.98,0.16,0.00455964,0.03060679,0.00587002,87.7,71.93,88.8,81.73,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
26,AKTS,AKTIS ONCOLOGY INC,Health Care,84.27,优先Call候选,25.887199,61.46,2.19,0.06051614,0.04299754,0.08405360,73.0,60.38,91.6,81.73,100.0,100.0,mixed_sideways,fresh_above_zero_cross,4H MACD 新金叉
27,TSLA,"Tesla, Inc.",Consumer Discretionary,84.15,优先Call候选,353.261414,58.82,0.22,-0.02832681,0.04102498,0.12863072,87.7,73.43,83.8,83.88,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
28,DG,Dollar General,Consumer Staples,84.12,优先Call候选,124.555,55.34,0.2,0.01165527,0.03718048,0.06257464,90.4,55.28,100.0,82.84,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
