rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,KMI,Kinder Morgan,Energy,100.0,强共识候选,32.23,56.72,0.23,0.02155312,0.03433890,0.02594299,90.4,71.66,100.0,81.24,30.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 8 个榜单触发；平均名次 #11.9；最高分 94.0；Aster v3 · Quality Momentum #3；Aster v5 · Risk Adjusted #3；Aster v2 · Balanced Call #5；单一信号 · EMA Candle Capture #5；Aster Call #8；单一信号 · 4H EMA 三线翻转 #15；Aster v4 · Tactical Breakout #27；单一趋势 · Trend Relay #29
2,ADM,Archer Daniels Midland,Consumer Staples,100.0,强共识候选,82.504997,58.98,0.44,0.01183463,0.05041695,0.05356914,90.4,72.13,100.0,81.24,30.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 8 个榜单触发；平均名次 #10.5；最高分 94.0；Aster v3 · Quality Momentum #2；Aster v5 · Risk Adjusted #2；Aster v2 · Balanced Call #4；单一信号 · EMA Candle Capture #6；Aster Call #7；单一信号 · 4H EMA 三线翻转 #7；Aster v4 · Tactical Breakout #26；单一趋势 · Trend Relay #30
3,PG,Procter & Gamble,Consumer Staples,100.0,强共识候选,147.815002,64.11,0.35,0.02827827,0.01709902,0.02386235,92.8,48.14,88.8,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #27.4；最高分 94.0；Aster Call #12；Aster v4 · Tactical Breakout #17；单一信号 · EMA Candle Capture #22；Aster v2 · Balanced Call #24；单一趋势 · Trend Relay #31；Aster v3 · Quality Momentum #39；Aster v5 · Risk Adjusted #47
4,TMUS,T-Mobile US,Communication Services,100.0,强共识候选,182.820007,55.52,0.69,0.00799477,0.00757805,0.03786553,98.2,71.38,88.8,81.36,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #4.1；最高分 97.4；Aster v4 · Tactical Breakout #1；Aster v5 · Risk Adjusted #1；单一信号 · 4H EMA 三线翻转 #1；Aster Call #2；Aster v2 · Balanced Call #3；Aster v3 · Quality Momentum #10；单一趋势 · Trend Relay #11
5,TSLA,"Tesla, Inc.",Consumer Discretionary,100.0,强共识候选,359.369995,57.08,0.64,0.03042202,0.01651910,0.11562280,82.9,74.02,100.0,81.36,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #18.3；最高分 94.0；Aster v2 · Balanced Call #8；Aster v3 · Quality Momentum #8；Aster v5 · Risk Adjusted #8；单一趋势 · Trend Relay #12；Aster Call #15；Aster v4 · Tactical Breakout #29；单一信号 · EMA Candle Capture #48
6,ALX,ALEXANDERS REIT INC,Real Estate,100.0,强共识候选,271.660004,52.24,0.0,0.00274992,0.01141124,0.01430018,90.4,76.1,77.6,80.94,30.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 7 个榜单触发；平均名次 #14.4；最高分 89.3；Aster v5 · Risk Adjusted #6；单一信号 · 4H EMA 三线翻转 #6；单一信号 · EMA Candle Capture #7；Aster v2 · Balanced Call #12；Aster Call #16；Aster v4 · Tactical Breakout #23；Aster v3 · Quality Momentum #31
7,BKR,Baker Hughes,Energy,100.0,强共识候选,63.939999,62.1,0.41,0.02467944,0.02402306,0.05685949,98.2,65.23,100.0,80.0,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #2.8；最高分 97.2；Aster Call #1；Aster v2 · Balanced Call #2；Aster v4 · Tactical Breakout #2；Aster v3 · Quality Momentum #4；Aster v5 · Risk Adjusted #4；单一趋势 · Trend Relay #4
8,COR,Cencora,Health Care,100.0,强共识候选,328.799988,62.08,0.26,0.02130827,0.01217813,0.06131275,82.9,66.49,88.8,81.24,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #25.3；最高分 94.0；Aster v3 · Quality Momentum #13；Aster v5 · Risk Adjusted #19；Aster v2 · Balanced Call #23；Aster Call #32；Aster v4 · Tactical Breakout #32；单一趋势 · Trend Relay #33
9,OKE,Oneok,Energy,100.0,强共识候选,96.029999,60.46,0.46,0.01350922,0.04114488,0.09367347,82.9,61.73,100.0,81.24,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #21.8；最高分 94.0；Aster v4 · Tactical Breakout #15；Aster v2 · Balanced Call #16；Aster v5 · Risk Adjusted #21；Aster v3 · Quality Momentum #22；Aster Call #23；单一趋势 · Trend Relay #34
10,ACN,Accenture,Information Technology,100.0,强共识候选,189.039001,60.97,0.4,-0.00264320,0.01781621,0.13339461,82.9,54.1,100.0,81.24,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #40.0；最高分 94.0；Aster v2 · Balanced Call #34；单一趋势 · Trend Relay #37；Aster v4 · Tactical Breakout #39；Aster Call #40；Aster v5 · Risk Adjusted #41；Aster v3 · Quality Momentum #49
