rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,AMAT,2026-07-02,2026-07-02,2026-09-01,441.850006,-0.26729566509767944,100.0,TRIM,True,29,硬止损: 持仓相对成本约 -26.7%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -8.0%; 动能转弱: 20日跌幅 -19.2%; 动能转弱: RSI 34.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -38.9%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3888658284923928,-0.07955587510206885,-0.19166878262475562,34.01200269791063,exit-risk-trends.html#ticker-amat
2,AMKR,2026-07-02,2026-07-02,2026-09-01,45.73,-0.34343146178229833,100.0,TRIM,True,43,硬止损: 持仓相对成本约 -34.3%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -6.1%; 动能转弱: 20日跌幅 -18.1%; 动能转弱: RSI 36.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -51.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.5111705127363813,-0.06098564556497654,-0.18149273637896435,36.73842758218462,exit-risk-trends.html#ticker-amkr
3,ARM,2026-07-02,2026-07-02,2026-09-01,234.820007,-0.2552017008855674,100.0,TRIM,True,43,硬止损: 持仓相对成本约 -25.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -16.3%; 动能转弱: RSI 38.9 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -46.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.46566237698757884,-0.027901933498111764,-0.16303104977923477,38.933313754150184,exit-risk-trends.html#ticker-arm
4,ESP,2026-07-06,2026-07-06,2026-09-01,61.77,-0.05129781828754687,100.0,WATCH,True,1,硬止损观察: 持仓约 -5.1% 且收盘跌破 EMA26; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 48.0 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50,-0.08285075227470673,-0.005153808986954389,0.01030423634779587,47.97988270432181,exit-risk-trends.html#ticker-esp
5,FTV,2026-07-06,2026-07-06,2026-09-01,56.810001,-0.10676096247675981,100.0,TRIM,True,12,硬止损: 持仓相对成本约 -10.7%，超过 -7% 防线; 新鲜破位: 放量下跌，成交量约为20日均量 1.7 倍; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -4.5%; 动能转弱: RSI 33.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -11.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.11359019276581017,-0.045210067226890804,-0.06114687030728383,33.360276820114265,exit-risk-trends.html#ticker-ftv
6,GLW,2026-07-06,2026-07-06,2026-09-01,145.539993,-0.2528747907668153,100.0,TRIM,True,42,硬止损: 持仓相对成本约 -25.3%，超过 -7% 防线; 新鲜破位: MACD 新转空; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -9.0%; 动能转弱: RSI 42.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -43.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.43079513527478475,-0.011008500652120001,-0.08974924066388901,42.486241391008164,exit-risk-trends.html#ticker-glw
7,INTC,2026-07-02,2026-07-02,2026-09-01,88.970001,-0.26073948916891554,100.0,TRIM,True,43,硬止损: 持仓相对成本约 -26.1%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -11.8%; 动能转弱: RSI 41.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -36.9%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3687384721336956,0.0170324411168572,-0.1178861776929786,40.95250465745116,exit-risk-trends.html#ticker-intc
8,IP,2026-06-26,2026-06-30,2026-09-01,36.459999,-0.043044595435411726,100.0,TRIM,True,4,硬止损观察: 持仓约 -4.3% 且收盘跌破 EMA26; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -11.1%; 动能转弱: 20日跌幅 -13.8%; 动能转弱: RSI 33.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -17.3%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.17305513721932408,-0.11051482749378727,-0.13826522953757425,33.795190670266976,exit-risk-trends.html#ticker-ip
9,IR,2026-06-26,2026-06-30,2026-09-01,74.669998,-0.0892791825656587,100.0,TRIM,True,13,硬止损: 持仓相对成本约 -8.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.0%; 动能转弱: 20日跌幅 -16.5%; 动能转弱: RSI 30.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -17.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.1703333555555555,-0.0496372915871196,-0.165325298069811,30.577996579043585,exit-risk-trends.html#ticker-ir
10,MCHP,2026-07-02,2026-07-02,2026-09-01,71.410004,-0.15630901649703477,100.0,TRIM,True,12,硬止损: 持仓相对成本约 -15.6%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -11.5%; 动能转弱: RSI 38.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -30.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.30474145949509746,-0.02843531972789115,-0.11478857356609828,38.24545249025295,exit-risk-trends.html#ticker-mchp
11,NBIS,2026-07-06,2026-07-02,2026-09-01,199.539993,-0.07457565333864324,100.0,WATCH,True,3,硬止损: 持仓相对成本约 -7.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -10.1%; 动能转弱: 20日跌幅 -11.6%; 动能转弱: RSI 44.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -30.4%,-0.30398691406057465,-0.1010497269854046,-0.11606277761888062,44.46117779844981,exit-risk-trends.html#ticker-nbis
12,PYPL,2026-07-06,2026-07-06,2026-09-01,52.400002,0.1621202483921047,100.0,WATCH,True,3,利润保护: 曾有较大盈利但63日高点回撤 -15.9%; 利润保护: 收盘 $52.40 跌破 3ATR 动态保护线 $56.72; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位: EMA9 新下穿 EMA26; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -15.9%; 动能转弱: 20日跌幅 -10.5%; 动能转弱: RSI 32.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -15.9%,-0.1589084616197185,-0.15850325999678816,-0.10488552946898644,32.32930967218965,exit-risk-trends.html#ticker-pypl
13,Q,2026-07-02,2026-07-02,2026-09-01,115.529999,-0.18497355202821864,100.0,TRIM,True,11,硬止损: 持仓相对成本约 -18.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -8.8%; 动能转弱: 20日跌幅 -18.5%; 动能转弱: RSI 32.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -34.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.34223411718420693,-0.08758492921533101,-0.1845133011154556,32.212763349295685,exit-risk-trends.html#ticker-q
14,RCL,2026-06-26,2026-06-30,2026-09-01,265.709991,-0.163197203927809,100.0,TRIM,True,14,硬止损: 持仓相对成本约 -16.3%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -9.1%; 动能转弱: 20日跌幅 -18.4%; 动能转弱: RSI 25.9 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -18.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.18847357995798497,-0.09093714181657164,-0.1842880851073888,25.85414270380778,exit-risk-trends.html#ticker-rcl
15,RTX,2026-06-26,2026-06-30,2026-09-01,205.190002,0.08148424775173657,100.0,WATCH,True,4,利润保护: 盈利持仓从阶段高位回撤 -9.0%; 利润保护: 收盘 $205.19 跌破 3ATR 动态保护线 $211.90; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 38.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26,-0.09002617654826872,-0.02420580665876837,-0.05845909883546874,38.57846965789805,exit-risk-trends.html#ticker-rtx
16,ROK,2026-07-02,2026-07-02,2026-09-01,417.549988,-0.11479758876919433,92.0,TRIM,True,21,硬止损: 持仓相对成本约 -11.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 33.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -15.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.15660095547348396,-0.027596660842058585,-0.06217016444563084,33.791667467660844,exit-risk-trends.html#ticker-rok
17,VRT,2026-07-02,2026-07-02,2026-09-01,255.919998,-0.14843776377878337,92.0,TRIM,True,11,硬止损: 持仓相对成本约 -14.8%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 41.9 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -28.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.28505977082785217,0.0006647038123166471,-0.0519023278750651,41.86778556718037,exit-risk-trends.html#ticker-vrt
18,SNA,2026-07-02,2026-07-02,2026-09-01,381.274994,-0.07477736004054802,91.0,WATCH,True,11,硬止损: 持仓相对成本约 -7.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -8.9%; 动能转弱: RSI 30.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26,-0.09070855496271757,-0.03367042798900266,-0.08860018729837149,30.53013348646114,exit-risk-trends.html#ticker-sna
19,ISRG,2026-07-02,2026-07-02,2026-09-01,369.25,-0.1332363293529183,90.0,TRIM,True,9,硬止损: 持仓相对成本约 -13.3%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 44.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -14.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.14689367398197395,-0.0069653507633965495,0.0026611209962046356,44.22931617547981,exit-risk-trends.html#ticker-isrg
20,MRVL,2026-06-26,2026-06-30,2026-09-01,210.389999,-0.2937326247742813,90.0,WATCH,True,44,硬止损: 持仓相对成本约 -29.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -12.5%; 动能转弱: RSI 45.2 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: 63日高点回撤 -33.5%,-0.3351135996770067,-0.12476081777267634,-0.03751313943937318,45.15128525641976,exit-risk-trends.html#ticker-mrvl
21,ZBRA,2026-07-02,2026-07-02,2026-09-01,343.700012,0.2863987611527483,90.0,WATCH,True,1,利润保护: 曾有较大盈利但63日高点回撤 -10.3%; 利润保护: 收盘 $343.70 跌破 3ATR 动态保护线 $347.46; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: 5日跌幅 -4.7%; 动能转弱: MACD 低于 signal; 结构弱势: 63日高点回撤 -10.3%,-0.10275149116457727,-0.046654769536232266,-0.0681343054679554,50.56223355423527,exit-risk-trends.html#ticker-zbra
22,NOK,2026-07-02,2026-07-02,2026-07-06,12.51,0.036454018227009,88.0,WATCH,True,42,利润保护: 收盘 $12.51 跌破 3ATR 动态保护线 $14.19; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.7%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.8%,-0.2575667655786351,-0.03843197540353571,-0.24729241877256325,41.59827405402243,exit-risk-trends.html#ticker-nok
23,FIGR,2026-06-26,2026-06-30,2026-09-01,33.700001,0.09736249095937777,87.0,SELL_NOW,True,3,利润保护: 盈利持仓从阶段高位回撤 -18.1%; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位: 收盘新跌破 EMA26; 新鲜破位: MACD 新转空; 失败突破: 近20日高点后回撤 -18.1%，收盘跌回 EMA9 下方; 动能转弱: 5日跌幅 -18.1%; 动能转弱: RSI 49.7 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 63日高点回撤 -18.1%; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.18084584785721558,-0.18084584785721558,0.21924754772965072,49.7442032696336,exit-risk-trends.html#ticker-figr
24,AXP,2026-07-02,2026-07-02,2026-09-01,324.269989,-0.0786737206161594,86.0,WATCH,True,7,硬止损: 持仓相对成本约 -7.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 35.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -10.3%,-0.10316126138194859,-0.03476714565499106,-0.0647226863445074,35.26640246562911,exit-risk-trends.html#ticker-axp
25,KMB,2026-07-06,2026-07-06,2026-09-01,107.080002,-0.05247323152865713,84.0,WATCH,True,2,硬止损观察: 持仓约 -5.2% 且收盘跌破 EMA26; 新鲜破位: EMA9 新下穿 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 43.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26,-0.06675959677112775,-0.03548905698493232,-0.0402437752083894,43.24990993884817,exit-risk-trends.html#ticker-kmb
26,BAX,2026-07-06,2026-07-06,2026-09-01,25.475,0.12821080602302937,82.0,WATCH,True,1,利润保护: 盈利持仓从阶段高位回撤 -10.1%; 利润保护: 收盘 $25.48 跌破 3ATR 动态保护线 $25.77; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: 20日跌幅 -10.1%; 动能转弱: RSI 47.6 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 63日高点回撤 -10.1%,-0.1014109347442681,-0.031000417230870325,-0.1014109347442681,47.56413653618712,exit-risk-trends.html#ticker-bax
27,GOOG,2026-07-02,2026-07-02,2026-09-01,332.029999,-0.06780278082604163,81.0,TRIM,True,16,硬止损观察: 持仓约 -6.8% 且收盘跌破 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -11.5%; 动能转弱: RSI 40.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -11.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.11541229867464031,-0.03294109958572966,-0.11541229867464031,40.117180823878805,exit-risk-trends.html#ticker-goog
28,TDY,2026-07-02,2026-07-02,2026-09-01,610.549988,-0.06368854729066176,81.0,TRIM,True,10,硬止损观察: 持仓约 -6.4% 且收盘跌破 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -10.8%; 动能转弱: RSI 32.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -11.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.11680891277550554,-0.026080771054492802,-0.10837376732908222,32.35334923860995,exit-risk-trends.html#ticker-tdy
29,ALAB,2026-07-02,2026-07-02,2026-09-01,279.910004,-0.3112789846793297,80.0,TRIM,True,42,硬止损: 持仓相对成本约 -31.1%，超过 -7% 防线; 动能转弱: 20日跌幅 -22.6%; 动能转弱: RSI 41.9 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -42.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4205001648492853,-0.009693932631040458,-0.22606244936319886,41.90168775533702,exit-risk-trends.html#ticker-alab
30,ON,2026-07-02,2026-07-02,2026-09-01,72.650002,-0.20357376448614595,80.0,TRIM,True,43,硬止损: 持仓相对成本约 -20.4%，超过 -7% 防线; 动能转弱: 20日跌幅 -10.1%; 动能转弱: RSI 37.5 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -45.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4575524094890381,0.0019307681166524926,-0.10064368780197686,37.54744245052669,exit-risk-trends.html#ticker-on
31,WDC,2026-07-02,2026-07-02,2026-09-01,450.440002,-0.16430426345083493,80.0,TRIM,True,11,硬止损: 持仓相对成本约 -16.4%，超过 -7% 防线; 动能转弱: 20日跌幅 -17.9%; 动能转弱: RSI 43.7 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -39.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3963791135810437,-0.0006877382140876298,-0.17886830311677226,43.73313477674703,exit-risk-trends.html#ticker-wdc
32,CLX,2026-06-26,2026-06-30,2026-09-01,94.989998,-0.004715046003456735,77.0,WATCH,True,3,新鲜破位: EMA9 新下穿 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -9.5%; 动能转弱: 20日跌幅 -9.2%; 动能转弱: RSI 33.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -12.2%,-0.1224942448036952,-0.09472983894024589,-0.09248113294126559,33.00131637735289,exit-risk-trends.html#ticker-clx
33,ORCL,2026-07-02,2026-07-02,2026-09-01,141.261002,0.007064931715550449,70.0,WATCH,True,18,利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: RSI 46.3 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -40.2%,-0.40229751886769105,-0.024170994203198237,-0.030732831386962034,46.326383389751676,exit-risk-trends.html#ticker-orcl
34,FIG,2026-06-26,2026-06-30,2026-07-06,21.08,0.1652846876727474,68.0,WATCH,True,42,利润保护: 曾有较大盈利但63日高点回撤 -22.3%; 利润保护: 收盘 $21.08 跌破 3ATR 动态保护线 $22.40; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -22.3%,-0.22271386430678475,0.1321160042964553,-0.06352732119058213,54.87247900441184,exit-risk-trends.html#ticker-fig
35,IBM,2026-07-02,2026-07-02,2026-09-01,231.529999,-0.2002970164522906,68.0,TRIM,True,36,硬止损: 持仓相对成本约 -20.0%，超过 -7% 防线; 动能转弱: RSI 46.7 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -24.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.2436873379987694,-0.011358311530310305,-0.015394408217590638,46.72402206244871,exit-risk-trends.html#ticker-ibm
36,HOOD,2026-06-26,2026-06-30,2026-09-01,103.510002,0.03220984276236383,62.0,FAILED_BREAKOUT,True,1,失败突破: 近20日高点后回撤 -7.7%，收盘跌回 EMA9 下方; 动能转弱: 5日跌幅 -7.7%; 结构弱势: 63日高点回撤 -11.9%; FAILED_BREAKOUT: 失败突破单独触发，先作为小心 call / 减暴露观察,-0.11943854225167483,-0.07654558217666452,0.10694043189091151,53.120768199813455,exit-risk-trends.html#ticker-hood
37,XE,2026-07-02,2026-07-02,2026-09-01,18.41,0.06601042269832091,62.0,TRIM,True,21,利润保护: 收盘 $18.41 跌破 3ATR 动态保护线 $20.86; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 48.8 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -29.9%; 陈旧弱势过滤: 弱势已持续但缺少新的破位触发，降低立即卖出权重; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.299200609059764,-0.03663008704185833,-0.008616047388260606,48.766692906443915,exit-risk-trends.html#ticker-xe
38,ZS,2026-07-02,2026-07-02,2026-09-01,178.369995,0.21068344925427995,62.0,FAILED_BREAKOUT,True,1,失败突破: 近20日高点后回撤 -5.3%，收盘跌回 EMA9 下方; 动能转弱: MACD 低于 signal; FAILED_BREAKOUT: 失败突破单独触发，先作为小心 call / 减暴露观察,-0.05316240818436746,0.05907847712953895,0.09281947008442915,54.47557468435155,exit-risk-trends.html#ticker-zs
39,AME,2026-07-02,2026-07-02,2026-09-01,231.339996,-0.013980048887137553,59.0,WATCH,True,4,新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -4.3%; 动能转弱: 20日跌幅 -8.9%; 动能转弱: RSI 34.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -10.5%,-0.10513691070905928,-0.04314020692161624,-0.08939187849566765,34.83118219655438,exit-risk-trends.html#ticker-ame
40,PCAR,2026-07-06,2026-07-06,2026-09-01,122.449997,-0.027480000715431663,59.0,WATCH,True,4,新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.2%; 动能转弱: 20日跌幅 -9.9%; 动能转弱: RSI 34.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -11.4%,-0.11402944216622457,-0.052391301250647726,-0.099367529452981,34.51031530147597,exit-risk-trends.html#ticker-pcar
