rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,AMKR,2026-07-02,2026-07-02,2026-08-03,50.84,-0.2700646297181728,100.0,TRIM,True,22,硬止损: 持仓相对成本约 -27.0%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -16.3%; 动能转弱: 20日跌幅 -27.2%; 动能转弱: RSI 36.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -45.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4565473183362698,-0.16257616805429365,-0.2724670552003601,36.81745511317535,exit-risk-trends.html#ticker-amkr
2,ARM,2026-07-02,2026-07-02,2026-08-03,239.059998,-0.241753366029413,100.0,TRIM,True,22,硬止损: 持仓相对成本约 -24.2%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -10.2%; 动能转弱: 20日跌幅 -25.8%; 动能转弱: RSI 37.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -45.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4560141926549123,-0.10239173330489448,-0.25813056908299925,37.38221412184943,exit-risk-trends.html#ticker-arm
3,FIGR,2026-06-26,2026-06-30,2026-08-03,26.879999,-0.124715080583363,100.0,TRIM,True,26,硬止损: 持仓相对成本约 -12.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -6.8%; 动能转弱: 20日跌幅 -21.9%; 动能转弱: RSI 43.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -37.9%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.378927920030682,-0.06763791189732904,-0.21883176402208648,43.83444267295699,exit-risk-trends.html#ticker-figr
4,GLW,2026-07-06,2026-07-06,2026-08-03,146.660004,-0.24712524773421085,100.0,TRIM,True,21,硬止损: 持仓相对成本约 -24.7%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.7%; 动能转弱: RSI 42.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -42.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.42641478801349464,0.023018993980057134,-0.24712524773421085,42.4789348812809,exit-risk-trends.html#ticker-glw
5,HOOD,2026-06-26,2026-06-30,2026-08-03,90.339996,-0.09912248802475565,100.0,WATCH,True,9,硬止损: 持仓相对成本约 -9.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.6%; 动能转弱: 20日跌幅 -23.1%; 动能转弱: RSI 41.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -23.1%,-0.23147602131494627,-0.055514959633769845,-0.23147602131494627,41.08641640077297,exit-risk-trends.html#ticker-hood
6,INTC,2026-07-02,2026-07-02,2026-08-03,91.0,-0.24387202731818902,100.0,TRIM,True,22,硬止损: 持仓相对成本约 -24.4%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -25.5%; 动能转弱: RSI 40.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -35.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.35433518725223234,-0.007308803475702175,-0.2553191306543158,40.71607991593878,exit-risk-trends.html#ticker-intc
7,MCHP,2026-07-02,2026-07-02,2026-08-03,75.220001,-0.1112948737156767,100.0,TRIM,True,22,硬止损: 持仓相对成本约 -11.1%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -14.1%; 动能转弱: RSI 38.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -26.9%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.2691410565320843,-0.03440309282662157,-0.14122611673597985,38.82491231058868,exit-risk-trends.html#ticker-mchp
8,MRVL,2026-06-26,2026-06-30,2026-08-03,193.774994,-0.3495082606243113,100.0,TRIM,True,23,硬止损: 持仓相对成本约 -35.0%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -22.3%; 动能转弱: RSI 43.9 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -38.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.38762128026214004,0.024343162492394876,-0.22263011637774122,43.9383297051309,exit-risk-trends.html#ticker-mrvl
9,ON,2026-07-02,2026-07-02,2026-08-03,80.400002,-0.11861432669793548,100.0,TRIM,True,22,硬止损: 持仓相对成本约 -11.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -9.7%; 动能转弱: 20日跌幅 -15.1%; 动能转弱: RSI 38.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -40.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3996863570357986,-0.09703502811056797,-0.15091350404660464,38.096114747453605,exit-risk-trends.html#ticker-on
10,QCOM,2026-07-02,2026-07-02,2026-08-03,151.570007,-0.1400283290780142,100.0,TRIM,True,22,硬止损: 持仓相对成本约 -14.0%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -10.9%; 动能转弱: 20日跌幅 -18.7%; 动能转弱: RSI 32.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -39.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.39618355276577877,-0.10862142296136179,-0.18720500723305467,32.80501038814569,exit-risk-trends.html#ticker-qcom
