rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,GRAL,GRAIL INC,Health Care,99.18,优先Call候选,80.769997,58.75,1.63,0.01559158,0.06080901,0.09133894,98.2,65.62,100.0,80.0,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
2,NATH,NATHANS FAMOUS INC,Consumer Discretionary,96.43,优先Call候选,98.980003,58.99,2.15,0.01000003,0.01030930,0.01726619,98.2,71.56,77.6,80.75,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
3,MRX,MAREX GROUP LTD,Financials,93.92,优先Call候选,74.389999,55.85,0.79,0.01279785,0.01918072,0.05953568,98.2,54.48,100.0,81.36,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
4,ETN,Eaton Corporation,Industrials,93.56,优先Call候选,424.75,59.29,1.16,0.03372916,-0.00125799,0.00049463,92.8,72.7,69.9,80.0,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
5,ARM,Arm Holdings plc - American Depositary Shares,,92.91,优先Call候选,275.609985,64.38,1.13,0.04738911,0.04003768,0.10500356,90.4,72.71,91.6,81.36,100.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
6,KEYS,Keysight Technologies,Information Technology,92.38,优先Call候选,335.02301,58.42,0.86,0.00758800,-0.01053482,0.04843761,92.8,72.53,81.1,80.28,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
7,TXN,Texas Instruments,Information Technology,92.19,优先Call候选,266.640015,56.14,1.64,0.02607133,-0.00766653,-0.00295396,92.8,72.78,62.2,80.0,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
8,JNJ,Johnson & Johnson,Health Care,91.82,优先Call候选,269.98999,54.44,1.74,0.00809940,0.01660518,-0.01272538,92.8,53.73,81.1,80.28,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
9,SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",,91.82,优先Call候选,272.109985,58.69,0.88,0.06894244,-0.04351649,0.12194108,98.2,76.12,64.3,81.36,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
10,COIN,Coinbase,Financials,91.71,优先Call候选,194.25,60.39,1.24,0.12817986,0.10885950,0.21179037,98.2,65.31,58.8,80.0,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
