rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,PAYO,PAYONEER GLOBAL INC,Financials,94.0,优先Call候选,7.12,52.83,2.08,0.00000000,0.00070274,-0.00070175,92.8,52.98,69.9,81.18,100.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.1%；RSI 52.8；extension 0.3ATR；量能 2.1x；MACD 不转弱；日线辅助 0.0；EMA9/26 新多头交叉；MACD 新金叉
2,WTBA,WEST BANCORPORATION INC,Financials,94.0,优先Call候选,28.639999,53.29,1.44,0.01344653,0.01272977,0.00174883,54.4,53.28,77.6,81.18,100.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 53.3；extension 0.5ATR；量能 1.4x；MACD 不转弱；日线辅助 0.0
3,HNVR,HANOVER BANCORP INC,Financials,94.0,优先Call候选,27.389999,60.0,1.57,0.02316022,0.01859427,0.01802631,54.4,53.36,88.8,81.18,100.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 1.0%；RSI 60.0；extension 1.0ATR；量能 1.6x；MACD 不转弱；日线辅助 0.0
4,CHCO,CITY HOLDING,Financials,94.0,优先Call候选,144.259995,51.84,1.38,0.00916403,-0.00345399,-0.01228988,54.4,53.39,62.2,67.98,100.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.4%；RSI 51.8；extension 0.2ATR；量能 1.4x；MACD 不转弱；日线辅助 0.0
5,MQ,MARQETA CLASS A,Financials,94.0,优先Call候选,16.610001,57.58,1.33,0.01157132,0.02657608,-0.08181310,87.7,41.44,72.7,81.18,100.0,100.0,early_transition,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 57.6；extension 1.2ATR；量能 1.3x；MACD 不转弱；日线辅助 0.0；EMA 早期转强；MACD 保持多头
6,PEP,PepsiCo,Consumer Staples,90.0,优先Call候选,141.279999,52.0,1.17,0.00676974,-0.00646975,0.02007219,54.4,68.0,69.9,81.16,100.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 52.0；extension 0.2ATR；量能 1.2x；MACD 不转弱；日线辅助 0.0
7,WOR,WORTHINGTON ENTERPRISES,Industrials,90.0,优先Call候选,58.32,58.59,1.17,0.01496695,0.00577734,-0.01085480,98.2,53.31,69.9,81.18,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.4%；RSI 58.6；extension 1.1ATR；量能 1.2x；MACD 不转弱；日线辅助 66.0；EMA9/26 新多头交叉；MACD 新金叉
8,PRCT,PROCEPT BIOROBOTICS,Health Care,90.0,优先Call候选,21.889999,59.73,0.9,0.03157399,0.03206035,0.21140006,79.6,82.5,90.2,81.18,68.0,100.0,fresh_bullish_cross,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 1.4%；RSI 59.7；extension 1.5ATR；量能 0.9x；MACD 不转弱；日线辅助 82.0；EMA9/26 新多头交叉
9,HG,HAMILTON INSURANCE GROUP CLASS B,Financials,90.0,优先Call候选,35.77,60.22,0.92,0.01706005,0.02287672,0.00988148,90.4,53.48,88.8,81.18,68.0,100.0,fresh_bullish_cross,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.4%；RSI 60.2；extension 1.3ATR；量能 0.9x；MACD 不转弱；日线辅助 0.0；EMA9/26 新多头交叉；MACD 保持多头
10,ALRS,ALERUS FINANCIAL CORP,Financials,90.0,优先Call候选,33.43,56.42,0.85,0.01641840,0.00996985,-0.02777368,67.6,52.93,69.9,81.18,68.0,100.0,mixed_sideways,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 56.4；extension 0.9ATR；量能 0.8x；MACD 不转弱；日线辅助 0.0；MACD 新金叉
