rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,AMKR,2026-07-02,2026-07-02,2026-07-07,65.330002,-0.06202440597202008,100.0,EXIT_RISK,True,3,亏损超过 4% 且跌破 EMA26: -6.2%; 从 63 日高点回撤超过 15%: -30.2%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 38.6; 5 日跌幅超过 4%: -20.7%,-0.30165686900084876,-0.2065824001254507,0.005850731602035308,38.57690207176418,exit-risk-trends.html#ticker-amkr
2,ARM,2026-07-02,2026-07-02,2026-07-07,300.429993,-0.047101008776646025,100.0,EXIT_RISK,True,3,亏损超过 4% 且跌破 EMA26: -4.7%; 从 63 日高点回撤超过 15%: -31.6%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 42.5; 5 日跌幅超过 4%: -12.6%; 20 日跌幅超过 8%: -12.4%,-0.3163655414538066,-0.12558936967420042,-0.12393200031354501,42.45911586279207,exit-risk-trends.html#ticker-arm
3,ESP,2026-07-06,2026-07-06,2026-07-07,60.030399,-0.07801569531537855,100.0,EXIT_RISK,True,1,亏损超过 7% 硬止损线: -7.8%; 从 63 日高点回撤超过 15%: -16.9%; 收盘价跌破 EMA50; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 43.0; 5 日跌幅超过 4%: -9.7%,-0.16878429564131403,-0.09701569959315426,0.0859334313663791,42.992627487305136,exit-risk-trends.html#ticker-esp
4,INTC,2026-07-02,2026-07-02,2026-07-07,110.389999,-0.08275861375585558,100.0,EXIT_RISK,True,3,亏损超过 7% 硬止损线: -8.3%; 从 63 日高点回撤超过 15%: -21.7%; 收盘价跌破 EMA50; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 43.3; 5 日跌幅超过 4%: -16.2%,-0.21675892270811792,-0.1619344202707681,0.11313906651485461,43.33231962817436,exit-risk-trends.html#ticker-intc
5,MRVL,2026-06-26,2026-06-30,2026-07-07,230.699997,-0.22555310556481734,100.0,EXIT_RISK,True,4,亏损超过 7% 硬止损线: -22.6%; 从 63 日高点回撤超过 15%: -27.1%; 收盘价跌破 EMA50; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 43.5; 5 日跌幅超过 4%: -16.9%; 20 日跌幅超过 8%: -12.4%,-0.27092879277091797,-0.16939695049504955,-0.1243785018241983,43.540579253852,exit-risk-trends.html#ticker-mrvl
6,NBIS,2026-07-06,2026-07-02,2026-07-07,195.190002,-0.09474999292157482,100.0,EXIT_RISK,True,2,亏损超过 7% 硬止损线: -9.5%; 从 63 日高点回撤超过 15%: -31.9%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 38.8; 5 日跌幅超过 4%: -25.3%; 20 日跌幅超过 8%: -14.3%,-0.31916006614001136,-0.2525751235514101,-0.14318948372055218,38.823343352519224,exit-risk-trends.html#ticker-nbis
7,ORCL,2026-07-02,2026-07-02,2026-07-07,141.639893,0.009766086554043207,100.0,EXIT_RISK,True,3,从 63 日高点回撤超过 15%: -42.9%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 29.2; 5 日跌幅超过 4%: -4.1%; 20 日跌幅超过 8%: -33.7%,-0.4292166172689893,-0.04141920822344369,-0.3371401271058634,29.183702568188025,exit-risk-trends.html#ticker-orcl
8,SMTC,2026-07-02,2026-07-02,2026-07-07,126.400002,-0.06557257143276196,100.0,EXIT_RISK,True,3,亏损超过 4% 且跌破 EMA26: -6.6%; 从 63 日高点回撤超过 15%: -27.7%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 39.4; 5 日跌幅超过 4%: -19.0%; 20 日跌幅超过 8%: -16.3%,-0.2765981520425377,-0.19047007295036544,-0.163024773857111,39.42825719452978,exit-risk-trends.html#ticker-smtc
9,XE,2026-07-02,2026-07-02,2026-07-07,16.540001,-0.042269774174869656,100.0,EXIT_RISK,True,2,历史数据不足 60 根，仅按 50 根日K做有限分析; 亏损超过 4% 且跌破 EMA26: -4.2%; 从 50 日高点回撤超过 15%: -54.0%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 35.3; 5 日跌幅超过 4%: -12.1%; 20 日跌幅超过 8%: -22.8%,-0.5403001389660922,-0.12068038919087665,-0.22782441643324003,35.25757621530539,exit-risk-trends.html#ticker-xe
10,AMAT,2026-07-02,2026-07-02,2026-07-07,554.5,-0.08049213944485789,98.0,EXIT_RISK,True,3,亏损超过 7% 硬止损线: -8.0%; 从 63 日高点回撤超过 15%: -23.3%; 收盘价跌破 EMA26; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 48.1; 5 日跌幅超过 4%: -20.2%,-0.23305670816044255,-0.20174480590496935,0.2240347624989567,48.06856856373567,exit-risk-trends.html#ticker-amat
11,RCL,2026-06-26,2026-06-30,2026-07-07,282.230011,-0.11117056061213282,96.0,EXIT_RISK,True,3,亏损超过 7% 硬止损线: -11.1%; 从 63 日高点回撤超过 10%: -12.5%; 收盘价跌破 EMA50; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 42.4; 5 日跌幅超过 4%: -12.2%,-0.12527501550178244,-0.12198230075919425,0.007964324999999883,42.369107874525234,exit-risk-trends.html#ticker-rcl
12,GLW,2026-07-06,2026-07-06,2026-07-07,185.419998,-0.04815197564447682,91.0,EXIT_RISK,True,2,亏损超过 4% 且跌破 EMA26: -4.8%; 从 63 日高点回撤超过 15%: -27.5%; 收盘价跌破 EMA50; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 45.5; 5 日跌幅超过 4%: -27.5%,-0.2748249968725801,-0.2748249968725801,0.044149092869139483,45.54100190344186,exit-risk-trends.html#ticker-glw
13,AVGO,2026-06-26,2026-06-30,2026-07-07,370.779999,-0.018451359364659248,85.0,EXIT_RISK,True,7,从 63 日高点回撤超过 15%: -23.0%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 43.8,-0.23006002531216607,-0.004483858091539061,-0.03875771024723307,43.79971105787308,exit-risk-trends.html#ticker-avgo
14,MCHP,2026-07-02,2026-07-02,2026-07-07,84.150002,-0.005789189576904441,83.0,EXIT_RISK,True,3,从 63 日高点回撤超过 15%: -18.2%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 41.2; 5 日跌幅超过 4%: -5.5%,-0.1823746246089123,-0.05513132843322088,-0.04743031684085652,41.22854122239569,exit-risk-trends.html#ticker-mchp
15,NOK,2026-07-02,2026-07-02,2026-07-06,12.51,0.036454018227009,83.0,EXIT_RISK,True,2,从 63 日高点回撤超过 15%: -25.8%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 41.6; 20 日跌幅超过 8%: -24.7%,-0.2575667655786351,-0.03843197540353571,-0.24729241877256325,41.59827405402243,exit-risk-trends.html#ticker-nok
16,ON,2026-07-02,2026-07-02,2026-07-07,91.099998,-0.0013155338597288235,83.0,EXIT_RISK,True,3,从 63 日高点回撤超过 15%: -32.0%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 39.6; 20 日跌幅超过 8%: -22.3%,-0.3197939015796111,0.028564954273456067,-0.22309400949865243,39.58360159674482,exit-risk-trends.html#ticker-on
17,Q,2026-07-02,2026-07-02,2026-07-07,140.520004,-0.008677220458553792,83.0,EXIT_RISK,True,3,从 63 日高点回撤超过 15%: -20.0%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 42.2; 5 日跌幅超过 4%: -11.2%,-0.19995442495988625,-0.11192563008091083,-0.010770848065381644,42.226952998757454,exit-risk-trends.html#ticker-q
