early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,GRAB,Grab Holdings Limited - Class A Ordinary Shares,NASDAQ+NASDAQ200+NASDAQ500,,67.08,82.0,early_transition,61.8,bullish_above_signal_proxy,66.34,47.52,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
2,GILD,Gilead Sciences,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,66.72,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,57.51,46.75,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
3,AFRM,"Affirm Holdings, Inc. - Class A Common Stock",NASDAQ+NASDAQ200+NASDAQ500,,66.57,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.87,49.02,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
4,LLYVA,"Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock",NASDAQ+NASDAQ200,,65.89,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.82,48.61,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
5,LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",NASDAQ+NASDAQ200,,65.83,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.64,48.58,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
6,COO,Cooper Companies (The),NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,65.58,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,70.42,49.33,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
7,NWSA,News Corp (Class A),NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,65.14,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,53.2,44.89,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
8,NWS,News Corp (Class B),NASDAQ+NASDAQ200+SPX,Communication Services,64.74,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,51.97,44.64,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
9,META,Meta Platforms,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,64.4,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,50.95,44.44,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
10,DLTR,Dollar Tree,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,63.85,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,65.19,48.29,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
11,BNTX,BioNTech SE - American Depositary Shares,NASDAQ+NASDAQ200,,63.37,82.0,early_transition,61.8,bullish_above_signal_proxy,55.08,45.27,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
12,PODD,Insulet Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,63.04,82.0,early_transition,49.8,bullish_below_zero_proxy,61.15,50.98,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
13,SHOP,Shopify Inc. - Class A Subordinate Voting Shares,NASDAQ+NASDAQ200+NASDAQ500,,62.98,82.0,early_transition,61.8,bullish_above_signal_proxy,53.91,45.03,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
14,GEHC,GE HealthCare,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,62.75,82.0,early_transition,61.8,bullish_above_signal_proxy,51.19,48.99,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
15,AEP,American Electric Power,NASDAQ+NASDAQ200+NASDAQ500+SPX,Utilities,62.69,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.67,47.58,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
16,MDGL,"Madrigal Pharmaceuticals, Inc. - Common Stock",NASDAQ+NASDAQ200+NASDAQ500,,62.65,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.0,46.65,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
17,ABNB,Airbnb,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,62.57,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.78,46.61,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
18,SBUX,Starbucks,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,62.46,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.44,46.54,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
19,ARGX,argenx SE - American Depositary Shares,NASDAQ+NASDAQ200+NASDAQ500,,62.41,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.27,46.5,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
20,BKNG,Booking Holdings,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,62.18,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.57,46.36,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
21,ICLR,ICON plc - Ordinary Shares,NASDAQ+NASDAQ200+NASDAQ500,,62.0,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.04,46.26,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
22,CTAS,Cintas,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,61.95,82.0,early_transition,61.8,bullish_above_signal_proxy,50.79,44.41,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
23,EXC,Exelon,NASDAQ+NASDAQ200+NASDAQ500+SPX,Utilities,61.95,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.43,47.14,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
24,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,NASDAQ+NASDAQ200+NASDAQ500,,61.7,82.0,early_transition,61.8,bullish_above_signal_proxy,50.03,44.26,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
25,ZBRA,Zebra Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,61.64,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,57.36,49.22,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
26,TEM,"Tempus AI, Inc. - Class A Common Stock",NASDAQ+NASDAQ200+NASDAQ500,,61.58,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.77,46.0,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
27,PCAR,Paccar,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,61.43,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,56.71,49.09,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
28,EVRG,Evergy,NASDAQ+NASDAQ200+NASDAQ500+SPX,Utilities,61.39,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,57.73,46.8,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
29,LIN,Linde plc,NASDAQ+NASDAQ200+NASDAQ500+SPX,Materials,61.29,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,57.88,45.83,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
30,PYPL,PayPal,NASDAQ+NASDAQ200+NASDAQ500+SPX,Financials,61.24,82.0,early_transition,49.8,bullish_below_zero_proxy,57.75,45.8,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
31,DDOG,Datadog,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,61.08,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,54.53,45.16,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
32,AMGN,Amgen,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,61.0,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,56.56,46.56,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
33,TRI,Thomson Reuters Corp - Common Shares,NASDAQ+NASDAQ200+NASDAQ500,,60.51,82.0,early_transition,49.8,bullish_below_zero_proxy,55.52,45.35,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
34,CSX,CSX Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,60.49,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,55.45,45.34,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
35,XEL,Xcel Energy,NASDAQ+NASDAQ200+NASDAQ500+SPX,Utilities,60.25,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,54.28,46.11,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
36,RPRX,Royalty Pharma plc - Class A Ordinary Shares,NASDAQ+NASDAQ200+NASDAQ500,,60.0,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,53.98,45.05,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
37,FFIV,"F5, Inc.",NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,59.72,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.53,48.06,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
38,DKNG,DraftKings Inc. - Class A Common Stock,NASDAQ+NASDAQ200+NASDAQ500,,59.6,100.0,fresh_bullish_cross,25.0,bearish_proxy,55.2,45.29,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
39,CHRW,C.H. Robinson,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,59.36,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,52.03,44.66,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
40,EBAY,eBay Inc.,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,59.27,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.76,44.6,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
41,EA,Electronic Arts,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,59.12,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,51.3,44.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
42,MDLN,Medline Inc. - Class A common stock,NASDAQ+NASDAQ200+NASDAQ500,,58.84,82.0,early_transition,59.55,bullish_above_signal_proxy,80.43,50.34,12.33,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,EMA extension 2.6 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
43,DXCM,Dexcom,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,58.49,100.0,fresh_bullish_cross,25.0,bearish_proxy,49.79,48.71,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
44,CDW,CDW Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,58.09,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,48.2,43.89,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
45,MDB,"MongoDB, Inc. - Class A Common Stock",NASDAQ+NASDAQ200+NASDAQ500,,55.92,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,41.6,42.57,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
