current_rank,ticker,name,sector,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return
36,DOLE,DOLE PLC,Consumer Staples,36,13.995,,13,14.3,-0.02132867,,,,6,14.31,,4,14.445,-0.00934579,,,,,,,,,,44,14.035,,45,14.295,-0.01818818
37,ORMP,ORAMED PHARMACEUTICALS INC,Health Care,37,4.46,,5,4.39,0.01594533,,,,,,,,,,,,,,,,,,,,,,,,
38,PFE,Pfizer,Health Care,38,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,CEG,Constellation Energy,Utilities,39,267.25,,9,273.709991,-0.02360159,,,,,,,,,,,,,,,,,,,,,,,,
40,SBUX,Starbucks,Consumer Discretionary,40,104.970001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,MDLZ,Mondelez International,Consumer Staples,41,62.080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,HUT,HUT CORP,Information Technology,42,101.160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,FCEL,FUELCELL ENERGY INC,Industrials,43,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,AOS,A. O. Smith,Industrials,44,63.369999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,HUBB,Hubbell Incorporated,Industrials,45,502.470001,,,,,,,,,,,,,,47,484.234985,,1,498.015015,-0.02766991,,,,,,,,,
46,DVN,Devon Energy,Energy,46,44.060001,,,,,29,45.130001,,,,,,,,,,,,,,,,,,,,,,
47,LOW,Lowe's,Consumer Discretionary,47,218.110001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,HTHT,H World Group Limited - American Depositary Shares,,48,42.310001,,,,,26,42.689999,,,,,,,,,,,,,,,,,,,,,,
49,CPB,The Campbell's Company - Common Stock,,49,22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,GNTX,Gentex Corporation - Common Stock,,50,24.120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
