current_rank,ticker,name,sector,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return
1,DHI,D. R. Horton,Consumer Discretionary,1,150.779999,,,,,,,,,,,26,151.445007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,LEE,LEE ENTERPRISES INC,Communication,2,8.48,,,,,,,,4,8.59,,,,,,,,2,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,CHD,Church & Dwight,Consumer Staples,3,102.519997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,SMR,NUSCALE POWER CORP CLASS A,Industrials,4,9.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HNRG,HALLADOR ENERGY,Utilities,5,16.360001,,33,15.96,0.02506272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,RHLD,RESOLUTE HOLDINGS MANAGEMENT INC,Industrials,6,144.130005,,,,,,,,,,,,,,,,,,,,,,,3,133.177505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,DPZ,Domino's,Consumer Discretionary,7,349.910004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,UPST,UPSTART HOLDINGS,Financials,8,30.58,,,,,,,,,,,5,31.110001,,,,,,,,16,30.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,LAUR,LAUREATE EDUCATION,Consumer Discretionary,9,38.360001,,,,,,,,,,,,,,18,38.130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38.41,,,,
10,LEU,CENTRUS ENERGY CLASS A,Energy,10,193.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,176.75,,,,,,,
11,DFH,DREAM FINDERS HOMES INC CLASS A,Consumer Discretionary,11,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,SNDA,SONIDA SENIOR LIVING,Health Care,12,40.970001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,PHM,PulteGroup,Consumer Discretionary,13,130.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,NNE,NANO NUCLEAR ENERGY,Industrials,14,19.24,,,,,,,,,,,,,,,,,,,,,,,45,20.039,,33,19.01,0.05412941,48,19.379999,-0.01909180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,XMAX,XMAX INC,Consumer Discretionary,15,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",,16,107.970001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,105.650002,,,,,,,
17,BXP,"BXP, Inc.",Real Estate,17,72.129997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,EPSN,EPSILON ENERGY LTD,Energy,18,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5.71,,,,,,,,,,,,,,,,,,,,,,,,,
19,HAS,Hasbro,Consumer Discretionary,19,96.739998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,HNGE,HINGE HEALTH CLASS A,Health Care,20,89.870003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,DEA,EASTERLY GOVERNMENT PROPERTIES INC,Real Estate,21,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,25.389999,,,,,,,,,,,,,,,,
22,GLXY,Galaxy Digital Inc. - Class A common stock,,22,24.790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ECBK,ECB BANCORP INC,Financials,23,20.889999,,,,,,,,,,,,,,,,,,,,,,,,,,14,20.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,AKTS,AKTIS ONCOLOGY INC,Health Care,24,26.690001,,,,,,,,,,,,,,22,24.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,STOK,STOKE THERAPEUTICS,Health Care,25,33.459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,31.93,,,,,,,,,,,,,,,,,,,
26,NDAQ,"Nasdaq, Inc.",Financials,26,98.730003,,15,98.790001,-0.00060733,8,97.970001,0.00836991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,DGICA,DONEGAL GROUP INC CLASS A,Financials,27,19.129999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,MHO,M I HOMES INC,Consumer Discretionary,28,154.244995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,152.470001,,,,,14,151.875,,,,,14,150.380005,,,,,,,,,,,,,,,,,,,
29,PAX,PATRIA INVESTMENTS LTD CLASS A,Financials,29,11.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PCRX,PACIRA BIOSCIENCES,Health Care,30,25.530001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,CVSA,COVISTA,Consumer Discretionary,31,136.401993,,,,,,,,,,,,,,46,133.634995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
