current_rank,ticker,name,sector,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
11,FOXA,Fox Corporation (Class A),Communication Services,11,63.419998,,,,,,,,,,,3,59.080002,,10,58.700001,0.00647361,7,58.23,0.00807146,,,,,,,,,,,,,,,,,,,,,,,,,11,57.48,,11,57.619999,-0.00242969
12,TTWO,Take-Two Interactive,Communication Services,12,253.570007,,,,,,,,,,,,,,,,,,,,,,,,,,3,247.619995,,,,,,,,,,,,,,,,,,,,,,
13,DOCU,"DocuSign, Inc. - Common Stock",,13,59.639999,,,,,,,,,,,,,,15,55.130001,,,,,,,,,,,41,55.970001,,,,,,,,,,,,,,,,,20,52.299999,,27,52.740002,-0.00834287
14,RVMD,"Revolution Medicines, Inc. - Common Stock",,14,206.970001,,8,205.149994,0.00887159,,,,16,197.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,NTRS,Northern Trust,Financials,15,187.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,ONDS,ONDAS INC,Information Technology,16,9.31,,10,9.11,0.02195390,,,,24,8.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,BLZE,BACKBLAZE INC CLASS A,Information Technology,17,19.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,VSEC,VSE CORP,Industrials,18,221.229996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,,19,102.730003,,9,102.849998,-0.00116670,,,,,,,,,,,,,,,,,,,46,101.889999,,35,101.199997,0.00681820,,,,,,,,,,,,,,,,,,,24,102.199997,
20,RYTM,RHYTHM PHARMACEUTICALS,Health Care,20,115.480003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SYRE,SPYRE THERAPEUTICS INC,Health Care,21,105.330002,,,,,,,,28,104.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,HQY,HEALTHEQUITY,Health Care,22,106.790001,,,,,,,,37,104.410004,,44,104.970001,-0.00533483,,,,,,,30,100.989998,,,,,50,101.239998,,,,,,,,,,,,,,,,,,,,36,97.669998,
23,TTAN,SERVICETITAN INC CLASS A,Information Technology,23,86.889999,,11,85.830002,0.01234996,,,,,,,37,86.239998,,,,,16,83.059998,,28,79.870003,0.03993984,,,,47,78.389999,,,,,,,,,,,,,,,,,,,,,,
24,OKTA,"Okta, Inc. - Class A Common Stock",,24,150.770004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,WAY,WAYSTAR HOLDING,Health Care,25,24.700001,,14,24.23,0.01939748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,LQDA,LIQUIDIA,Health Care,26,91.029999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,86.220001,,,,,,,,,,,,,,,,
27,ADPT,ADAPTIVE BIOTECHNOLOGIES,Health Care,27,25.450001,,,,,,,,35,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PTGX,PROTAGONIST THERAPEUTICS,Health Care,28,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ICUI,ICU MEDICAL,Health Care,29,182.419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PI,IMPINJ,Information Technology,30,176.25,,,,,,,,41,163.389999,,,,,,,,14,151.360001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,MGNI,MAGNITE,Communication,31,24.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,FDX,FedEx,Industrials,32,325.040009,,22,318.549988,0.02037363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,DVN,Devon Energy,Energy,33,45.369999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,45.041302,,,,,11,44.860001,,,,,,,,,,
34,EQT,EQT Corporation,Energy,34,54.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,53.389999,,,,,,,,,,,,,
35,TKO,TKO Group Holdings,Communication Services,35,189.380005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,GIS,General Mills,Consumer Staples,36,37.279999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,HSY,Hershey Company (The),Consumer Staples,37,182.804993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,MDT,Medtronic,Health Care,38,89.400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,84.209999,,,,,,,,,,,,,,32,83.330002,,41,83.199997,0.00156256
39,APD,Air Products,Materials,39,308.100006,,,,,,,,,,,,,,,,,,,,37,300.200012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,STE,Steris,Health Care,40,239.110001,,27,237.625,0.00624935,,,,,,,,,,41,232.509995,,36,228.490005,0.01759372,,,,,,,,,,25,218.595001,,,,,,,,,,,,,,,,,44,217.839996,
41,EL,Estée Lauder Companies (The),Consumer Staples,41,87.160004,,,,,,,,50,86.955002,,45,86.980003,-0.00028743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,LLY,Lilly (Eli),Health Care,42,1231.410645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,OXY,Occidental Petroleum,Energy,43,58.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,57.610001,,,,,,,,,,,,,
44,RL,Ralph Lauren Corporation,Consumer Discretionary,44,406.825012,,,,,39,395.700012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,COP,ConocoPhillips,Energy,45,123.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,120.199997,,,,,,,,30,115.665001,,39,114.709999,0.00832536
46,TDY,Teledyne Technologies,Information Technology,46,690.570007,,39,691.23999,-0.00096925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,651.190002,,,,,,,,,,,,,
47,COR,Cencora,Health Care,47,324.970001,,32,320.640015,0.01350420,37,325.390015,-0.01459787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,FDS,FactSet,Financials,48,284.079987,,28,285.589996,-0.00528733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,AME,Ametek,Industrials,49,252.910004,,44,253.764999,-0.00336924,,,,,,,,,,39,243.875,,,,,,,,,,,,,,,,,32,242.095001,,26,240.970001,0.00466863,,,,,,,,,,,,
50,IFF,International Flavors & Fragrances,Materials,50,85.095001,,41,85.860001,-0.00890985,34,84.550003,0.01549377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
