rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,BIIB,Biogen,Health Care,100.0,优先Call候选,204.225006,50.69,0.17,-0.02340756,-0.00668774,0.01756357,90.4,73.56,53.7,66.8,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
2,HST,Host Hotels & Resorts,Real Estate,100.0,优先Call候选,24.055,59.38,0.16,0.01626531,0.04201867,-0.04296797,90.4,49.08,72.7,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
3,LNTH,LANTHEUS HOLDINGS INC,Health Care,100.0,优先Call候选,106.660004,53.81,0.22,0.01436046,0.01219458,0.03122889,92.8,54.59,88.8,81.61,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 新金叉
4,DGX,Quest Diagnostics,Health Care,100.0,优先Call候选,209.559998,54.07,0.25,0.00076411,0.00313539,0.06004348,98.2,60.06,88.8,80.0,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 新金叉
5,TXT,Textron,Industrials,100.0,优先Call候选,92.0,56.77,0.41,0.01511644,0.02199515,-0.02117244,92.8,49.89,81.1,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 新金叉
6,SJM,J.M. Smucker Company (The),Consumer Staples,100.0,优先Call候选,112.93,54.03,0.18,-0.00903825,0.01519240,-0.01027586,90.4,54.45,64.9,81.68,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
7,VICI,Vici Properties,Real Estate,100.0,优先Call候选,26.865,53.82,0.14,-0.01013261,0.02714582,-0.02437164,90.4,42.29,64.9,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
8,TEL,TE Connectivity,Information Technology,100.0,优先Call候选,203.785004,55.17,0.34,0.00597313,0.02994543,-0.06024903,90.4,41.44,72.7,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
9,IRM,Iron Mountain,Real Estate,100.0,优先Call候选,123.769997,54.15,0.13,0.01725979,0.01396793,-0.03583390,90.4,43.82,69.9,81.68,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
10,ARLO,ARLO TECHNOLOGIES INC,Information Technology,100.0,优先Call候选,13.185,52.73,0.21,0.00802752,0.00342466,0.00418888,98.2,73.36,77.6,81.61,30.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 新金叉
11,PEBK,PEOPLES BANCORP OF NORTH CAROLINA,Financials,100.0,优先Call候选,43.5,55.58,0.46,0.00694442,0.02473496,0.01873534,90.4,67.34,88.8,81.61,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
12,RHP,RYMAN HOSPITALITY PROPERTIES REIT,Real Estate,100.0,优先Call候选,127.489998,57.04,0.27,0.01934915,0.02163632,0.02434516,92.8,54.77,88.8,81.61,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 新金叉
13,MBI,MBIA INC,Financials,100.0,优先Call候选,6.45,51.08,0.41,0.00155280,0.00781250,0.03614458,92.8,54.64,88.8,68.41,30.0,45.0,fresh_bullish_cross,fresh_below_zero_cross,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 新金叉
14,APOG,APOGEE ENTERPRISES INC,Industrials,100.0,优先Call候选,41.0,54.39,0.47,-0.00581964,0.06785299,0.00588817,90.4,54.43,72.6,81.61,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
15,AMPH,AMPHASTAR PHARMACEUTICALS INC,Health Care,100.0,优先Call候选,19.75,52.75,0.23,-0.00553882,0.01282051,0.00050659,90.4,43.59,61.4,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
16,IRMD,IRADIMED CORP,Health Care,100.0,优先Call候选,97.82,54.48,0.1,-0.00102122,0.00359084,0.06883745,98.2,55.2,88.8,81.61,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 新金叉
17,RBKB,RHINEBECK BANCORP INC,Financials,100.0,优先Call候选,17.379999,59.97,0.22,0.02175185,0.02688331,0.02325569,92.8,54.02,88.8,81.61,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 新金叉
18,SAM,BOSTON BEER INC CLASS A,Consumer Staples,100.0,优先Call候选,181.289993,55.29,0.16,-0.00562219,0.04746495,0.03414050,90.4,43.68,83.8,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
19,BLX,BLADEX INC CLASS E,Financials,100.0,优先Call候选,59.970001,56.71,0.16,0.00033361,0.03772279,0.00334618,90.4,54.14,88.8,81.61,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
20,NWPX,NWPX INFRASTRUCTURE INC,Industrials,100.0,优先Call候选,140.520004,56.47,0.35,0.01191804,0.05670032,0.01590512,90.4,54.13,88.8,81.61,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
21,AZZ,AZZ INC,Industrials,100.0,优先Call候选,150.160004,52.96,0.18,-0.00760025,0.04194566,-0.02312716,90.4,54.02,64.9,81.61,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
22,PENN,PENN ENTERTAINMENT INC,Consumer Discretionary,100.0,优先Call候选,21.34,55.8,0.39,0.00376294,0.04582205,-0.02845436,90.4,53.93,81.1,81.61,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
23,PRM,PERIMETER SOLUTIONS INC,Materials,100.0,优先Call候选,35.334999,58.19,0.15,0.01333525,0.08556068,-0.02564456,90.4,53.83,71.3,81.61,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
24,REAL,THE REALREAL INC,Consumer Discretionary,100.0,优先Call候选,11.26,51.72,0.15,-0.01228070,0.07340324,-0.02086957,90.4,53.78,64.9,68.41,30.0,72.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
25,PLSE,PULSE BIOSCIENCES INC,Health Care,100.0,优先Call候选,27.85,54.81,0.32,0.01605254,0.05772883,0.09151484,92.8,55.49,100.0,81.61,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 新金叉
26,MTX,MINERALS TECHNOLOGIES INC,Materials,100.0,优先Call候选,74.955002,55.03,0.21,-0.00590186,0.03887734,-0.04235333,90.4,41.53,56.5,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
27,LXU,LSB INDUSTRIES INC,Materials,100.0,优先Call候选,11.38,57.8,0.44,0.02800361,0.01516503,-0.03885135,90.4,41.51,81.1,80.0,30.0,72.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
28,UVV,UNIVERSAL CORP,Consumer Staples,100.0,优先Call候选,53.169998,60.78,0.14,0.00245092,0.03242715,-0.00150238,90.4,44.17,81.1,81.61,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
29,LXRX,LEXICON PHARMACEUTICALS INC,Health Care,100.0,优先Call候选,2.2999,53.32,0.53,0.02445434,0.05500000,0.10838554,92.8,55.5,100.0,81.61,30.0,20.0,fresh_bullish_cross,fresh_below_zero_cross,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 新金叉
30,KLTR,KALTURA INC,Information Technology,100.0,优先Call候选,1.37,62.14,0.89,0.05384615,0.05791506,-0.03180212,90.4,41.49,72.7,80.0,68.0,20.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
31,ANTX,AN2 THERAPEUTICS INC,Health Care,84.0,优先Call候选,5.01,61.89,0.95,0.06823028,0.08794788,0.02453988,90.4,65.49,70.6,81.61,68.0,45.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
32,MCS,THE MARCUS CORP,Communication,84.0,优先Call候选,23.85,67.23,0.62,0.05764971,0.09529277,-0.00292642,90.4,53.68,62.9,81.61,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
33,CV,CAPSOVISION INC,Health Care,84.0,优先Call候选,6.75,57.26,0.17,0.05633803,0.09800732,0.03846154,90.4,47.13,81.8,81.61,30.0,45.0,fresh_bullish_cross,bullish_above_signal,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉；MACD 保持多头
34,TWST,TWIST BIOSCIENCE CORP,Health Care,82.0,优先Call候选,91.410004,48.17,0.2,0.00175347,0.00351310,0.04325497,79.6,49.3,88.8,66.8,30.0,100.0,fresh_bullish_cross,mixed_or_bearish,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉
35,LYV,Live Nation Entertainment,Communication Services,82.0,优先Call候选,181.0,52.18,0.2,0.00622635,-0.01311305,0.04754461,79.6,54.49,81.1,81.68,30.0,100.0,fresh_bullish_cross,mixed_or_bearish,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉
36,WRB,W. R. Berkley Corporation,Financials,82.0,优先Call候选,72.419998,57.84,0.41,0.03619973,-0.01750103,0.06351416,79.6,55.49,72.7,81.68,30.0,100.0,fresh_bullish_cross,mixed_or_bearish,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉
37,CB,Chubb Limited,Financials,82.0,优先Call候选,352.459991,56.94,0.26,0.02623374,-0.00446282,0.07680552,79.6,59.68,81.1,80.0,30.0,100.0,fresh_bullish_cross,mixed_or_bearish,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉
38,GENI,GENIUS SPORTS LTD,Consumer Discretionary,82.0,优先Call候选,6.535,56.02,0.66,0.03812550,-0.00909780,0.01475155,79.6,54.51,61.5,81.61,30.0,45.0,fresh_bullish_cross,mixed_or_bearish,单一EMA：EMA9 新上穿 EMA26，MACD 不转弱；EMA9/26 新多头交叉
