rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,DGX,Quest Diagnostics,Health Care,96.94,优先Call候选,209.559998,54.07,0.25,0.00076411,0.00313539,0.06004348,98.2,60.06,88.8,80.0,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
2,IRMD,IRADIMED CORP,Health Care,96.74,优先Call候选,97.82,54.48,0.1,-0.00102122,0.00359084,0.06883745,98.2,55.2,88.8,81.61,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
3,ARLO,ARLO TECHNOLOGIES INC,Information Technology,96.19,优先Call候选,13.185,52.73,0.21,0.00802752,0.00342466,0.00418888,98.2,73.36,77.6,81.61,30.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
4,PLUS,EPLUS,Information Technology,95.34,优先Call候选,90.019997,64.04,1.44,0.02762556,-0.00968102,0.11881678,82.9,62.75,81.1,81.61,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
5,PLSE,PULSE BIOSCIENCES INC,Health Care,92.14,优先Call候选,27.85,54.81,0.32,0.01605254,0.05772883,0.09151484,92.8,55.49,100.0,81.61,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
6,LXRX,LEXICON PHARMACEUTICALS INC,Health Care,92.14,优先Call候选,2.2999,53.32,0.53,0.02445434,0.05500000,0.10838554,92.8,55.5,100.0,81.61,30.0,20.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
7,LNTH,LANTHEUS HOLDINGS INC,Health Care,92.11,优先Call候选,106.660004,53.81,0.22,0.01436046,0.01219458,0.03122889,92.8,54.59,88.8,81.61,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
8,RHP,RYMAN HOSPITALITY PROPERTIES REIT,Real Estate,92.11,优先Call候选,127.489998,57.04,0.27,0.01934915,0.02163632,0.02434516,92.8,54.77,88.8,81.61,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
9,MBI,MBIA INC,Financials,92.11,优先Call候选,6.45,51.08,0.41,0.00155280,0.00781250,0.03614458,92.8,54.64,88.8,68.41,30.0,45.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
10,TXT,Textron,Industrials,91.92,优先Call候选,92.0,56.77,0.41,0.01511644,0.02199515,-0.02117244,92.8,49.89,81.1,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
