buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-24,2026-08-25,Aster Research,单一信号 EMA Cross,ACGL,Arch Capital Group,Financials,1,15,-0.00573464,101.139999,100.559998,Research当日前50,
2026-08-24,2026-08-25,Aster Research,Deep v3 Daily CNN 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-08-24,2026-08-25,Aster Research,Deep v4 Shape Embedding 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-08-24,2026-08-25,Aster Research,单一趋势 Trend Relay,GILD,Gilead Sciences,Health Care,1,8,0.01383398,146.740005,148.770004,Research当日前50,
2026-08-24,2026-08-25,Aster Research,v2 Balanced,LEN,Lennar,Consumer Discretionary,2,42,-0.00578421,88.169998,87.660004,Research当日前50,
2026-08-24,2026-08-25,Aster Research,v3 Quality Momentum,LEN,Lennar,Consumer Discretionary,2,13,-0.00578421,88.169998,87.660004,Research当日前50,
2026-08-24,2026-08-25,Aster Research,v5 Risk Adjusted,LEN,Lennar,Consumer Discretionary,2,19,-0.00578421,88.169998,87.660004,Research当日前50,
2026-08-24,2026-08-25,Aster Research,Deep v3 Daily CNN 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
2026-08-24,2026-08-25,Aster Research,Deep v4 Shape Embedding 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
2026-08-24,2026-08-25,Aster Research,单一信号 EMA Candle Capture,PSA,Public Storage,Real Estate,2,31,-0.00667646,325.019989,322.850006,Research当日前50,
2026-08-24,2026-08-25,Aster Research,单一趋势 Trend Relay,ULTA,Ulta Beauty,Consumer Discretionary,2,6,-0.00285849,538.760010,537.219971,Research当日前50,
2026-08-24,2026-08-25,Aster Research,单一信号 EMA Cross,VALU,VALUE LINE INC,Financials,2,30,-0.01597360,37.875000,37.270000,Research当日前50,
2026-08-24,2026-08-25,Aster Research,Deep v3 Daily CNN 确认层,FIVE,"Five Below, Inc. - Common Stock",,3,3,0.00000000,204.139999,204.139999,Research当日前50,
2026-08-24,2026-08-25,Aster Research,Deep v4 Shape Embedding 确认层,FIVE,"Five Below, Inc. - Common Stock",,3,3,0.00000000,204.139999,204.139999,Research当日前50,
2026-08-24,2026-08-25,Aster Research,单一信号 EMA Cross,KR,Kroger,Consumer Staples,3,14,-0.00981883,59.070000,58.490002,Research当日前50,
2026-08-24,2026-08-25,Aster Research,共识Agent 多榜单共振,LEN,Lennar,Consumer Discretionary,3,21,-0.00578421,88.169998,87.660004,Research当日前50,
2026-08-24,2026-08-25,Aster Research,单一信号 EMA Candle Capture,TG,TREDEGAR CORP,Materials,3,33,-0.00476908,7.968000,7.930000,Research当日前50,
2026-08-24,2026-08-25,Aster Research,Deep v3 Daily CNN 确认层,CLW,CLEARWATER PAPER CORP,Materials,4,4,0.00000000,16.424999,16.424999,Research当日前50,
2026-08-24,2026-08-25,Aster Research,Deep v4 Shape Embedding 确认层,CLW,CLEARWATER PAPER CORP,Materials,4,4,0.00000000,16.424999,16.424999,Research当日前50,
2026-08-24,2026-08-25,Aster Research,单一趋势 Trend Relay,GEN,Gen Digital,Information Technology,4,4,0.00687042,29.110001,29.309999,Research当日前50,
2026-08-24,2026-08-25,Aster Research,单一信号 EMA Cross,GRBK,GREEN BRICK PARTNERS,Consumer Discretionary,4,16,0.01168382,72.750000,73.599998,Research当日前50,
2026-08-24,2026-08-25,Aster Research,单一信号 EMA Candle Capture,MZTI,MARZETTI,Consumer Staples,4,19,0.01373528,115.760002,117.349998,Research当日前50,
2026-08-24,2026-08-25,Aster Research,Deep v3 Daily CNN 确认层,AIR,AAR CORP,Industrials,5,5,0.00000000,135.850006,135.850006,Research当日前50,
2026-08-24,2026-08-25,Aster Research,Deep v4 Shape Embedding 确认层,AIR,AAR CORP,Industrials,5,5,0.00000000,135.850006,135.850006,Research当日前50,
