rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,ENSG,"The Ensign Group, Inc. - Common Stock",,94.0,优先Call候选,177.850006,63.68,1.82,0.02791586,0.03533594,-0.02027209,90.4,46.63,81.1,81.08,100.0,100.0,fresh_bullish_cross,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.4%；RSI 56.6；extension 0.8ATR；量能 1.5x；MACD 不转弱；4H辅助 85.0；EMA9/26 新多头交叉；MACD 保持多头
2,PRDO,PERDOCEO EDUCATION,Consumer Discretionary,94.0,优先Call候选,33.27,55.17,1.78,0.01124614,0.00271248,0.03806556,79.6,68.72,88.8,80.69,100.0,100.0,fresh_bullish_cross,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 55.2；extension 0.4ATR；量能 1.8x；MACD 不转弱；日线辅助 78.0；EMA9/26 新多头交叉
3,PRLB,PROTO LABS,Industrials,94.0,优先Call候选,83.220001,58.57,2.15,0.06501154,0.02880457,-0.08317722,92.8,46.51,64.3,80.69,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.9%；RSI 55.1；extension 0.9ATR；量能 1.6x；MACD 不转弱；4H辅助 79.0；EMA9/26 新多头交叉；MACD 新金叉
4,HG,HAMILTON INSURANCE GROUP CLASS B,Financials,94.0,优先Call候选,35.169998,51.63,1.44,0.00056888,0.02417001,-0.00283533,67.6,40.89,81.1,66.8,100.0,100.0,mixed_sideways,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.2%；RSI 51.6；extension 0.2ATR；量能 1.4x；MACD 不转弱；日线辅助 89.0；MACD 新金叉
5,KE,KIMBALL ELECTRONICS INC,Information Technology,90.0,优先Call候选,24.780001,52.01,1.15,0.03422379,-0.00919628,-0.07743857,76.9,71.41,53.8,80.69,100.0,100.0,early_transition,mixed_or_bearish,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 51.1；extension 0.2ATR；量能 0.8x；MACD 不转弱；4H辅助 56.0；EMA 早期转强
6,PAYO,PAYONEER GLOBAL INC,Financials,90.0,优先Call候选,7.15,56.81,0.87,0.00421348,0.00562588,0.00350877,98.2,53.6,77.6,80.69,68.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.1%；RSI 56.8；extension 0.8ATR；量能 0.9x；MACD 不转弱；日线辅助 0.0；EMA9/26 新多头交叉；MACD 新金叉
7,TENB,TENABLE HOLDINGS,Information Technology,89.0,优先Call候选,36.369999,55.84,0.65,-0.05138239,0.08019011,0.03089569,90.4,48.14,76.6,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.7%；RSI 58.3；extension 1.3ATR；量能 1.4x；MACD 不转弱；4H辅助 54.0；EMA9/26 新多头交叉；MACD 保持多头
8,XMTR,XOMETRY CLASS A,Industrials,89.0,优先Call候选,93.150002,60.53,1.68,0.08579090,0.08870973,0.03788303,67.6,48.14,68.6,80.0,100.0,100.0,mixed_sideways,fresh_below_zero_cross,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.8%；RSI 55.9；extension 0.8ATR；量能 1.7x；MACD 不转弱；4H辅助 84.0；MACD 新金叉
9,EW,Edwards Lifesciences,Health Care,89.0,优先Call候选,89.300003,57.72,1.83,0.04237195,0.03656414,-0.01662807,67.6,64.98,72.7,80.0,100.0,100.0,mixed_sideways,fresh_below_zero_cross,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.3%；RSI 52.5；extension 0.3ATR；量能 1.4x；MACD 不转弱；4H辅助 79.0；MACD 新金叉
10,MTD,Mettler Toledo,Health Care,89.0,优先Call候选,1378.699951,61.31,2.69,0.04079531,0.06760100,-0.02705646,65.2,47.89,72.7,80.0,66.0,20.0,mixed_sideways,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.5%；RSI 55.1；extension 0.7ATR；量能 1.7x；MACD 不转弱；4H辅助 0.0；MACD 保持多头
