rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,SRI,STONERIDGE INC,Consumer Discretionary,100.0,强共识候选,7.47,62.21,1.72,0.04768583,0.04038997,0.03176796,90.4,71.61,91.6,81.2,100.0,72.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 7 个榜单触发；平均名次 #16.7；最高分 100.0；单一信号 · 4H EMA 三线翻转 #1；Aster v3 · Quality Momentum #2；单一信号 · EMA Candle Capture #2；Aster v2 · Balanced Call #12；Aster Call #24；Aster v5 · Risk Adjusted #31；单一趋势 · Trend Relay #45
2,LARK,LANDMARK BANCORP INC,Financials,100.0,强共识候选,32.25,57.24,0.92,0.01097179,0.02137764,0.02576333,92.8,53.52,100.0,81.2,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #31.1；最高分 100.0；Aster Call #11；Aster v2 · Balanced Call #19；Aster v4 · Tactical Breakout #24；Aster v3 · Quality Momentum #34；单一信号 · EMA Candle Capture #38；Aster v5 · Risk Adjusted #42；单一趋势 · Trend Relay #50
3,VABK,VIRGINIA NATIONAL BANKSHARES CORP,Financials,100.0,强共识候选,46.939999,53.25,1.57,0.00675601,0.00406415,0.02780821,98.2,66.04,88.8,81.2,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #10.7；最高分 100.0；Aster Call #1；Aster v2 · Balanced Call #1；Aster v4 · Tactical Breakout #1；Aster v5 · Risk Adjusted #2；Aster v3 · Quality Momentum #12；单一趋势 · Trend Relay #47
4,ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,100.0,强共识候选,12.7,65.42,2.61,0.06992418,0.05745212,0.06543624,90.4,76.63,91.6,81.2,66.0,72.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #18.7；最高分 94.0；Aster v3 · Quality Momentum #3；单一信号 · EMA Candle Capture #3；单一信号 · 4H EMA 三线翻转 #7；Aster v2 · Balanced Call #22；缠论K线 · 洗盘反转 #34；Aster Call #43
5,SNDX,SYNDAX PHARMACEUTICALS,Health Care,100.0,强共识候选,20.559999,57.15,0.94,-0.01058720,0.05220051,0.03943367,87.7,71.99,83.8,81.2,68.0,100.0,early_transition,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #31.7；最高分 100.0；Aster v3 · Quality Momentum #9；缠论K线 · 洗盘反转 #12；Aster v5 · Risk Adjusted #27；Aster Call #47；Aster v2 · Balanced Call #47；单一趋势 · Trend Relay #48
6,TCBX,THIRD COAST BANCSHARES INC,Financials,100.0,强共识候选,46.029999,60.5,2.36,0.02164020,0.02243445,0.04140267,98.2,54.82,100.0,81.2,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #4.0；最高分 100.0；Aster Call #2；Aster v4 · Tactical Breakout #2；Aster v2 · Balanced Call #3；Aster v5 · Risk Adjusted #3；缠论K线 · 洗盘反转 #6；Aster v3 · Quality Momentum #8
7,FOXF,FOX FACTORY HOLDING,Consumer Discretionary,100.0,强共识候选,21.52,61.1,1.19,0.04364689,0.04669266,0.14164456,92.8,55.28,91.6,81.2,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #21.7；最高分 94.4；Aster Call #5；Aster v2 · Balanced Call #9；Aster v3 · Quality Momentum #15；Aster v5 · Risk Adjusted #18；Aster v4 · Tactical Breakout #41；单一信号 · EMA Candle Capture #42
8,CI,Cigna,Health Care,100.0,强共识候选,282.519989,53.58,1.17,-0.01153714,0.01239874,0.02676670,87.7,73.03,72.6,80.68,100.0,100.0,early_transition,bullish_above_signal,共识Agent：同日被 5 个榜单触发；平均名次 #20.2；最高分 100.0；Aster v3 · Quality Momentum #1；Aster v5 · Risk Adjusted #15；单一趋势 · Trend Relay #24；Aster v2 · Balanced Call #30；Aster Call #31
9,MDT,Medtronic,Health Care,100.0,强共识候选,94.160004,62.11,1.0,0.01465518,0.03239956,0.09590324,82.9,73.15,100.0,80.0,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 5 个榜单触发；平均名次 #24.4；最高分 100.0；Aster v3 · Quality Momentum #11；Aster v2 · Balanced Call #21；Aster v5 · Risk Adjusted #23；单一趋势 · Trend Relay #30；Aster Call #37
10,QCOM,Qualcomm,Information Technology,100.0,强共识候选,168.740005,58.02,0.87,-0.00307214,0.02764926,0.05179837,87.7,74.24,100.0,81.52,68.0,100.0,early_transition,bullish_above_signal,共识Agent：同日被 5 个榜单触发；平均名次 #9.6；最高分 100.0；Aster v3 · Quality Momentum #5；单一趋势 · Trend Relay #5；Aster v5 · Risk Adjusted #8；Aster v2 · Balanced Call #14；Aster Call #16
