rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,VABK,VIRGINIA NATIONAL BANKSHARES CORP,Financials,97.4,优先Call候选,46.939999,53.25,1.57,0.00675601,0.00406415,0.02780821,98.2,66.04,88.8,81.2,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
2,TCBX,THIRD COAST BANCSHARES INC,Financials,97.17,优先Call候选,46.029999,60.5,2.36,0.02164020,0.02243445,0.04140267,98.2,54.82,100.0,81.2,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
3,PAR,PAR TECHNOLOGY,Information Technology,95.81,优先Call候选,19.77,61.99,1.36,0.05835118,0.03183716,0.15276968,98.2,55.57,91.6,81.2,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
4,AVLN,AVALYN PHARMA INC,Health Care,94.28,优先Call候选,37.389999,58.82,2.07,0.05920680,0.08188651,0.14342501,92.8,56.02,91.6,81.2,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
5,FOXF,FOX FACTORY HOLDING,Consumer Discretionary,94.13,优先Call候选,21.52,61.1,1.19,0.04364689,0.04669266,0.14164456,92.8,55.28,91.6,81.2,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
6,PSIX,POWER SOLUTIONS INTERNATIONAL,Industrials,93.83,优先Call候选,40.490002,67.66,2.17,0.10477489,0.11450591,0.22659814,92.8,83.29,58.8,81.2,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
7,DCOM,DIME COMMERCIAL BANCSHARES,Financials,93.59,优先Call候选,41.279999,61.38,1.18,0.00904422,0.02001478,0.00486848,90.4,78.71,88.8,81.2,100.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
8,CODI,COMPASS DIVERSIFIED,Financials,92.69,优先Call候选,11.665,54.8,1.07,0.02055993,0.01877729,0.08209647,92.8,54.54,100.0,81.2,100.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
9,FA,FIRST ADVANTAGE,Industrials,92.61,优先Call候选,21.379999,57.53,1.19,0.03434925,0.01664280,-0.11359875,92.8,64.7,72.7,81.2,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
10,JILL,J JILL INC,Consumer Discretionary,92.26,优先Call候选,19.98,56.48,1.45,0.05047319,-0.00149925,0.06616862,98.2,54.87,72.7,81.2,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
