buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-25,2026-08-26,Aster Call,Aster Call,UPST,UPSTART HOLDINGS,Financials,8,13,-0.00359716,30.580000,30.469999,Aster当日前50,
2026-08-25,2026-08-26,Aster Call,Aster Call,PAX,PATRIA INVESTMENTS LTD CLASS A,Financials,29,28,-0.01528014,11.780000,11.600000,Aster当日前50,
2026-08-24,2026-08-26,Aster Call,Aster Call,RGR,STURM RUGER,Consumer Discretionary,25,49,-0.00325182,38.439999,38.314999,Aster当日前50,
2026-08-24,2026-08-26,Aster Call,Aster Call,UHS,Universal Health Services,Health Care,39,33,0.01406212,176.360001,178.839996,Aster当日前50,
2026-08-21,2026-08-26,Aster Call,Aster Call,CXW,CORECIVIC REIT,Industrials,24,38,0.01116071,33.599998,33.974998,Aster当日前50,
2026-08-21,2026-08-26,Aster Call,Aster Call,KR,Kroger,Consumer Staples,28,14,0.01166708,57.855000,58.529999,Aster当日前50,
2026-08-21,2026-08-26,Aster Call,Aster Call,LXFR,LUXFER HOLDINGS PLC,Industrials,32,31,0.00116550,17.160000,17.180000,Aster当日前50,
2026-08-19,2026-08-26,Aster Call,Aster Call,UPST,UPSTART HOLDINGS,Financials,5,13,-0.02057223,31.110001,30.469999,Aster当日前50,
2026-08-18,2026-08-26,Aster Call,Aster Call,LXFR,LUXFER HOLDINGS PLC,Industrials,13,31,0.00233378,17.139999,17.180000,Aster当日前50,
2026-08-17,2026-08-26,Aster Call,Aster Call,LXFR,LUXFER HOLDINGS PLC,Industrials,13,31,0.00420856,17.108000,17.180000,Aster当日前50,
2026-08-17,2026-08-26,Aster Call,Aster Call,SNPS,Synopsys,Information Technology,36,3,-0.00667467,412.755005,410.000000,Aster当日前50,
2026-08-17,2026-08-26,Aster Call,Aster Call,WMB,Williams Companies,Energy,39,16,0.00330326,74.169998,74.415001,Aster当日前50,
2026-08-17,2026-08-26,Aster Call,Aster Call,PBFS,PIONEER BANCORP INC,Financials,45,9,0.02309463,17.320000,17.719999,Aster当日前50,
2026-08-14,2026-08-26,Aster Call,Aster Call,UPST,UPSTART HOLDINGS,Financials,16,13,-0.00392288,30.590000,30.469999,Aster当日前50,
2026-08-14,2026-08-26,Aster Call,Aster Call,WMB,Williams Companies,Energy,29,16,-0.00674048,74.919998,74.415001,Aster当日前50,
2026-08-14,2026-08-26,Aster Call,Aster Call,SMTC,Semtech Corporation - Common Stock,,39,18,0.01514063,138.699997,140.800003,Aster当日前50,
2026-08-13,2026-08-26,Aster Call,Aster Call,CBIO,CRESCENT BIOPHARMA,Health Care,16,25,0.07549991,16.754999,18.020000,Aster当日前50,
2026-08-12,2026-08-26,Aster Call,Aster Call,CBIO,CRESCENT BIOPHARMA,Health Care,42,25,0.09677419,16.430000,18.020000,Aster当日前50,
2026-08-11,2026-08-26,Aster Call,Aster Call,EQT,EQT Corporation,Energy,17,39,0.00746663,54.375000,54.780998,Aster当日前50,
2026-08-10,2026-08-26,Aster Call,Aster Call,EQT,EQT Corporation,Energy,7,39,0.01277497,54.090000,54.780998,Aster当日前50,
2026-08-10,2026-08-26,Aster Call,Aster Call,FDX,FedEx,Industrials,9,17,0.03362661,325.040009,335.970001,Aster当日前50,
2026-08-10,2026-08-26,Aster Call,Aster Call,AVTX,AVALO THERAPEUTICS,Health Care,22,48,0.03945367,19.770000,20.549999,Aster当日前50,
2026-08-07,2026-08-26,Aster Call,Aster Call,FDX,FedEx,Industrials,40,17,0.05468534,318.549988,335.970001,Aster当日前50,
2026-08-06,2026-08-26,Aster Call,Aster Call,FDX,FedEx,Industrials,26,17,0.06363379,315.869995,335.970001,Aster当日前50,
2026-08-04,2026-08-26,Aster Call,Aster Call,RGR,STURM RUGER,Consumer Discretionary,27,49,-0.01970065,39.084999,38.314999,Aster当日前50,
2026-07-31,2026-08-26,Aster Call,Aster Call,ANET,Arista Networks,Information Technology,10,1,0.12164821,180.315002,202.250000,Aster当日前50,
2026-07-31,2026-08-26,Aster Call,Aster Call,HPE,Hewlett Packard Enterprise,Information Technology,16,36,0.15357288,47.860001,55.209999,Aster当日前50,
2026-07-30,2026-08-26,Aster Call,Aster Call,SBUX,Starbucks,Consumer Discretionary,2,26,0.02494095,105.849998,108.489998,Aster当日前50,
2026-07-30,2026-08-26,Aster Call,Aster Call,RGR,STURM RUGER,Consumer Discretionary,9,49,-0.01907327,39.060001,38.314999,Aster当日前50,
2026-07-29,2026-08-26,Aster Call,Aster Call,NEO,NEOGENOMICS,Health Care,34,50,0.13752462,15.270000,17.370001,Aster当日前50,
