ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
AGEN,AGENUS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,5.04,0.0,0.0,0.0,0.0,0.0,1.0,55.076923076923066,8.719957370008961,14.569160997732428,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
APGE,APOGEE THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,134.110001,0.0,0.0,0.0,0.0,0.0,1.0,55.598094776700435,-0.6450849946841539,0.32675697744143795,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ATAI,ATAIBECKLEY INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,7.105,0.0,0.0,0.0,0.0,0.0,1.0,85.02604166666667,2.7788135559369134,8.120036191816627,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CRNX,CRINETICS PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,83.875,0.0,0.0,0.0,0.0,0.0,1.0,138.8240386908895,0.43050938731153443,4.775047136470088,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
DFTX,DEFINIUM THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,43.845001,0.0,0.0,0.0,0.0,0.0,1.0,84.45519983172068,-0.3261281019245402,7.19189531191611,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
PSNL,PERSONALIS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,14.89,0.0,0.0,0.0,0.0,0.0,1.0,52.093973442288075,0.5464222329537438,8.171351818094596,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CLRO,"ClearOne, Inc. - Common Stock",NASDAQ+NASDAQ500,,,0.0,7.19,0.0,0.0,0.0,0.0,0.0,1.0,106.60919540229887,-0.6545040419006493,40.62189548976753,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
NTSK,"Netskope, Inc. - Class A Common Stock",NASDAQ+NASDAQ500,,,0.0,13.88,0.0,0.0,0.0,0.0,0.0,1.0,57.54824063564132,0.0714331442798739,6.917970358172089,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
NXTC,"NextCure, Inc. - Common Stock",NASDAQ+NASDAQ500,,,0.0,6.27,0.0,0.0,0.0,0.0,0.0,1.0,216.66666666666666,10.46107454084702,16.089655958077014,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
VEEE,Twin Vee PowerCats Co. - Common Stock,NASDAQ+NASDAQ500,,,0.0,33.759998,0.0,0.0,0.0,0.0,0.0,1.0,487.1304,9.830558399267565,22.782034398055522,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
XRAY,DENTSPLY SIRONA INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,13.9723,0.0,0.0,0.0,0.0,0.0,1.0,37.793885601577905,-0.12290746012764509,4.148514254223407,,54.12,35.0,30.0,70,94.37,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
PYPL,PayPal,NASDAQ+NASDAQ200+NASDAQ500+SPX,Financials,Transaction & Payment Processing Services,0.0,57.224998,0.0,0.0,0.0,0.0,0.0,1.0,34.67873689438754,0.8461572916912643,3.720902957230585,,53.93,35.0,30.0,65,98.38,50,0,0,0,constructive momentum,No major Prism warning from provided data
DAVE,DAVE INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Financials,,0.0,435.630005,0.0,0.0,0.0,0.0,0.0,1.0,41.09473846153846,-0.2235794379326812,5.738682351388012,,53.76,35.0,30.0,65,97.53,50,0,0,0,constructive momentum,No major Prism warning from provided data
SLS,SELLAS LIFE SCIENCES GROUP INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,11.64,0.0,0.0,0.0,0.0,0.0,1.0,50.58214747736094,-0.330818056902463,15.101865488463428,,53.66,35.0,30.0,70,92.05,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
VRNS,VARONIS SYSTEMS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,,0.0,47.299999,0.0,0.0,0.0,0.0,0.0,1.0,39.56919562021821,-0.2551654542992706,5.231350910961818,,53.34,35.0,30.0,65,95.44,50,0,0,0,constructive momentum,No major Prism warning from provided data
QLYS,QUALYS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,,0.0,159.910004,0.0,0.0,0.0,0.0,0.0,1.0,39.47666917615926,-0.25851888334084405,5.832476872428819,,53.31,35.0,30.0,65,95.3,50,0,0,0,constructive momentum,No major Prism warning from provided data
ACHC,ACADIA HEALTHCARE COMPANY INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,33.439999,0.0,0.0,0.0,0.0,0.0,1.0,33.81352140856344,-0.08230474544792554,5.1456762048006395,,53.23,35.0,30.0,70,89.92,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
TENB,TENABLE HOLDINGS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,,0.0,40.025002,0.0,0.0,0.0,0.0,0.0,1.0,44.39034431422597,-0.20406089910061387,7.375748002996439,,52.98,35.0,30.0,65,93.64,50,0,0,0,constructive momentum,No major Prism warning from provided data
QTTB,Q32 Bio Inc. - Common Stock,NASDAQ+NASDAQ500,,,0.0,14.96,0.0,0.0,0.0,0.0,0.0,1.0,16.32970451010887,4.989381711779945,17.645625954927425,,52.95,35.0,30.0,65,93.51,50,0,0,0,constructive momentum,No major Prism warning from provided data
KYMR,KYMERA THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,113.849998,0.0,0.0,0.0,0.0,0.0,1.0,33.017879799877534,-0.31823108902865826,5.647645560031416,,52.67,35.0,30.0,70,87.08,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CCC,CCC Intelligent Solutions Holdings Inc. - Common Stock,NASDAQ+NASDAQ500,,,0.0,6.22,0.0,0.0,0.0,0.0,0.0,1.0,34.34125269978401,0.03715392662145822,5.938102893890675,,52.55,35.0,30.0,65,91.51,50,0,0,0,constructive momentum,No major Prism warning from provided data
ACIW,ACI WORLDWIDE INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,,0.0,59.16,0.0,0.0,0.0,0.0,0.0,1.0,32.083051304240875,0.12035757211455422,3.41928728387907,,52.14,35.0,30.0,65,89.46,50,0,0,0,constructive momentum,No major Prism warning from provided data
TXG,10X GENOMICS INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,42.779999,0.0,0.0,0.0,0.0,0.0,1.0,32.77466689091659,0.0385579235389959,6.434082999527751,,51.58,35.0,30.0,70,81.64,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
