rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,ALAB,2026-07-02,2026-07-02,2026-07-16,320.084991,-0.21242807745296732,100.0,EXIT_RISK,True,9,亏损超过 7% 硬止损线: -21.2%; 从 63 日高点回撤超过 15%: -33.7%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 40.9; 5 日跌幅超过 4%: -23.3%; 20 日跌幅超过 8%: -11.5%,-0.33732558012210956,-0.23323755707545657,-0.11507838056925557,40.9439963773848,exit-risk-trends.html#ticker-alab
2,AMKR,2026-07-02,2026-07-02,2026-07-16,64.089996,-0.07982779383121918,100.0,EXIT_RISK,True,10,亏损超过 7% 硬止损线: -8.0%; 从 63 日高点回撤超过 15%: -31.5%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 40.3; 5 日跌幅超过 4%: -11.2%; 20 日跌幅超过 8%: -26.0%,-0.3149118765928848,-0.11183491619540376,-0.2595032492373224,40.33257188794902,exit-risk-trends.html#ticker-amkr
3,ARM,2026-07-02,2026-07-02,2026-07-16,256.470001,-0.18653260018565265,100.0,EXIT_RISK,True,10,亏损超过 7% 硬止损线: -18.7%; 从 63 日高点回撤超过 15%: -41.6%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 35.9; 5 日跌幅超过 4%: -21.8%; 20 日跌幅超过 8%: -35.3%,-0.41639738257765535,-0.2177692228287007,-0.3529040632073881,35.878092175593665,exit-risk-trends.html#ticker-arm
4,ESP,2026-07-06,2026-07-06,2026-07-16,57.654999,-0.11449856988943985,100.0,EXIT_RISK,True,8,亏损超过 7% 硬止损线: -11.4%; 从 63 日高点回撤超过 15%: -20.2%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 42.5; 5 日跌幅超过 4%: -6.3%,-0.20167546106791112,-0.06252034146341467,-0.04733973892927967,42.52958384911796,exit-risk-trends.html#ticker-esp
5,GLW,2026-07-06,2026-07-06,2026-07-16,157.279999,-0.19260782044238467,100.0,EXIT_RISK,True,9,亏损超过 7% 硬止损线: -19.3%; 从 63 日高点回撤超过 15%: -38.5%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 37.7; 5 日跌幅超过 4%: -18.2%; 20 日跌幅超过 8%: -11.4%,-0.3848801370027757,-0.18245142472056808,-0.11351594649437424,37.70132917544819,exit-risk-trends.html#ticker-glw
6,HONA,2026-07-06,2026-07-06,2026-07-16,215.169998,-0.09478333733424493,100.0,EXIT_RISK,True,9,历史数据不足 60 根，仅按 16 根日K做有限分析; 亏损超过 7% 硬止损线: -9.5%; 从 16 日高点回撤超过 10%: -12.9%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 35.2,-0.12939509114452985,-0.035631037908547825,,35.208182682294066,exit-risk-trends.html#ticker-hona
7,IBM,2026-07-02,2026-07-02,2026-07-16,213.059998,-0.26409226963600085,100.0,EXIT_RISK,True,3,亏损超过 7% 硬止损线: -26.4%; 从 63 日高点回撤超过 15%: -35.3%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 30.1; 5 日跌幅超过 4%: -27.8%; 20 日跌幅超过 8%: -21.3%,-0.35285365585945927,-0.2784964217472301,-0.21324914303939402,30.091048012614067,exit-risk-trends.html#ticker-ibm
8,INTC,2026-07-02,2026-07-02,2026-07-16,97.849998,-0.18695471852022794,100.0,EXIT_RISK,True,10,亏损超过 7% 硬止损线: -18.7%; 从 63 日高点回撤超过 15%: -30.6%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 37.6; 5 日跌幅超过 4%: -13.1%; 20 日跌幅超过 8%: -16.4%,-0.3057329600435226,-0.13053139212252185,-0.16403250327127294,37.55726427621298,exit-risk-trends.html#ticker-intc
9,ISRG,2026-07-02,2026-07-02,2026-07-16,399.695007,-0.061770856041622246,100.0,EXIT_RISK,True,8,亏损超过 4% 且跌破 EMA26: -6.2%; 从 63 日高点回撤超过 15%: -17.4%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 45.0,-0.17353498380479504,-0.028805689091649378,-0.04165967273690818,45.013189246396564,exit-risk-trends.html#ticker-isrg
10,MRVL,2026-06-26,2026-06-30,2026-07-16,189.919998,-0.3624492650416632,100.0,EXIT_RISK,True,11,亏损超过 7% 硬止损线: -36.2%; 从 63 日高点回撤超过 15%: -40.0%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 35.9; 5 日跌幅超过 4%: -21.9%; 20 日跌幅超过 8%: -31.8%,-0.3998040571331051,-0.21930367543381968,-0.31847709068000796,35.87636429189614,exit-risk-trends.html#ticker-mrvl
