rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,AMAT,2026-07-02,2026-07-02,2026-07-24,536.25,-0.11075547299784494,100.0,WATCH,True,2,硬止损: 持仓相对成本约 -11.1%，超过 -7% 防线; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -19.7%; 动能转弱: RSI 45.5 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.8%,-0.25829875518672196,0.01244199549887437,-0.1972305389221557,45.45853396999078,exit-risk-trends.html#ticker-amat
2,AXP,2026-07-02,2026-07-02,2026-07-24,326.279999,-0.07296281582187003,100.0,TRIM,True,2,硬止损: 持仓相对成本约 -7.3%，超过 -7% 防线; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 放量下跌，成交量约为20日均量 1.8 倍; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -8.2%; 动能转弱: RSI 37.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.09760214430617864,-0.08180668779839573,-0.04724637162067791,37.260643530241694,exit-risk-trends.html#ticker-axp
3,ESP,2026-07-06,2026-07-06,2026-07-24,57.535,-0.116341589366586,100.0,SELL_NOW,True,14,硬止损: 持仓相对成本约 -11.6%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -12.9%; 动能转弱: RSI 43.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -20.3%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +4.4% 后收阴回落，收盘位于日内区间 9%,-0.20333703678569603,0.003750872295882779,-0.12904932270812353,43.71749638457223,exit-risk-trends.html#ticker-esp
4,FIGR,2026-06-26,2026-06-30,2026-07-24,27.59,-0.10159554222062983,100.0,SELL_NOW,True,20,硬止损: 持仓相对成本约 -10.2%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -4.8%; 动能转弱: RSI 41.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -36.3%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.7% 后收阴回落，收盘位于日内区间 15%,-0.36252309063130983,-0.04763545211030218,0.02526941657376436,41.02550423954782,exit-risk-trends.html#ticker-figr
5,GLW,2026-07-06,2026-07-06,2026-07-24,146.589996,-0.247484631712249,100.0,TRIM,True,15,硬止损: 持仓相对成本约 -24.7%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.2%; 动能转弱: 20日跌幅 -35.7%; 动能转弱: RSI 36.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -42.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.42668858831640977,-0.05187248527344612,-0.35708960477807117,36.41492770179382,exit-risk-trends.html#ticker-glw
6,GOOG,2026-07-02,2026-07-02,2026-07-24,319.089996,-0.10413273549589863,100.0,TRIM,True,5,硬止损: 持仓相对成本约 -10.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -7.8%; 动能转弱: RSI 32.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -20.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.20035588210905442,-0.07809430079299529,-0.06750637325750974,32.782244831602625,exit-risk-trends.html#ticker-goog
7,HOOD,2026-06-26,2026-06-30,2026-07-24,94.910004,-0.0535500105060831,100.0,WATCH,True,3,硬止损观察: 持仓约 -5.4% 且收盘跌破 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.1%; 动能转弱: RSI 42.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: 63日高点回撤 -19.3%,-0.19259888066527742,-0.050520158568629014,0.015406044555407616,42.42750953540813,exit-risk-trends.html#ticker-hood
8,IBM,2026-07-02,2026-07-02,2026-07-24,214.199997,-0.26015472113049853,100.0,TRIM,True,9,硬止损: 持仓相对成本约 -26.0%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -17.1%; 动能转弱: RSI 34.9 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -34.9%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.34939103409986516,0.007194239969852356,-0.17063535786962847,34.93130488888269,exit-risk-trends.html#ticker-ibm
9,INTC,2026-07-02,2026-07-02,2026-07-24,92.32,-0.23290401716500242,100.0,TRIM,True,16,硬止损: 持仓相对成本约 -23.3%，超过 -7% 防线; 新鲜破位: 放量下跌，成交量约为20日均量 1.6 倍; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -30.5%; 动能转弱: RSI 37.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -34.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.34496949985852843,-0.028619538840282788,-0.3051854935344883,37.12446600285239,exit-risk-trends.html#ticker-intc
10,ISRG,2026-07-02,2026-07-02,2026-07-24,337.5,-0.20776509453381153,100.0,TRIM,True,14,硬止损: 持仓相对成本约 -20.8%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -15.6%; 动能转弱: RSI 31.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -30.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.30011198353425417,-0.022928645422753746,-0.15559559080489582,31.72626695987259,exit-risk-trends.html#ticker-isrg
