current_rank,ticker,name,sector,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return
1,BG,Bunge Global,Consumer Staples,1,115.449997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,WFRD,Weatherford International plc - Ordinary shares,,2,93.790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,92.699997,,50,94.43,-0.01832048,,,,,,,,,,38,87.529999,,20,89.419998,-0.02113620,,,,,,
3,LPLA,LPL Financial Holdings Inc. - Common Stock,,3,370.690002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,VRNS,VARONIS SYSTEMS,Information Technology,4,43.919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,5,13.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,INVX,INNOVEX INTERNATIONAL INC,Energy,6,30.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,28.26,,,,
7,PWP,PERELLA WEINBERG PARTNERS CLASS A,Financials,7,16.98,,37,16.950001,0.00176985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,HAL,Halliburton,Energy,8,36.174999,,,,,,,,,,,,,,36,35.285,,,,,,,,26,34.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,,9,138.320007,,6,133.229996,0.03820469,,,,,,,,,,,,,,,,37,132.660004,,,,,,,,19,132.419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WAY,WAYSTAR HOLDING,Health Care,10,26.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,FINW,FINWISE BANCORP,Financials,11,14.11,,,,,,,,,,,,,,,,,2,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,SBAC,SBA Communications,Real Estate,12,190.949997,,,,,32,185.979996,,,,,5,185.070007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,187.899994,,,,,,,
13,PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,13,37.669998,,,,,41,36.09,,,,,,,,19,36.150002,,,,,16,35.580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,36.330002,
14,PRDO,PERDOCEO EDUCATION,Consumer Discretionary,14,33.57,,47,33.810001,-0.00709852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,PSTL,POSTAL REALTY TRUST CLASS A,Real Estate,15,23.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,PI,IMPINJ,Information Technology,16,170.059998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,LRN,STRIDE INC,Consumer Discretionary,17,86.919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,PTC,PTC Inc.,Information Technology,18,157.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,DOCU,"DocuSign, Inc. - Common Stock",,19,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LXFR,LUXFER HOLDINGS PLC,Industrials,20,17.174999,,,,,45,17.18,,,,,,,,,,,,,,,,,47,17.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,RLGT,RADIANT LOGISTIC INC,Industrials,21,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,IBEX,IBEX LTD,Industrials,22,38.119999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,37.009998,,,,,35,36.959999,,,,,,,,,,,,,
23,DPZ,Domino's,Consumer Discretionary,23,350.0,,,,,,,,6,349.910004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DAVE,DAVE CLASS A,Financials,24,378.549988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,RDVT,RED VIOLET INC,Information Technology,25,73.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PBH,PRESTIGE CONSUMER HEALTHCARE,Health Care,26,52.41,,,,,38,52.220001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,52.970001,,,,,,,,,,
27,AI,C3 AI INC CLASS A,Information Technology,27,10.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,MET,MetLife,Financials,28,96.510002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,SGHC,SUPER GROUP,Consumer Discretionary,29,13.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,NVDA,Nvidia,Information Technology,30,217.550003,,48,227.979996,-0.04574960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,BMI,BADGER METER,Information Technology,31,135.524994,,16,138.074997,-0.01846825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,32,72.769997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,VERA,VERA THERAPEUTICS CLASS A,Health Care,33,34.189999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,STEP,STEPSTONE GROUP CLASS A,Financials,34,50.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46.59,,,,
35,KFY,KORN FERRY,Industrials,35,86.239998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,WBTN,WEBTOON ENTERTAINMENT INC,Communication,36,10.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,GTLB,GitLab Inc. - Class A Common Stock,,37,44.869999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,QCOM,Qualcomm,Information Technology,38,164.190002,,26,164.779999,-0.00358051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,TH,TARGET HOSPITALITY,Consumer Discretionary,39,18.549999,,,,,,,,,,,,,,,,,,,,,,,,,,13,17.790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,APD,Air Products,Materials,40,307.98999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",,41,237.100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,LIVN,LIVANOVA PLC,Health Care,42,80.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,82.089996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,DBX,"Dropbox, Inc. - Class A Common Stock",,43,35.700001,,36,35.880001,-0.00501672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,URBN,URBAN OUTFITTERS,Consumer Discretionary,44,81.089996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,SPSC,SPS COMMERCE,Information Technology,45,84.919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,46,52.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,SENEA,SENECA FOODS CLASS A,Consumer Staples,47,199.839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,JXN,JACKSON FINANCIAL CLASS A,Financials,48,134.154999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,XMTR,XOMETRY CLASS A,Industrials,49,94.110001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,ENR,ENERGIZER HOLDINGS INC,Consumer Staples,50,22.280001,,2,22.115,0.00746104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,22.530001,,,,,,,,,,
