rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,ODD,ODDITY TECH CLASS A,Consumer Staples,90.84,优先Call候选,15.82,60.88,0.75,0.21598770,0.10896919,0.29831760,98.2,76.69,58.8,80.5,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
2,IBM,IBM,Information Technology,89.86,优先Call候选,237.164993,55.46,0.55,0.02171241,0.02221886,-0.00717939,98.2,70.73,81.1,80.44,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
3,ESP,ESPEY MANUFACTURING AND ELECTRONIC,Industrials,89.86,优先Call候选,63.654999,53.78,0.76,0.00544934,0.01847998,0.00055014,92.8,52.9,88.8,80.5,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
4,UHS,Universal Health Services,Health Care,88.89,优先Call候选,175.0,57.61,0.25,0.01756021,0.04318795,0.03516611,92.8,57.25,100.0,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
5,AMN,AMN HEALTHCARE,Health Care,88.32,优先Call候选,34.599998,57.59,0.05,0.02488152,0.03314410,0.03717017,92.8,54.08,100.0,80.5,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
6,FFIV,"F5, Inc.",Information Technology,86.9,优先Call候选,401.984985,55.17,0.32,0.03128601,0.04116913,-0.03609971,92.8,64.33,81.1,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
7,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,86.72,优先Call候选,281.744995,54.11,0.12,0.00051488,0.02194450,0.04749598,87.7,73.75,100.0,80.5,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
8,PNTG,PENNANT GROUP,Health Care,86.34,优先Call候选,39.951199,64.85,0.37,0.01502027,0.05579279,0.04502221,87.7,71.83,100.0,80.5,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
9,HMH,HMH HOLDING INC CLASS A,Energy,85.24,优先Call候选,20.290001,55.56,0.19,0.02838322,0.02760192,0.02139446,90.4,72.36,88.8,80.5,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
10,ASTH,ASTRANA HEALTH,Health Care,85.23,优先Call候选,39.07,57.25,0.18,0.02438388,0.00695879,0.13115225,92.8,49.02,88.8,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
11,NHC,NATIONAL HEALTHCARE CORP,Health Care,84.7,优先Call候选,229.960007,62.82,0.07,0.03669691,0.04200464,0.05539496,90.4,67.17,91.6,80.5,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
12,VST,Vistra Corp.,Utilities,83.69,优先Call候选,149.395004,61.38,0.36,-0.01545407,0.06176043,0.03401861,87.7,73.21,83.8,80.44,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
13,RAMP,LIVERAMP HOLDINGS INC,Information Technology,83.61,优先Call候选,37.779999,55.26,0.22,0.00105980,-0.00092556,0.00052969,95.5,53.61,69.9,80.5,30.0,100.0,early_transition,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
14,FDBC,FIDELITY D AND D BANCORP INC,Financials,83.48,优先Call候选,55.290001,59.6,0.37,0.02922561,0.03714125,0.03753049,90.4,53.5,100.0,80.5,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
15,ONT,ONTERRIS,Industrials,83.44,优先Call候选,17.75,56.61,0.11,-0.01114212,0.03679900,0.08430048,87.7,71.95,83.8,80.5,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
16,CHRW,C.H. Robinson,Industrials,83.29,优先Call候选,152.205002,58.42,0.25,0.01334890,0.04029119,0.04846045,87.7,56.91,100.0,80.0,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
17,NTSK,"Netskope, Inc. - Class A Common Stock",,82.77,优先Call候选,15.295,61.81,0.17,0.06659693,0.11398398,0.00525797,92.8,52.74,70.6,80.6,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
18,STRW,STRAWBERRY FIELDS REIT INC,Real Estate,82.27,优先Call候选,14.12,61.29,0.31,0.02765648,0.03103322,0.01802451,90.4,71.54,88.8,80.5,30.0,72.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
19,INTC,Intel,Information Technology,82.12,优先Call候选,100.555,59.3,0.64,-0.03719933,0.11733981,0.03825505,87.7,74.07,74.0,80.6,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
20,AMD,Advanced Micro Devices,Information Technology,82.01,优先Call候选,507.320099,60.71,0.5,0.00354104,0.10935689,0.08801600,87.7,73.3,90.2,80.0,30.0,72.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
21,SIG,SIGNET JEWELERS,Consumer Discretionary,81.92,优先Call候选,96.824997,63.78,0.7,0.16994919,0.16938398,0.03117759,90.4,73.94,68.6,80.5,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
22,DMC,DEL MONTE,Consumer Staples,81.92,优先Call候选,33.060001,67.76,0.02,0.01255740,0.02289607,0.07198447,82.9,61.93,100.0,80.5,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,4H EMA 多头趋势；4H MACD 新金叉
23,GLW,Corning Inc.,Information Technology,81.85,优先Call候选,164.75,62.31,0.28,-0.00747036,0.14427607,0.03590296,87.7,72.83,74.0,80.44,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
24,CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,81.56,优先Call候选,35.459999,54.75,0.11,0.01025644,0.03896859,0.05708753,87.7,48.23,100.0,80.0,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
25,BLLN,"BillionToOne, Inc. - Class A common stock",,81.46,优先Call候选,99.940002,54.2,0.27,0.00878169,0.05266484,0.02882441,87.7,47.76,100.0,80.0,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
26,APC,ARKO PETROLEUM CORP CLASS A,Consumer Discretionary,81.46,优先Call候选,19.068501,58.08,0.25,0.01482171,0.02518823,0.03633158,90.4,43.41,100.0,80.5,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
27,INNV,INNOVAGE HOLDING CORP,Health Care,81.34,优先Call候选,10.9612,51.92,0.28,0.04193916,0.01917248,0.05950356,92.8,48.96,91.6,66.8,30.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
28,SNDA,SONIDA SENIOR LIVING,Health Care,80.87,优先Call候选,40.515999,62.08,0.13,0.03674506,0.06789668,0.03002415,90.4,48.32,91.6,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
29,TER,Teradyne,Information Technology,80.85,优先Call候选,370.01001,52.82,0.39,-0.00569692,0.07571995,-0.01387201,90.4,72.23,64.9,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
30,BTSG,BRIGHTSPRING HEALTH SERVICES INC,Health Care,80.48,优先Call候选,61.764999,55.98,0.27,-0.01270783,0.03745694,0.05639886,87.7,57.43,83.8,80.0,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
31,ITIC,INVESTORS TITLE,Financials,80.45,优先Call候选,300.880005,56.21,0.59,0.02549424,0.01931029,0.04971566,79.6,54.54,100.0,80.5,30.0,100.0,fresh_bullish_cross,mixed_or_bearish,4H EMA 刚转强
32,IBTA,IBOTTA CLASS A,Communication,80.42,优先Call候选,39.200001,61.15,0.15,0.02109930,0.03512020,0.08497094,82.9,54.46,100.0,80.5,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,4H EMA 多头趋势；4H MACD 新金叉
33,SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",,80.34,优先Call候选,266.420013,57.02,0.37,-0.02094658,0.11179739,0.17554667,87.7,73.99,64.2,80.6,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
34,VABK,VIRGINIA NATIONAL BANKSHARES CORP,Financials,80.23,优先Call候选,47.529999,58.01,0.89,0.00998721,0.01777513,0.03034897,75.1,66.22,100.0,80.5,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,4H EMA 多头趋势；4H MACD 多头
35,LBRT,LIBERTY ENERGY CLASS A,Energy,80.09,优先Call候选,21.120001,58.31,0.16,-0.01331465,0.05336669,-0.01423561,87.7,72.17,64.9,80.5,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
36,MO,Altria,Consumer Staples,80.0,优先Call候选,68.809998,53.46,0.28,0.00931419,-0.01481857,0.05512539,76.9,73.41,81.1,80.44,30.0,100.0,early_transition,mixed_or_bearish,4H EMA 刚转强
37,MATX,MATSON INC,Industrials,79.95,优先Call候选,226.669998,61.6,0.15,0.01459198,0.03275926,0.11025663,73.0,66.95,100.0,80.5,30.0,100.0,mixed_sideways,fresh_above_zero_cross,4H MACD 新金叉
38,SNEX,STONEX GROUP INC,Financials,79.91,优先Call候选,69.074997,51.37,0.13,-0.00094015,0.04107007,0.05281201,87.7,47.91,100.0,66.8,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
39,KE,KIMBALL ELECTRONICS INC,Information Technology,79.82,优先Call候选,24.985001,58.19,0.18,-0.00853175,0.03052176,-0.01245051,87.7,70.86,64.9,80.5,30.0,100.0,early_transition,bullish_above_signal,4H EMA 刚转强；4H MACD 多头
