buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,SRI,STONERIDGE INC,Consumer Discretionary,1,35,-0.03346720,7.470000,7.220000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,缠论K线 洗盘反转,VRNS,VARONIS SYSTEMS,Information Technology,1,17,0.00000000,46.090000,46.090000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,CURV,TORRID HOLDINGS INC,Consumer Discretionary,2,12,-0.04329897,2.425000,2.320000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,缠论K线 洗盘反转,PFG,Principal Financial Group,Financials,2,12,-0.02279742,116.680000,114.019997,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Candle Capture,SRI,STONERIDGE INC,Consumer Discretionary,2,39,-0.03346720,7.470000,7.220000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,缠论K线 洗盘反转,ASND,Ascendis Pharma A/S - Ordinary Share,,3,5,-0.03603637,270.559998,260.809998,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Candle Capture,ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,3,46,-0.11732283,12.700000,11.210000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,缠论K线 洗盘反转,CEG,Constellation Energy,Utilities,4,10,-0.01690859,298.959991,293.904999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,v5 Risk Adjusted,CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,4,24,-0.00045315,22.070000,22.059999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一趋势 Trend Relay,ECHO,EchoStar,Communication Services,4,3,0.01692647,89.800003,91.320000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,缠论K线 洗盘反转,NVDA,Nvidia,Information Technology,5,36,-0.02904151,230.360001,223.669998,Research当日前50,
2026-09-04,2026-09-09,Aster Research,v3 Quality Momentum,QCOM,Qualcomm,Information Technology,5,49,0.04539522,168.740005,176.399994,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,TTGT,TECHTARGET INC,Communication,5,17,-0.03950617,4.050000,3.890000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,NECB,NORTHEAST COMMUNITY BANCORP INC,Financials,6,32,-0.01380453,27.165001,26.790001,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Candle Capture,WNEB,WESTERN NEW ENGLAND BANCORP INC,Financials,6,45,-0.02447804,13.890000,13.550000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,缠论K线 洗盘反转,MLYS,MINERALYS THERAPEUTICS,Health Care,7,3,0.08117693,28.209999,30.500000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,FSBW,FS BANCORP INC,Financials,8,39,-0.00866000,43.880001,43.500000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,缠论K线 洗盘反转,STNG,SCORPIO TANKERS,Energy,8,34,0.00935711,82.290001,83.059998,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,APH,Amphenol,Information Technology,9,31,-0.01655783,82.739998,81.370003,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一趋势 Trend Relay,SYM,Symbotic Inc. - Class A Common Stock,,9,6,-0.00745226,42.939999,42.619999,Research当日前50,连续至少3个快照排名改善
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,CFFN,CAPITOL FEDERAL FINANCIAL INC,Financials,10,34,-0.01127396,8.870000,8.770000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,v2 Balanced,CVEO,CIVEO CORP,Industrials,10,36,-0.00278677,34.090000,33.994999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,v3 Quality Momentum,CVEO,CIVEO CORP,Industrials,10,32,-0.00278677,34.090000,33.994999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,v2 Balanced,CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,11,38,-0.00045315,22.070000,22.059999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,FCAP,FIRST CAPITAL INC,Financials,11,46,-0.02422092,64.820000,63.250000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,缠论K线 洗盘反转,PFIS,PEOPLES FINANCIAL SERVICES CORP,Financials,11,9,-0.01308650,71.830002,70.889999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Candle Capture,CRC,CALIFORNIA RESOURCES,Energy,12,42,0.04485037,54.247002,56.680000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,v5 Risk Adjusted,CVEO,CIVEO CORP,Industrials,12,37,-0.00278677,34.090000,33.994999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,PIPR,PIPER SANDLER COMPANIES,Financials,12,45,-0.00012995,76.970001,76.959999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,v3 Quality Momentum,VABK,VIRGINIA NATIONAL BANKSHARES CORP,Financials,12,37,0.01256924,46.939999,47.529999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Candle Capture,HBCP,HOME BANCORP INC,Financials,15,43,-0.02202960,70.360001,68.809998,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,HY,HYSTER YALE INC CLASS A,Industrials,17,3,-0.02528648,35.790001,34.884998,Research当日前50,
2026-09-04,2026-09-09,Aster Research,v3 Quality Momentum,ORCL,Oracle Corporation,Information Technology,17,40,0.01819555,158.830002,161.720001,Research当日前50,
2026-09-04,2026-09-09,Aster Research,缠论K线 洗盘反转,SBRA,SABRA HEALTH CARE REIT,Real Estate,17,38,0.00048123,20.780001,20.790001,Research当日前50,
2026-09-04,2026-09-09,Aster Research,共识Agent 多榜单共振,CVEO,CIVEO CORP,Industrials,18,45,-0.00278677,34.090000,33.994999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,WLTH,WEALTHFRONT,Financials,18,10,-0.01252610,9.580000,9.460000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,v4 Tactical Breakout,IBM,IBM,Information Technology,19,1,0.02182337,234.839996,239.964996,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,MS,Morgan Stanley,Financials,19,23,-0.01081737,217.705002,215.350006,Research当日前50,
2026-09-04,2026-09-09,Aster Research,v4 Tactical Breakout,BUR,BURFORD CAPITAL LTD,Financials,20,39,0.02981651,4.360000,4.490000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一信号 EMA Cross,PGC,PEAPACK GLADSTONE FINANCIAL CORP,Financials,20,29,-0.01638642,46.380001,45.619999,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一趋势 Trend Relay,RIOT,RIOT PLATFORMS,Information Technology,20,5,0.01238537,21.799999,22.070000,Research当日前50,
2026-09-04,2026-09-09,Aster Research,单一趋势 Trend Relay,MRX,MAREX GROUP LTD,Financials,22,11,-0.03257948,78.269997,75.720001,Research当日前50,连续至少3个快照排名改善
2026-09-04,2026-09-09,Aster Research,单一趋势 Trend Relay,ORCL,Oracle Corporation,Information Technology,25,14,0.01819555,158.830002,161.720001,Research当日前50,连续至少3个快照排名改善
