early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,CRVO,CervoMed Inc. - Common Stock,NASDAQ+NASDAQ500,,75.19,82.0,early_transition,49.8,bullish_below_zero_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
2,EHGO,Eshallgo Inc. - Class A Ordinary Shares,NASDAQ+NASDAQ500,,75.19,82.0,early_transition,49.8,bullish_below_zero_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
3,SHAZ,"SharonAI Holdings, Inc. - Class A Common Stock",NASDAQ+NASDAQ500,,75.19,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
4,VSME,VS Media Holdings Limited - Class A Ordinary Shares,NASDAQ+NASDAQ500,,75.19,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
5,RXT,RACKSPACE TECHNOLOGY INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,75.19,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
6,WDC,Western Digital,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,74.39,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,93.83,53.02,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
7,AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,74.18,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,91.26,59.0,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
8,ICHR,ICHOR HOLDINGS LTD,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,72.75,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,92.63,52.78,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
9,KLAC,KLA Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,72.63,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,85.54,57.86,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
10,COHU,COHU INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,72.43,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,91.64,52.58,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
11,KEEL,Keel Infrastructure Corp. - Common Stock,NASDAQ+NASDAQ500,,72.21,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,90.97,52.44,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
12,HOOD,Robinhood Markets,NASDAQ+NASDAQ500+SPX,Financials,72.13,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,88.0,51.85,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
13,BLLN,"BillionToOne, Inc. - Class A common stock",NASDAQ+NASDAQ500,,71.92,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,69.64,48.18,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
14,UCTT,ULTRA CLEAN HOLDINGS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,71.66,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,89.3,52.11,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
15,AMKR,"Amkor Technology, Inc. - Common Stock",NASDAQ+NASDAQ500,,70.25,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,85.03,51.26,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
16,CRDO,CREDO TECHNOLOGY GROUP HOLDING LTD,NASDAQ+NASDAQ200+NASDAQ500+RUSSELL2000,Information Technology,69.82,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,83.73,51.0,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
17,ACMR,ACM RESEARCH CLASS A INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,69.47,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,82.68,50.79,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
18,ENTG,"Entegris, Inc. - Common Stock",NASDAQ+NASDAQ500,,69.45,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,78.87,50.02,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
19,STX,Seagate Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,69.41,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,79.78,50.21,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
20,INCY,Incyte,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,69.35,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,61.4,47.53,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
