ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
MRNA,Moderna,NASDAQ+NASDAQ500+SPX,Health Care,Biotechnology,0.0,74.57,0.0,0.0,0.0,0.0,0.0,1.0,57.188030294857285,0.3628804226044806,8.29307122741815,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
TECH,Bio-Techne,NASDAQ+NASDAQ500+SPX,Health Care,Life Sciences Tools & Services,0.0,70.665001,0.0,0.0,0.0,0.0,0.0,1.0,35.92036599652373,0.5671984499362761,3.0566763271436965,,54.78,35.0,30.0,70,97.64,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,574.880005,0.0,0.0,0.0,0.0,0.0,1.0,26.902274190365016,0.24162088281620386,9.477741247435258,,54.39,47.0,44.0,65,68.22,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
GEV,GE Vernova,SPX,Industrials,Heavy Electrical Equipment,0.0,1088.000122,0.0,0.0,0.0,0.0,0.0,1.0,16.53689864938621,-0.05599632993398673,6.212439350653468,,52.53,45.0,44.0,65,61.4,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
AVGO,Broadcom,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,389.035004,0.0,0.0,0.0,0.0,0.0,1.0,0.8568151053198747,-0.0945940860397747,4.329944304960279,,52.4,47.0,44.0,65,50.27,66.0,1,1,1,positive market/social signals,1 extracted risk note(s)
TXN,Texas Instruments,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,304.929993,0.0,0.0,0.0,0.0,0.0,1.0,6.97046065369018,-0.1690927392762679,5.543895775447711,,52.15,47.0,44.0,65,57.01,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
VRT,Vertiv,SPX,Industrials,Electrical Components & Equipment,0.0,314.424988,0.0,0.0,0.0,0.0,0.0,1.0,4.630454073726176,-0.12913926032936596,7.985780652122614,,51.95,45.0,44.0,65,46.52,74.0,1,1,1,positive market/social signals,1 extracted risk note(s)
KLAC,KLA Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,221.509995,0.0,0.0,0.0,0.0,0.0,1.0,14.819612946502314,0.38222515298518567,10.030178741402361,,51.72,47.0,44.0,65,54.84,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
BAX,Baxter International,SPX,Health Care,Health Care Equipment,0.0,22.115,0.0,0.0,0.0,0.0,0.0,1.0,14.112492988260716,-0.2646009594052947,3.5709463518620193,,51.71,35.0,44.0,70,64.82,50,0,0,0,macro resilience,No major Prism warning from provided data
GPC,Genuine Parts Company,SPX,Consumer Discretionary,Distributors,0.0,125.7202,0.0,0.0,0.0,0.0,0.0,1.0,28.089859845341625,0.44837665743125044,3.963733978878719,,51.71,35.0,30.0,65,87.29,50,0,0,0,constructive momentum,No major Prism warning from provided data
