rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,JNJ,Johnson & Johnson,Health Care,92.43,优先Call候选,257.48999,58.86,0.42,0.02728903,0.03482364,0.08535654,98.2,66.87,100.0,80.0,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
2,ACU,ACME UNITED CORP,Health Care,92.19,优先Call候选,50.900002,67.55,1.2,0.08300787,0.08205784,0.11268998,98.2,50.08,78.4,80.0,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
3,AVGO,Broadcom,Information Technology,91.76,优先Call候选,393.484985,55.03,0.45,0.01904794,0.04099314,0.02332801,98.2,73.56,88.8,80.0,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
4,ETN,Eaton Corporation,Industrials,91.45,优先Call候选,413.63501,55.55,0.47,0.02659336,0.04684596,0.00331329,92.8,79.2,88.8,81.52,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
5,DUK,Duke Energy,Utilities,91.11,优先Call候选,128.904999,63.13,0.49,0.02403084,0.02799156,0.03305818,92.8,67.42,100.0,81.52,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
6,PHAT,PHATHOM PHARMACEUTICALS INC,Health Care,90.93,优先Call候选,11.62,56.7,0.18,0.03380783,0.05158371,0.04684685,92.8,80.97,100.0,80.81,30.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
7,CBOE,Cboe Global Markets,Financials,90.12,优先Call候选,286.850006,67.05,0.41,0.04582911,0.01911396,0.09807447,95.5,66.93,91.6,80.0,30.0,100.0,early_transition,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
8,DE,Deere & Company,Industrials,89.28,优先Call候选,608.090027,58.05,1.23,0.03601672,0.01961805,0.01791980,92.8,54.93,80.4,81.52,100.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
9,CME,CME Group,Financials,88.66,优先Call候选,253.240005,62.83,0.42,0.06631858,0.03068786,0.03494218,95.5,59.62,91.6,80.0,30.0,100.0,early_transition,fresh_above_zero_cross,4H EMA 刚转强；4H MACD 新金叉
10,EVRG,Evergy,Utilities,88.64,优先Call候选,86.565002,56.0,0.31,0.01937122,0.00727252,0.02601634,92.8,66.08,88.8,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 刚转强；4H MACD 新金叉
