ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,626.840027,0.0,0.0,0.0,0.0,0.0,1.0,39.84161226993865,0.7287141654567755,7.277886855264818,,59.88,47.0,44.0,65,95.64,50,0,0,0,constructive momentum,No major Prism warning from provided data
MRVL,Marvell Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,266.769989,0.0,0.0,0.0,0.0,0.0,1.0,34.25767137782092,-0.03846397821824632,11.3910330338652,,56.31,47.0,44.0,65,74.8,56.0,1,1,1,constructive momentum; positive market/social signals,1 extracted risk note(s)
KLAC,KLA Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,248.639999,0.0,0.0,0.0,0.0,0.0,1.0,27.03927907988326,0.274953186225372,7.863722424300222,,56.08,47.0,44.0,65,76.65,50,0,0,0,constructive momentum,No major Prism warning from provided data
TECH,Bio-Techne,NASDAQ+NASDAQ500+SPX,Health Care,Life Sciences Tools & Services,0.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,47.639841962986054,2.8340120455492697,4.185110764587525,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
MU,Micron Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,1132.329956,0.0,0.0,0.0,0.0,0.0,1.0,21.964432624637475,0.3212776798884993,9.465187977164392,,54.94,47.0,44.0,65,62.93,66.0,1,1,1,positive market/social signals,1 extracted risk note(s)
LRCX,Lam Research,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,379.089996,0.0,0.0,0.0,0.0,0.0,1.0,18.863074756346276,0.48698434531324164,7.74222529771758,,54.46,47.0,44.0,65,68.53,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
MRNA,Moderna,NASDAQ+NASDAQ500+SPX,Health Care,Biotechnology,0.0,67.269997,0.0,0.0,0.0,0.0,0.0,1.0,41.29383656177619,0.3222113397758568,7.221857231325791,,54.08,35.0,30.0,70,94.13,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
TER,Teradyne,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,436.859985,0.0,0.0,0.0,0.0,0.0,1.0,16.23872498497572,0.5749777029514498,7.793605852260161,,53.97,47.0,44.0,65,66.09,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
RVTY,Revvity,SPX,Health Care,Health Care Equipment,0.0,112.945,0.0,0.0,0.0,0.0,0.0,1.0,16.69077263466501,0.25209791964094297,3.886847960132301,,53.16,35.0,44.0,70,72.05,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CRL,Charles River Laboratories,SPX,Health Care,Life Sciences Tools & Services,0.0,216.179993,0.0,0.0,0.0,0.0,0.0,1.0,31.4243944487691,0.10786622248112954,3.56316768076551,,52.96,35.0,30.0,70,88.57,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
DLTR,Dollar Tree,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,Consumer Staples Merchandise Retail,0.0,123.870003,0.0,0.0,0.0,0.0,0.0,1.0,29.2062158379196,0.17320190808962943,4.033606390679474,,52.54,35.0,30.0,70,86.43,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
BAX,Baxter International,SPX,Health Care,Health Care Equipment,0.0,22.040001,0.0,0.0,0.0,0.0,0.0,1.0,14.019663735126752,-0.22129069048105754,3.436932369338044,,51.76,35.0,44.0,70,65.05,50,0,0,0,macro resilience,No major Prism warning from provided data
ROK,Rockwell Automation,SPX,Industrials,Electrical Components & Equipment,0.0,476.76001,0.0,0.0,0.0,0.0,0.0,1.0,4.53429740165292,0.20349892688998916,3.114624663495342,,51.66,45.0,44.0,65,57.07,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
AME,Ametek,SPX,Industrials,Electrical Components & Equipment,0.0,237.475006,0.0,0.0,0.0,0.0,0.0,1.0,4.901051663109546,0.05117356239637094,2.4712376618338876,,51.51,45.0,44.0,65,56.29,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
ZBH,Zimmer Biomet,SPX,Health Care,Health Care Equipment,0.0,93.080002,0.0,0.0,0.0,0.0,0.0,1.0,12.742253215655364,-0.20257913115217163,2.2921900023165027,,51.48,35.0,44.0,70,63.67,50,0,0,0,macro resilience,No major Prism warning from provided data
HRL,Hormel Foods,SPX,Consumer Staples,Packaged Foods & Meats,0.0,26.51,0.0,0.0,0.0,0.0,0.0,1.0,26.47901366789189,-0.15029462560982332,2.1716877728081077,,51.36,35.0,30.0,70,80.57,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
PODD,Insulet Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,Health Care Equipment,0.0,158.25,0.0,0.0,0.0,0.0,0.0,1.0,8.382991178103927,0.27269198039064735,4.024374633265629,,51.2,35.0,44.0,70,62.24,50,0,0,0,macro resilience,No major Prism warning from provided data
HUM,Humana,SPX,Health Care,Managed Health Care,0.0,383.850006,0.0,0.0,0.0,0.0,0.0,1.0,25.33059711573633,-0.16580712482947535,3.222147123939717,,51.06,35.0,30.0,70,79.07,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
EMR,Emerson Electric,SPX,Industrials,Electrical Components & Equipment,0.0,143.399994,0.0,0.0,0.0,0.0,0.0,1.0,2.6338340779141545,0.11344891069956997,3.3248671943060604,,51.06,45.0,44.0,65,54.07,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
ABT,Abbott Laboratories,SPX,Health Care,Health Care Equipment,0.0,93.844002,0.0,0.0,0.0,0.0,0.0,1.0,9.528480392156858,-0.04528135457558524,2.487409599481611,,50.96,35.0,44.0,70,61.07,50,0,0,0,macro resilience,No major Prism warning from provided data
CAT,Caterpillar Inc.,SPX,Industrials,Construction Machinery & Heavy Transportation Equipment,0.0,998.02002,0.0,0.0,0.0,0.0,0.0,1.0,9.680967511530314,0.5115101352899327,4.257868981139561,,50.89,35.0,44.0,65,65.71,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
GEV,GE Vernova,SPX,Industrials,Heavy Electrical Equipment,0.0,1042.810059,0.0,0.0,0.0,0.0,0.0,1.0,1.05825658173464,0.19701308181455235,5.112414703482861,,50.82,45.0,44.0,65,52.85,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
SYK,Stryker Corporation,SPX,Health Care,Health Care Equipment,0.0,332.410004,0.0,0.0,0.0,0.0,0.0,1.0,8.652023869699788,-0.005466218304014614,2.7738979067721274,,50.82,35.0,44.0,70,60.34,50,0,0,0,macro resilience,No major Prism warning from provided data
