current_rank,ticker,name,sector,2026-09-17__predicted_rank,2026-09-17__close,2026-09-17__next_snapshot_return,2026-09-16__predicted_rank,2026-09-16__close,2026-09-16__next_snapshot_return,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return
1,XMTR,XOMETRY CLASS A,Industrials,1,95.260002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,94.110001,,,,,,,,,,,,,,,,,,,
2,WOR,WORTHINGTON ENTERPRISES,Industrials,2,59.98,,,,,,,,,,,,,,,,,,,,,,,,,,4,59.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,CMRE,COSTAMARE,Industrials,3,15.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,15.6,,,,
4,LOGI,Logitech International S.A. - Registered Shares,,4,102.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,BRKR,Bruker Corporation - Common Stock,,5,63.049999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59.25,,,,,,,,,,,,,,6,60.080002,
6,CLFD,CLEARFIELD INC,Information Technology,6,30.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,BIIB,Biogen,Health Care,7,219.050003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,MIR,MIRION TECHNOLOGIES CLASS A,Information Technology,8,16.24,,,,,,,,,,,,,,,,,42,16.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,RIOT,RIOT PLATFORMS,Information Technology,9,21.879999,,,,,,,,,,,,,,,,,29,22.07,,45,22.26,-0.00853549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,COHU,COHU,Information Technology,10,55.0,,,,,,,,,,,,,,,,,39,56.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
