current_rank,ticker,name,sector,2026-09-17__predicted_rank,2026-09-17__close,2026-09-17__next_snapshot_return,2026-09-16__predicted_rank,2026-09-16__close,2026-09-16__next_snapshot_return,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return
1,XMTR,XOMETRY CLASS A,Industrials,1,95.260002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,94.110001,,,,,,,,,,,,,,,,,,,
2,DHR,Danaher Corporation,Health Care,2,212.509995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,WDAY,"Workday, Inc.",Information Technology,3,199.279999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,GILD,Gilead Sciences,Health Care,4,150.889999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,RIOT,RIOT PLATFORMS,Information Technology,5,21.879999,,,,,,,,,,,,,,,,,38,22.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,CMRE,COSTAMARE,Industrials,6,15.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,15.6,,,,
7,CLFD,CLEARFIELD INC,Information Technology,7,30.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,VSTS,VESTIS,Industrials,8,13.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,RGR,STURM RUGER,Consumer Discretionary,9,40.115002,,,,,,,,,,,,,,,,,,,,,,,46,38.529999,,,,,,,,,,,,,,,,,,,,,,,17,38.439999,,,,,,,
10,BIIB,Biogen,Health Care,10,219.050003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,LOGI,Logitech International S.A. - Registered Shares,,11,102.540001,,,,,,,,,,,46,102.699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,BRKR,Bruker Corporation - Common Stock,,12,63.049999,,,,,,,,,,,,,,,,,,,,,,,,,,45,59.02,,,,,,,,,,,16,59.25,,,,,,,,,,,,,,10,60.080002,
13,PRLB,PROTO LABS,Industrials,13,86.525002,,27,83.220001,0.03971402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WOR,WORTHINGTON ENTERPRISES,Industrials,14,59.98,,,,,,,,,,,,,,,,,,,,,,,,,,9,59.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,RMBI,RICHMOND MUTUAL BANCORPORATION INC,Financials,15,16.16,,,,,,,,,,,,,,,,,,,,,,,41,16.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,HURN,HURON CONSULTING GROUP,Industrials,16,157.440002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,OPCH,OPTION CARE HEALTH INC,Health Care,17,24.5,,24,24.469999,0.00122603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,RMD,ResMed|,Health Care,18,228.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,235.710007,,,,,,,,,,,,,
19,UHS,Universal Health Services,Health Care,19,180.860001,,11,181.070007,-0.00115981,,,,,,,,,,,,,11,175.850006,,,,,,,,,,,,,,,,,,,,,,,13,178.839996,,,,,22,176.360001,,,,,,,
20,ARM,Arm Holdings plc - American Depositary Shares,,20,264.899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,COHU,COHU,Information Technology,21,55.0,,,,,,,,,,,,,,,,,50,56.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,RAMP,LIVERAMP HOLDINGS INC,Information Technology,22,37.880001,,20,37.869999,0.00026411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,DNOW,DNOW,Industrials,23,15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,SENS,SENSEONICS HOLDINGS INC,Health Care,24,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,GEO,GEO GROUP,Industrials,25,32.139999,,,,,,,,,,,,,,,,,32,31.610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,32.27,,16,32.029999,0.00749301
26,VIA,VIA TRANSPORTATION CLASS A,Information Technology,26,27.865999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,SGP,SPYGLASS PHARMA SHS,Health Care,27,29.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,AMRX,AMNEAL PHARMACEUTICALS CLASS A,Health Care,28,18.280001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ISRG,Intuitive Surgical,Health Care,29,383.540009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,MIR,MIRION TECHNOLOGIES CLASS A,Information Technology,30,16.24,,,,,,,,,,,,,,,,,40,16.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,AMLX,AMYLYX PHARMACEUTICALS,Health Care,31,33.939999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,ACA,ARCOSA,Industrials,32,145.440002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,HONA,Honeywell Aerospace,Industrials,33,167.130005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,WAT,Waters Corporation,Health Care,34,429.730011,,,,,33,417.059998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,421.359985,,,,,,,,,,,,,,,,
35,KR,Kroger,Consumer Staples,35,60.77,,37,61.150002,-0.00621426,,,,3,60.889999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,58.529999,,,,,,,,49,57.855,,,,
36,ARL,AMERICAN REALTY INVESTORS INC,Real Estate,36,16.754999,,,,,,,,,,,32,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,TGTX,TG THERAPEUTICS,Health Care,37,56.470001,,34,55.849998,0.01110122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,SEI,SOLARIS ENERGY INFRASTRUCTURE INC,Energy,38,69.220001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,KEYS,Keysight Technologies,Information Technology,39,331.464996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,GENB,GENERATE BIOMEDICINES INC,Health Care,40,17.120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,EG,Everest Group,Financials,41,380.140015,,29,377.920013,0.00587426,3,379.720001,-0.00474030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
