rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,MATX,MATSON INC,Industrials,87.52,优先Call候选,228.199997,62.45,1.29,0.02380041,0.04530255,0.11638370,82.9,67.2,100.0,80.66,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
2,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,86.48,优先Call候选,281.920013,54.14,0.95,-0.00062032,0.01886520,0.05881470,87.7,73.82,100.0,80.66,68.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
3,PNTG,PENNANT GROUP,Health Care,86.01,优先Call候选,39.299999,57.64,1.04,0.00691776,0.03639243,0.02745095,87.7,71.68,100.0,80.66,68.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
4,CHRW,C.H. Robinson,Industrials,85.82,优先Call候选,152.419998,59.01,1.46,0.00620545,0.04957993,0.05001374,87.7,57.04,100.0,80.0,100.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
5,GSBC,GREAT SOUTHERN BANCORP INC,Financials,85.6,优先Call候选,79.919998,55.64,0.79,0.01860820,0.00452489,-0.00522776,92.8,78.42,69.9,80.66,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
6,CHRD,Chord Energy Corporation - Common Stock,,85.43,优先Call候选,151.820007,63.65,1.29,0.01507709,0.01490749,0.09011275,82.9,66.83,88.8,80.68,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
7,BVFL,BV FINANCIAL INC,Financials,85.15,优先Call候选,21.700001,55.15,0.86,0.01639349,0.00556075,0.03816823,92.8,60.92,88.8,80.66,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
8,TALO,TALOS ENERGY,Energy,84.87,优先Call候选,17.555,62.33,1.27,0.01035971,0.01915820,0.12712681,82.9,55.15,100.0,80.66,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
9,NEXT,NEXTDECADE,Energy,84.25,优先Call候选,7.67,62.79,1.01,0.02883970,0.02883970,0.13553927,82.9,77.08,100.0,80.66,68.0,72.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
10,FBNC,FIRST BANCORP,Financials,84.24,优先Call候选,64.68,53.6,1.17,0.01236502,0.00747668,-0.00812757,90.4,66.14,69.9,80.66,100.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
11,HCA,HCA Healthcare,Health Care,84.19,优先Call候选,421.329987,57.23,0.86,0.00624528,0.04808454,0.02366430,92.8,57.31,88.8,80.0,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
12,TRST,TRUSTCO BANK CORP,Financials,84.15,优先Call候选,58.419998,62.66,1.2,0.02106088,0.01830223,0.04340053,75.1,66.44,100.0,80.66,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 保持多头
13,ATLO,AMES NATIONAL CORP,Financials,84.02,优先Call候选,32.34,59.4,1.41,0.01826196,0.01762111,0.02536458,75.1,65.83,100.0,80.66,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 保持多头
14,AGL,AGILON HEALTH,Health Care,83.94,优先Call候选,92.772499,53.38,1.95,0.00560947,0.06147022,0.07400442,87.7,48.5,100.0,80.0,100.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
15,CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,83.93,优先Call候选,35.43,54.34,1.4,0.01431434,0.05635059,0.06236888,87.7,48.43,100.0,80.0,100.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
16,TXG,10X GENOMICS CLASS A,Health Care,83.68,优先Call候选,66.379997,62.5,1.17,0.00340107,0.07602526,0.13547722,75.1,65.01,100.0,80.0,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 保持多头
17,HPK,HIGHPEAK ENERGY INC,Energy,83.59,优先Call候选,8.58,64.93,1.62,0.04030263,0.05147059,0.03748489,82.9,66.37,91.6,80.66,100.0,72.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
18,HPQ,HP Inc.,Information Technology,83.58,优先Call候选,32.709999,61.62,0.85,0.03251259,0.02250700,0.12560221,82.9,64.59,100.0,80.0,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
19,TDS,TELEPHONE AND DATA SYSTEMS,Communication,83.53,优先Call候选,37.402,66.46,1.32,-0.00764126,0.04241915,0.12183563,75.1,76.88,83.8,80.66,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 保持多头
20,NVGS,NAVIGATOR HOLDINGS,Energy,83.28,优先Call候选,22.98,65.53,0.98,0.01501771,0.01952081,0.14727902,82.9,62.46,100.0,80.66,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
21,CRC,CALIFORNIA RESOURCES,Energy,83.25,优先Call候选,56.235001,66.72,1.67,-0.00872552,0.04974801,0.03888786,75.1,75.57,83.8,80.66,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 保持多头
22,MUR,MURPHY OIL CORP,Energy,83.23,优先Call候选,38.849998,65.33,1.66,0.01834852,0.03077737,0.08777819,75.1,62.22,100.0,80.66,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 保持多头
23,LTC,LTC PROPERTIES REIT,Real Estate,83.23,优先Call候选,42.529999,66.17,1.21,0.01624853,0.02284745,0.11598000,75.1,62.23,100.0,80.66,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 保持多头
24,DBX,"Dropbox, Inc. - Class A Common Stock",,83.16,优先Call候选,35.049999,54.02,1.58,0.02335764,0.01623650,0.02846235,79.6,54.52,100.0,80.68,100.0,100.0,fresh_bullish_cross,mixed_or_bearish,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉
25,LBRT,LIBERTY ENERGY CLASS A,Energy,82.94,优先Call候选,20.76,54.1,1.3,-0.03710571,0.03180909,-0.03396929,87.7,71.92,64.9,80.66,100.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
26,QCOM,Qualcomm,Information Technology,82.85,优先Call候选,176.880005,64.75,0.95,0.00907075,0.04022590,0.08702067,75.1,75.04,100.0,80.68,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 保持多头
27,NHC,NATIONAL HEALTHCARE CORP,Health Care,82.85,优先Call候选,225.800003,55.03,0.69,0.00117498,0.03768381,0.03806546,90.4,66.99,100.0,80.66,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
28,KE,KIMBALL ELECTRONICS INC,Information Technology,82.43,优先Call候选,24.860001,55.5,0.8,0.00282372,0.02515468,-0.01388330,87.7,70.91,81.1,80.66,68.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
29,PLSE,PULSE BIOSCIENCES INC,Health Care,82.41,优先Call候选,54.43,56.44,1.58,-0.03475792,0.03282730,0.22645333,82.9,65.99,74.0,80.0,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
30,SEDG,"SolarEdge Technologies, Inc. - Common Stock",,82.38,优先Call候选,36.75,62.7,1.84,0.04611440,0.08215551,0.10194909,87.7,48.24,91.6,80.0,100.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
31,WABC,WESTAMERICA BANCORPORATION,Financials,82.38,优先Call候选,59.110001,55.39,1.62,0.01992924,0.00288432,0.00493031,92.8,42.94,77.6,80.66,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
32,ONT,ONTERRIS,Industrials,82.35,优先Call候选,18.17,61.23,0.56,0.02539509,0.04726225,0.10590383,87.7,72.35,100.0,80.66,30.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
33,NTRS,Northern Trust,Financials,82.14,优先Call候选,187.190002,55.07,1.01,0.01238512,0.01728171,-0.00314196,92.8,53.53,81.1,80.68,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
34,PACS,PACS GROUP,Health Care,82.13,优先Call候选,44.84,59.9,1.81,0.02304353,0.04037128,-0.00244719,90.4,47.37,81.1,80.66,100.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
35,FANG,Diamondback Energy,Energy,82.06,优先Call候选,205.389999,59.95,0.93,0.02173911,0.00968440,0.01799169,92.8,56.8,77.6,80.0,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
36,CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,82.04,优先Call候选,22.049999,60.26,1.78,-0.00135874,0.02605859,0.07403789,65.2,73.75,100.0,80.66,100.0,100.0,mixed_sideways,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；MACD 保持多头
37,OPFI,OPPFI INC CLASS A,Financials,81.85,优先Call候选,7.585,59.82,1.38,-0.00459318,0.04692892,0.15273556,87.7,49.16,100.0,80.0,100.0,72.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
