rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,CHRD,Chord Energy Corporation - Common Stock,,100.0,强共识候选,151.820007,63.65,1.29,0.01507709,0.01490749,0.09011275,82.9,66.83,88.8,80.68,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #10.4；最高分 100.0；Aster v4 · Tactical Breakout #3；Aster v2 · Balanced Call #6；Aster v5 · Risk Adjusted #6；Aster v3 · Quality Momentum #7；Aster Call #13；单一趋势 · Trend Relay #18；缠论K线 · 洗盘反转 #20
2,PNTG,PENNANT GROUP,Health Care,100.0,强共识候选,39.299999,57.64,1.04,0.00691776,0.03639243,0.02745095,87.7,71.68,100.0,80.66,68.0,100.0,early_transition,bullish_above_signal,共识Agent：同日被 7 个榜单触发；平均名次 #7.1；最高分 100.0；Aster v2 · Balanced Call #3；Aster v5 · Risk Adjusted #4；Aster v3 · Quality Momentum #5；缠论K线 · 洗盘反转 #5；Aster Call #6；单一信号 · 4H EMA 三线翻转 #7；单一趋势 · Trend Relay #20
3,BVFL,BV FINANCIAL INC,Financials,100.0,强共识候选,21.700001,55.15,0.86,0.01639349,0.00556075,0.03816823,92.8,60.92,88.8,80.66,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 7 个榜单触发；平均名次 #13.6；最高分 100.0；Aster Call #2；Aster v4 · Tactical Breakout #4；Aster v2 · Balanced Call #7；Aster v5 · Risk Adjusted #10；单一信号 · EMA Candle Capture #17；单一趋势 · Trend Relay #22；Aster v3 · Quality Momentum #33
4,TRST,TRUSTCO BANK CORP,Financials,100.0,强共识候选,58.419998,62.66,1.2,0.02106088,0.01830223,0.04340053,75.1,66.44,100.0,80.66,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,共识Agent：同日被 7 个榜单触发；平均名次 #27.6；最高分 100.0；Aster v2 · Balanced Call #12；Aster v3 · Quality Momentum #13；Aster v5 · Risk Adjusted #15；缠论K线 · 洗盘反转 #32；Aster v4 · Tactical Breakout #39；Aster Call #40；单一趋势 · Trend Relay #42
5,HCA,HCA Healthcare,Health Care,100.0,强共识候选,421.329987,57.23,0.86,0.00624528,0.04808454,0.02366430,92.8,57.31,88.8,80.0,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #10.3；最高分 100.0；Aster Call #3；Aster v4 · Tactical Breakout #5；单一趋势 · Trend Relay #8；Aster v2 · Balanced Call #11；Aster v3 · Quality Momentum #12；Aster v5 · Risk Adjusted #23
6,HPQ,HP Inc.,Information Technology,100.0,强共识候选,32.709999,61.62,0.85,0.03251259,0.02250700,0.12560221,82.9,64.59,100.0,80.0,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #18.8；最高分 100.0；单一趋势 · Trend Relay #13；Aster v4 · Tactical Breakout #15；Aster v2 · Balanced Call #18；Aster v3 · Quality Momentum #18；Aster Call #23；Aster v5 · Risk Adjusted #26
7,DVN,Devon Energy,Energy,100.0,强共识候选,50.014999,70.33,1.57,0.02489754,0.02008974,0.10189469,74.9,57.61,100.0,62.0,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #35.7；最高分 100.0；单一趋势 · Trend Relay #17；Aster v3 · Quality Momentum #30；Aster v4 · Tactical Breakout #33；Aster Call #42；Aster v2 · Balanced Call #46；缠论K线 · 洗盘反转 #46
8,CHRW,C.H. Robinson,Industrials,100.0,强共识候选,152.419998,59.01,1.46,0.00620545,0.04957993,0.05001374,87.7,57.04,100.0,80.0,100.0,100.0,early_transition,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #11.5；最高分 100.0；单一趋势 · Trend Relay #1；Aster v2 · Balanced Call #4；Aster Call #5；Aster v5 · Risk Adjusted #12；Aster v3 · Quality Momentum #15；Aster v4 · Tactical Breakout #32
9,FBNC,FIRST BANCORP,Financials,100.0,强共识候选,64.68,53.6,1.17,0.01236502,0.00747668,-0.00812757,90.4,66.14,69.9,80.66,100.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #14.8；最高分 92.8；Aster v5 · Risk Adjusted #5；Aster v2 · Balanced Call #10；单一信号 · EMA Candle Capture #13；Aster Call #15；Aster v4 · Tactical Breakout #16；单一信号 · 4H EMA 三线翻转 #30
10,FNLC,FIRST BANCORP INC,Financials,100.0,强共识候选,35.040001,54.91,0.75,0.01535796,0.01038065,-0.01044900,90.4,65.33,69.9,80.66,68.0,100.0,fresh_bullish_cross,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #33.5；最高分 89.4；单一信号 · 4H EMA 三线翻转 #24；缠论K线 · 洗盘反转 #25；Aster v5 · Risk Adjusted #29；Aster v4 · Tactical Breakout #36；Aster Call #38；Aster v2 · Balanced Call #49
11,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,100.0,强共识候选,281.920013,54.14,0.95,-0.00062032,0.01886520,0.05881470,87.7,73.82,100.0,80.66,68.0,100.0,early_transition,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #13.0；最高分 100.0；Aster v2 · Balanced Call #2；Aster v3 · Quality Momentum #2；Aster v5 · Risk Adjusted #2；Aster Call #4；单一趋势 · Trend Relay #21；单一信号 · 4H EMA 三线翻转 #47
12,NEXT,NEXTDECADE,Energy,100.0,强共识候选,7.67,62.79,1.01,0.02883970,0.02883970,0.13553927,82.9,77.08,100.0,80.66,68.0,72.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #18.2；最高分 100.0；Aster v3 · Quality Momentum #6；Aster v2 · Balanced Call #9；Aster v4 · Tactical Breakout #13；单一趋势 · Trend Relay #23；Aster Call #25；Aster v5 · Risk Adjusted #33
13,ATLO,AMES NATIONAL CORP,Financials,100.0,强共识候选,32.34,59.4,1.41,0.01826196,0.01762111,0.02536458,75.1,65.83,100.0,80.66,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,共识Agent：同日被 6 个榜单触发；平均名次 #25.2；最高分 100.0；Aster v2 · Balanced Call #13；Aster v3 · Quality Momentum #14；Aster v5 · Risk Adjusted #19；缠论K线 · 洗盘反转 #29；单一趋势 · Trend Relay #31；Aster Call #45
14,MATX,MATSON INC,Industrials,100.0,强共识候选,228.199997,62.45,1.29,0.02380041,0.04530255,0.11638370,82.9,67.2,100.0,80.66,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #9.5；最高分 100.0；Aster v2 · Balanced Call #1；Aster v5 · Risk Adjusted #3；Aster v3 · Quality Momentum #4；Aster Call #7；Aster v4 · Tactical Breakout #9；单一趋势 · Trend Relay #33
15,NVGS,NAVIGATOR HOLDINGS,Energy,100.0,强共识候选,22.98,65.53,0.98,0.01501771,0.01952081,0.14727902,82.9,62.46,100.0,80.66,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,共识Agent：同日被 6 个榜单触发；平均名次 #27.8；最高分 100.0；Aster v2 · Balanced Call #20；Aster v3 · Quality Momentum #20；Aster v4 · Tactical Breakout #25；Aster Call #28；Aster v5 · Risk Adjusted #28；单一趋势 · Trend Relay #46
16,SAIC,Science Applications International Corporation - Common Stock,,100.0,强共识候选,128.759995,55.57,0.61,0.01935632,0.01170738,0.02777775,98.2,53.82,88.8,80.68,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,共识Agent：同日被 5 个榜单触发；平均名次 #26.2；最高分 96.7；Aster v4 · Tactical Breakout #1；Aster Call #14；Aster v3 · Quality Momentum #29；Aster v2 · Balanced Call #43；Aster v5 · Risk Adjusted #44
17,NTRS,Northern Trust,Financials,100.0,强共识候选,187.190002,55.07,1.01,0.01238512,0.01728171,-0.00314196,92.8,53.53,81.1,80.68,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,共识Agent：同日被 5 个榜单触发；平均名次 #26.4；最高分 94.6；Aster v4 · Tactical Breakout #8；Aster Call #9；Aster v2 · Balanced Call #33；Aster v5 · Risk Adjusted #37；单一信号 · EMA Candle Capture #45
18,QCOM,Qualcomm,Information Technology,100.0,强共识候选,176.880005,64.75,0.95,0.00907075,0.04022590,0.08702067,75.1,75.04,100.0,80.68,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,共识Agent：同日被 5 个榜单触发；平均名次 #11.0；最高分 100.0；单一趋势 · Trend Relay #2；缠论K线 · 洗盘反转 #2；Aster v3 · Quality Momentum #9；Aster v5 · Risk Adjusted #16；Aster v2 · Balanced Call #26
