rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,VRSN,Verisign,Information Technology,100.0,优先Call候选,274.820007,55.84,0.84,0.00277315,-0.00996086,0.09673559,98.2,75.42,81.1,82.44,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 新金叉
2,ROP,Roper Technologies,Information Technology,100.0,优先Call候选,375.019989,61.16,0.81,0.02355406,0.03336911,0.12815106,82.9,67.92,100.0,82.44,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 新金叉
3,TSCO,Tractor Supply,Consumer Discretionary,100.0,优先Call候选,31.799999,63.96,0.95,0.03904587,0.04967813,0.03414631,90.4,58.9,91.6,80.0,68.0,100.0,fresh_bullish_cross,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 保持多头
4,ORLY,O’Reilly Automotive,Consumer Discretionary,100.0,优先Call候选,90.589996,62.1,1.6,0.04971023,0.07156370,0.04246253,90.4,58.94,91.6,80.0,100.0,100.0,fresh_bullish_cross,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 保持多头
5,CTSH,Cognizant,Information Technology,100.0,优先Call候选,47.049999,65.04,0.98,0.05010599,0.05422357,0.20163453,95.5,66.27,81.8,80.0,68.0,100.0,early_transition,fresh_above_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 早期转强；MACD 新金叉
6,BKR,Baker Hughes,Energy,100.0,优先Call候选,60.59,68.75,1.12,0.05081512,0.09921812,0.06372895,82.4,66.45,81.8,62.0,100.0,100.0,fresh_bullish_cross,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 保持多头
7,AMGN,Amgen,Health Care,100.0,优先Call候选,376.26001,65.4,0.98,-0.00175104,0.03336911,0.06613396,75.1,73.57,100.0,80.0,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
8,INCY,Incyte,Health Care,100.0,优先Call候选,118.870003,61.4,1.92,0.00532819,0.02766495,0.10545898,82.9,73.95,100.0,80.0,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 新金叉
9,NTAP,NetApp,Information Technology,100.0,优先Call候选,169.800003,57.98,0.89,0.01131631,0.05308855,0.09895805,75.1,66.67,100.0,80.0,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
10,PCAR,Paccar,Industrials,100.0,优先Call候选,133.440002,68.94,0.98,0.00247916,0.07335909,0.09673711,67.1,73.78,100.0,62.0,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
