buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-07-17,2026-08-10,Aster Research,单一信号 EMA Cross,ASO,ACADEMY SPORTS AND OUTDOORS,Consumer Discretionary,3,15,0.03099814,48.389999,49.889999,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v3 Quality Momentum,TYL,Tyler Technologies,Information Technology,4,15,-0.00284812,319.510010,318.600006,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v5 Risk Adjusted,TYL,Tyler Technologies,Information Technology,4,13,-0.00284812,319.510010,318.600006,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v2 Balanced,TYL,Tyler Technologies,Information Technology,5,17,-0.00284812,319.510010,318.600006,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v4 Tactical Breakout,TYL,Tyler Technologies,Information Technology,6,6,-0.00284812,319.510010,318.600006,Research当日前50,
2026-07-17,2026-08-10,Aster Research,单一趋势 Trend Relay,ULTA,Ulta Beauty,Consumer Discretionary,9,7,0.14406649,479.570007,548.659973,Research当日前50,
2026-07-17,2026-08-10,Aster Research,单一趋势 Trend Relay,FOXA,Fox Corporation (Class A),Communication Services,11,11,0.10065948,57.619999,63.419998,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v5 Risk Adjusted,XOM,ExxonMobil,Energy,12,45,0.08431734,147.360001,159.785004,Research当日前50,
2026-07-17,2026-08-10,Aster Research,单一趋势 Trend Relay,GEN,Gen Digital,Information Technology,13,6,0.09536279,26.740000,29.290001,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v5 Risk Adjusted,REPX,RILEY EXPLORATION PERMIAN INC,Energy,16,12,0.03085720,35.000000,36.080002,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v3 Quality Momentum,REPX,RILEY EXPLORATION PERMIAN INC,Energy,18,7,0.03085720,35.000000,36.080002,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v3 Quality Momentum,VTOL,BRISTOW GROUP,Energy,19,39,0.05365640,44.169998,46.540001,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v5 Risk Adjusted,COP,ConocoPhillips,Energy,21,37,0.07287944,114.709999,123.070000,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v2 Balanced,REPX,RILEY EXPLORATION PERMIAN INC,Energy,21,15,0.03085720,35.000000,36.080002,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v4 Tactical Breakout,AMN,AMN HEALTHCARE,Health Care,22,23,0.04457146,35.000000,36.560001,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v2 Balanced,COP,ConocoPhillips,Energy,24,39,0.07287944,114.709999,123.070000,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v3 Quality Momentum,COP,ConocoPhillips,Energy,24,30,0.07287944,114.709999,123.070000,Research当日前50,
2026-07-17,2026-08-10,Aster Research,单一趋势 Trend Relay,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,,24,19,0.00518597,102.199997,102.730003,Research当日前50,
2026-07-17,2026-08-10,Aster Research,单一趋势 Trend Relay,DOCU,"DocuSign, Inc. - Common Stock",,27,13,0.13083043,52.740002,59.639999,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v2 Balanced,MRK,Merck & Co.,Health Care,33,31,0.02662748,127.500000,130.895004,Research当日前50,
2026-07-17,2026-08-10,Aster Research,单一趋势 Trend Relay,HQY,HEALTHEQUITY,Health Care,36,22,0.09337569,97.669998,106.790001,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v4 Tactical Breakout,MRK,Merck & Co.,Health Care,36,10,0.02662748,127.500000,130.895004,Research当日前50,
2026-07-17,2026-08-10,Aster Research,单一趋势 Trend Relay,COP,ConocoPhillips,Energy,39,45,0.07287944,114.709999,123.070000,Research当日前50,
2026-07-17,2026-08-10,Aster Research,单一趋势 Trend Relay,MDT,Medtronic,Health Care,41,38,0.07451929,83.199997,89.400002,Research当日前50,
2026-07-17,2026-08-10,Aster Research,单一趋势 Trend Relay,STE,Steris,Health Care,44,40,0.09764049,217.839996,239.110001,Research当日前50,
2026-07-17,2026-08-10,Aster Research,单一信号 EMA Cross,GNL,GLOBAL NET LEASE INC,Real Estate,47,16,-0.00107991,9.260000,9.250000,Research当日前50,
2026-07-17,2026-08-10,Aster Research,v2 Balanced,STE,Steris,Health Care,48,33,0.09764049,217.839996,239.110001,Research当日前50,
