current_rank,ticker,name,sector,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
11,RGTI,RIGETTI COMPUTING,Information Technology,11,17.924999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,MPC,Marathon Petroleum,Energy,12,327.640015,,2,320.320007,0.02285217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,NFLX,Netflix,Communication Services,13,76.610001,,38,76.290001,0.00419452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,GHM,GRAHAM CORP,Industrials,14,112.029999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,NPO,ENPRO INC,Industrials,15,342.380005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,MLAB,MESA LABORATORIES,Health Care,16,104.529999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,HROW,HARROW,Health Care,17,41.485001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,HLIO,HELIOS TECHNOLOGIES INC,Industrials,18,83.112503,,46,81.809998,0.01592110,7,83.470001,-0.01988742,,,,45,82.415001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,INTU,Intuit,Information Technology,19,335.04541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,CEG,Constellation Energy,Utilities,20,277.638794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,T,AT&T,Communication Services,21,24.280001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,22.275,,,,,,,
22,CAMT,Camtek Ltd. - Ordinary Shares,,22,159.880005,,37,158.100006,0.01125869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,GLIBA,LIBERTY CAPITAL CORP SERIES A,Communication,23,25.295,,18,25.42,-0.00491739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23.08,,,,,,,,,,
24,BTU,PEABODY ENERGY CORP,Energy,24,24.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,ASND,Ascendis Pharma A/S - Ordinary Share,,25,256.230011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,VTS,VITESSE ENERGY INC,Energy,26,16.035,,32,16.17,-0.00834879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,GENC,GENCOR INDUSTRIES INC,Industrials,27,16.620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,JOBY,JOBY AVIATION CLASS A,Industrials,28,8.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FNKO,FUNKO CLASS A,Consumer Discretionary,29,6.24,,27,6.19,0.00807754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,TYL,Tyler Technologies,Information Technology,30,319.325012,,10,318.600006,0.00227560,,,,,,,,,,,,,,,,,,,,,,,,,48,333.320007,,,,,,,,,,,,,,,,,23,317.920013,,8,319.51001,-0.00497636
31,MDV,MODIV INDUSTRIAL INC CLASS C,Real Estate,31,18.24,,8,18.26,-0.00109529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,ENTG,"Entegris, Inc. - Common Stock",,32,150.580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,GNL,GLOBAL NET LEASE INC,Real Estate,33,9.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ELMT,ELMET GROUP,Industrials,34,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,ORCL,Oracle Corporation,Information Technology,35,146.880005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,EXE,Expand Energy,Energy,36,96.985001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,91.730003,,44,93.169998,-0.01545557,,,,,,,,,
37,REPX,RILEY EXPLORATION PERMIAN INC,Energy,37,36.049999,,17,36.080002,-0.00083157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35.0,
38,EQT,EQT Corporation,Energy,38,53.939999,,7,54.09,-0.00277317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,53.389999,,,,,,,,,,,,,
39,LYB,LyondellBasell,Materials,39,63.549999,,48,62.639999,0.01452746,,,,,,,,,,,,,,,,29,62.110001,,,,,,,,,,,,,,25,60.334999,,19,61.709999,-0.02228164,,,,,,,,,,,,
40,WBD,Warner Bros. Discovery,Communication Services,40,27.0343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,GLNG,GOLAR LNG,Energy,41,50.369999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,DYN,DYNE THERAPEUTICS,Health Care,42,26.7801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,INR,INFINITY NATURAL RESOURCES INC CLA,Energy,43,13.685,,20,13.94,-0.01829268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,13.29,,,,,,,,,,,,,
44,WFRD,Weatherford International plc - Ordinary shares,,44,93.480003,,,,,,,,34,88.959999,,33,87.529999,0.01633726,40,89.419998,-0.02113620,,,,39,87.790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,CBIO,CRESCENT BIOPHARMA,Health Care,45,17.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,NVCR,NOVOCURE,Health Care,46,17.450001,,28,17.309999,0.00808793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,MNSB,MAINSTREET BANCSHARES INC,Financials,47,24.23,,,,,39,24.1,,27,24.059999,0.00166255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,MITK,MITEK SYSTEMS INC,Information Technology,48,18.844999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,NBR,NABORS INDUSTRIES,Energy,49,88.739998,,,,,,,,49,83.110001,,,,,,,,,,,13,85.620003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,SR,SPIRE INC,Utilities,50,81.440002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,82.57,,,,,,,,,,,,,
