rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,CMG,2026-07-02,2026-07-02,2026-08-11,31.764999,-0.10243006788443265,100.0,WATCH,True,6,硬止损: 持仓相对成本约 -10.2%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -6.1%; 动能转弱: 20日跌幅 -12.8%; 动能转弱: RSI 42.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -17.5%,-0.17536347352024928,-0.06076289178001182,-0.12805382926159758,42.14336342054984,exit-risk-trends.html#ticker-cmg
2,WDC,2026-07-02,2026-07-02,2026-08-11,439.209991,-0.1851391632653061,100.0,TRIM,True,5,硬止损: 持仓相对成本约 -18.5%，超过 -7% 防线; 派发聚集: 最近5日出现 3 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -19.9%; 动能转弱: 20日跌幅 -22.0%; 动能转弱: RSI 39.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -41.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.41142810826228127,-0.19934010390600876,-0.2203188497794647,39.22228083354255,exit-risk-trends.html#ticker-wdc
3,FIGR,2026-06-26,2026-06-30,2026-08-11,28.4,-0.07521976799803876,94.0,SELL_NOW,True,32,硬止损: 持仓相对成本约 -7.5%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: RSI 48.4 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -34.4%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.2% 后收阴回落，收盘位于日内区间 6%,-0.3438077482395505,0.02749641922924817,-0.05206939426132828,48.44937904032367,exit-risk-trends.html#ticker-figr
4,RCL,2026-06-26,2026-06-30,2026-08-11,303.690002,-0.04358642346734609,90.0,SELL_NOW,True,2,硬止损观察: 持仓约 -4.4% 且收盘跌破 EMA26; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA26; 新鲜破位: MACD 新转空; 失败突破: 近20日高点后回撤 -7.2%，收盘跌回 EMA9 下方; 动能转弱: 5日跌幅 -6.8%; 动能转弱: RSI 47.8 低于50; 动能转弱: MACD 低于 signal; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.3% 后收阴回落，收盘位于日内区间 8%; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.07247574997805639,-0.06769198955277178,0.07276839977065097,47.7828041224959,exit-risk-trends.html#ticker-rcl
5,NOK,2026-07-02,2026-07-02,2026-07-06,12.51,0.036454018227009,88.0,WATCH,True,27,利润保护: 收盘 $12.51 跌破 3ATR 动态保护线 $14.19; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.7%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.8%,-0.2575667655786351,-0.03843197540353571,-0.24729241877256325,41.59827405402243,exit-risk-trends.html#ticker-nok
6,ALAB,2026-07-02,2026-07-02,2026-08-11,309.024994,-0.2396412968964695,82.0,SELL_NOW,True,27,硬止损: 持仓相对成本约 -24.0%，超过 -7% 防线; 动能转弱: 5日跌幅 -14.6%; 动能转弱: 20日跌幅 -14.6%; 动能转弱: RSI 46.1 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -36.0%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +2.1% 后收阴回落，收盘位于日内区间 3%,-0.3602231770163864,-0.14556091770870705,-0.14582067871585125,46.07070714180222,exit-risk-trends.html#ticker-alab
7,AMAT,2026-07-02,2026-07-02,2026-08-11,527.570007,-0.1251492003072473,82.0,SELL_NOW,True,14,硬止损: 持仓相对成本约 -12.5%，超过 -7% 防线; 动能转弱: 20日跌幅 -11.4%; 动能转弱: RSI 48.4 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -27.0%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +3.4% 后收阴回落，收盘位于日内区间 13%,-0.2703042780082987,-0.034850514387056,-0.11436965524184006,48.35773547058868,exit-risk-trends.html#ticker-amat
8,AMKR,2026-07-02,2026-07-02,2026-08-11,53.73,-0.22857145072300222,82.0,SELL_NOW,True,28,硬止损: 持仓相对成本约 -22.9%，超过 -7% 防线; 动能转弱: 20日跌幅 -23.5%; 动能转弱: RSI 42.0 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -42.6%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +3.0% 后收阴回落，收盘位于日内区间 47%,-0.42565474850920104,-0.038303186653001475,-0.23461535190663896,42.03266550478594,exit-risk-trends.html#ticker-amkr
9,ARM,2026-07-02,2026-07-02,2026-08-11,269.119995,-0.14640955387721866,82.0,SELL_NOW,True,28,硬止损: 持仓相对成本约 -14.6%，超过 -7% 防线; 动能转弱: 5日跌幅 -4.1%; 动能转弱: RSI 46.8 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -38.8%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.7% 后收阴回落，收盘位于日内区间 22%,-0.38761206819393934,-0.040775602657368126,-0.04285669681282822,46.809538549966135,exit-risk-trends.html#ticker-arm
10,GLW,2026-07-06,2026-07-06,2026-08-11,158.660004,-0.18552360597242912,82.0,SELL_NOW,True,27,硬止损: 持仓相对成本约 -18.6%，超过 -7% 防线; 动能转弱: 20日跌幅 -15.4%; 动能转弱: RSI 48.4 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -37.9%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.3% 后收阴回落，收盘位于日内区间 12%,-0.3794829568658692,-0.007692757568908415,-0.15444465548094577,48.35765595752262,exit-risk-trends.html#ticker-glw
11,IR,2026-06-26,2026-06-30,2026-08-11,84.839996,0.03476031308111516,82.0,SELL_NOW,True,1,新鲜破位: MACD 新转空; 失败突破: 近20日高点后回撤 -5.7%，收盘跌回 EMA9 下方; 动能转弱: 5日跌幅 -5.2%; 动能转弱: MACD 低于 signal; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.057333377777777805,-0.051643226600080694,0.07378805027748259,52.66875208020698,exit-risk-trends.html#ticker-ir
12,ON,2026-07-02,2026-07-02,2026-08-11,81.220001,-0.10962508101704582,82.0,SELL_NOW,True,28,硬止损: 持仓相对成本约 -11.0%，超过 -7% 防线; 动能转弱: 20日跌幅 -13.3%; 动能转弱: RSI 42.1 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -39.4%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +2.1% 后收阴回落，收盘位于日内区间 31%,-0.3935637628234626,0.005446917621278802,-0.13346849034028085,42.073695952044034,exit-risk-trends.html#ticker-on
