bucket,strategy,universe,signal_type,source,ticker,name,sector,current_rank,best_intraday_rank,rank_change,previous_date,previous_day_rank,day_rank_change,top100_day_streak,intraday_top_count,latest_price,source_score,stability_score,note,source_file
盘中候选,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,MEDP,"Medpace Holdings, Inc. - Common Stock",,1,1,0,2026-08-10,72,-71,21,1,604.494995,,85.9,盘中候选，等待收盘确认；跨日连续Top100 21天,early-nasdaq200-ranking-timeline.csv
盘中候选,Prism,S&P 500,日线,Prism · S&P 500 · 日线,BAX,Baxter International,Health Care,3,3,0,2026-08-10,5,-2,21,1,27.83,,85.2,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-spx-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,REGN,Regeneron Pharmaceuticals,Health Care,6,6,0,2026-08-10,6,0,21,1,807.719971,,84.1,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,WDAY,"Workday, Inc.",Information Technology,7,7,0,2026-08-10,3,4,21,1,181.839996,,83.7,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,PANW,Palo Alto Networks,Information Technology,9,9,0,2026-08-10,9,0,21,1,383.799988,,83.0,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,AMGN,Amgen,Health Care,10,10,0,2026-08-10,14,-4,21,1,417.329987,,82.7,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,PYPL,PayPal,Financials,11,11,0,2026-08-10,10,1,21,1,59.400002,,82.3,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Prism,S&P 500,日线,Prism · S&P 500 · 日线,ABT,Abbott Laboratories,Health Care,13,13,0,2026-08-10,30,-17,21,1,109.709999,,81.6,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-spx-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,DXCM,Dexcom,Health Care,13,13,0,2026-08-10,12,1,21,1,88.285004,,81.6,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Early,Nasdaq 200,日线,Early · Nasdaq 200 · 日线,GEN,Gen Digital,Information Technology,16,16,0,2026-08-10,74,-58,21,1,29.115,,80.5,盘中候选，等待收盘确认；跨日连续Top100 21天,early-nasdaq200-ranking-timeline.csv
盘中候选,Prism,S&P 500,日线,Prism · S&P 500 · 日线,IQV,IQVIA,Health Care,16,16,0,2026-08-10,23,-7,21,1,243.190002,,80.5,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-spx-ranking-timeline.csv
盘中候选,Prism,S&P 500,日线,Prism · S&P 500 · 日线,PYPL,PayPal,Financials,17,17,0,2026-08-10,13,4,21,1,59.400002,,80.1,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-spx-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,AVGO,Broadcom,Information Technology,18,18,0,2026-08-10,25,-7,21,1,421.029999,,79.8,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Prism,Russell,日线,Prism · Russell · 日线,FBRX,FORTE BIOSCIENCES INC,Health Care,18,18,0,2026-08-10,16,2,21,1,76.845001,,79.8,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-russell2000-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,VRTX,Vertex Pharmaceuticals,Health Care,22,22,0,2026-08-10,26,-4,21,1,527.980896,,78.3,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,GEHC,GE HealthCare,Health Care,23,23,0,2026-08-10,21,2,21,1,72.860001,,78.0,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Prism,S&P 500,日线,Prism · S&P 500 · 日线,TMO,Thermo Fisher Scientific,Health Care,27,27,0,2026-08-10,35,-8,21,1,601.940002,,76.5,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-spx-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,GEN,Gen Digital,Information Technology,27,27,0,2026-08-10,22,5,21,1,29.115,,76.5,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,IDXX,Idexx Laboratories,Health Care,30,30,0,2026-08-10,27,3,21,1,595.804993,,75.4,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
盘中候选,Prism,Nasdaq 200,日线,Prism · Nasdaq 200 · 日线,INCY,Incyte,Health Care,32,32,0,2026-08-10,34,-2,21,1,121.209999,,74.7,盘中候选，等待收盘确认；跨日连续Top100 21天,prism-nasdaq200-ranking-timeline.csv
