current_rank,ticker,name,sector,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
1,GM,General Motors,Consumer Discretionary,1,81.800003,,49,79.510002,0.02880142,,,,,,
2,CBOE,Cboe Global Markets,Financials,2,287.049988,,,,,,,,,,
3,RNGR,RANGER ENERGY SERVICES INC CLASS A,Energy,3,16.26,,31,16.18,0.00494438,,,,,,
4,COIN,Coinbase,Financials,4,171.740005,,1,175.850006,-0.02337220,,,,,,
5,ASIX,ADVANSIX INC,Materials,5,22.045,,,,,,,,,,
6,PCG,PG&E Corporation,Utilities,6,17.764999,,,,,,,,,,
7,HMH,HMH HOLDING INC CLASS A,Energy,7,20.469999,,,,,,,,,,
8,CME,CME Group,Financials,8,253.380005,,,,,,,,,,
9,DVN,Devon Energy,Energy,9,45.150002,,24,44.099998,0.02380962,,,,,,
10,BIPC,BROOKFIELD INFRASTRUCTURE CORP CLA,Utilities,10,40.700001,,30,40.98,-0.00683258,,,,,,
11,UVV,UNIVERSAL CORP,Consumer Staples,11,53.285,,,,,,,,,,
12,APA,APA Corporation,Energy,12,36.310001,,23,35.77,0.01509648,,,,,,
13,PNRG,PRIMEENERGY RESOURCES CORP,Energy,13,193.929993,,8,189.860001,0.02143681,,,,,,
14,THRM,GENTHERM INC,Consumer Discretionary,14,37.049999,,,,,,,,,,
15,ISSC,INNOVATIVE SOLUTIONS AND SUPPORT I,Industrials,15,19.15,,4,19.219999,-0.00364199,,,,,,
16,WHD,CACTUS INC CLASS A,Energy,16,56.540001,,,,,,,,,,
17,INTU,Intuit,Information Technology,17,291.0,,,,,,,,,,
18,CLW,CLEARWATER PAPER CORP,Materials,18,16.834999,,,,,3,16.424999,,,,
19,AMGN,Amgen,Health Care,19,368.329987,,,,,,,,,,
20,CPS,COOPER STANDARD HOLDINGS INC,Consumer Discretionary,20,28.25,,,,,,,,,,
21,WASH,WASHINGTON TRUST BANCORP INC,Financials,21,38.525002,,,,,,,,,,
22,FOXA,Fox Corporation (Class A),Communication Services,22,57.080002,,,,,21,57.48,,,,
23,EXE,Expand Energy,Energy,23,92.459999,,,,,,,,,,
24,CPB,The Campbell's Company - Common Stock,,24,22.385,,,,,,,,,,
25,AKAM,Akamai Technologies,Information Technology,25,125.440002,,16,124.910004,0.00424304,47,123.129997,0.01445632,,,
26,FUTU,Futu Holdings Limited - American Depositary Shares,,26,105.695,,,,,,,,,,
27,BNTX,BioNTech SE - American Depositary Shares,,27,92.209999,,,,,,,,,,
28,MRK,Merck & Co.,Health Care,28,128.205002,,,,,,,,43,127.5,
29,NX,QUANEX BUILDING PRODUCTS CORP,Industrials,29,18.4,,,,,,,,,,
30,UNH,UnitedHealth Group,Health Care,30,432.755005,,,,,,,,,,
31,CNK,CINEMARK HOLDINGS INC,Communication,31,31.969999,,,,,,,,,,
32,RCUS,ARCUS BIOSCIENCES INC,Health Care,32,29.280001,,,,,,,,,,
33,TWST,TWIST BIOSCIENCE CORP,Health Care,33,94.889999,,,,,,,,,,
34,BRKR,Bruker Corporation - Common Stock,,34,59.685001,,,,,,,,,,
35,AVNT,AVIENT CORP,Materials,35,37.605099,,,,,,,,,,
36,CIX,COMPX INTERNATIONAL INC CLASS A,Industrials,36,26.5,,,,,,,,,,
37,HWM,Howmet Aerospace,Industrials,37,280.640015,,,,,,,,,,
38,DPZ,Domino's,Consumer Discretionary,38,323.850006,,,,,10,328.970001,,,,
39,MDLZ,Mondelez International,Consumer Staples,39,60.494999,,,,,,,,,,
40,FCBC,FIRST COMMUNITY BANKSHARES INC,Financials,40,46.470001,,,,,,,,,,
41,SCSC,SCANSOURCE INC,Information Technology,41,54.959999,,,,,,,,,,
42,VTRS,Viatris,Health Care,42,17.344999,,17,17.59,-0.01392843,,,,,,
43,CCBG,CAPITAL CITY BANK INC,Financials,43,50.759998,,,,,,,,,,
44,TWIN,TWIN DISC INC,Industrials,44,23.309999,,,,,,,,,,
45,DBD,DIEBOLD NIXDORF INC,Information Technology,45,87.349998,,9,88.269997,-0.01042256,,,,,,
46,TDY,Teledyne Technologies,Information Technology,46,652.587524,,,,,,,,,,
47,PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,47,33.77,,,,,,,,37,33.310001,
48,PCVX,VAXCYTE INC,Health Care,48,57.279999,,,,,,,,,,
49,PCAR,Paccar,Industrials,49,129.0,,,,,,,,,,
50,FLR,FLUOR CORP,Industrials,50,51.330101,,,,,,,,,,
