rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,AIR,AAR CORP,Industrials,80.58,优先Call候选,141.449997,59.68,1.72,0.04584101,0.06241549,0.05402385,98.2,54.98,91.6,81.26,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,风险调整：不过热、价格可交易、风险分较稳；EMA9/26 新多头交叉；MACD 新金叉
2,PNRG,PRIMEENERGY RESOURCES CORP,Energy,80.29,优先Call候选,190.360001,63.29,0.99,0.02368852,0.03240506,0.10520202,87.7,72.98,100.0,81.26,68.0,100.0,early_transition,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA 早期转强；MACD 保持多头
3,ISSC,INNOVATIVE SOLUTIONS AND SUPPORT I,Industrials,79.12,优先Call候选,19.4,66.68,1.08,0.04978355,0.05606962,0.13810359,73.0,76.72,91.6,81.26,100.0,100.0,mixed_sideways,fresh_above_zero_cross,风险调整：不过热、价格可交易、风险分较稳；MACD 新金叉
4,SGP,SPYGLASS PHARMA INC SHS,Health Care,78.43,优先Call候选,20.809999,55.26,0.77,0.04783474,0.03288249,0.12944370,79.6,75.39,91.6,81.26,68.0,100.0,fresh_bullish_cross,mixed_or_bearish,风险调整：不过热、价格可交易、风险分较稳；EMA9/26 新多头交叉
5,TNK,TEEKAY TANKERS LTD CLASS A,Energy,78.42,优先Call候选,75.089996,61.45,0.84,0.07194851,0.03273273,0.01747958,87.7,71.61,80.4,81.26,68.0,100.0,early_transition,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA 早期转强；MACD 保持多头
6,SDRL,SEADRILL LTD,Energy,78.38,优先Call候选,43.700001,63.11,0.38,0.01557058,0.02425876,0.13535980,87.7,74.66,100.0,81.26,30.0,100.0,early_transition,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA 早期转强；MACD 保持多头
7,TXNM,TXNM ENERGY INC,Utilities,78.26,优先Call候选,57.91,64.52,0.8,0.00932462,0.01489658,0.01703549,87.7,71.87,77.6,81.26,68.0,100.0,early_transition,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA 早期转强；MACD 保持多头
8,APA,APA Corporation,Energy,77.99,小仓观察,35.544998,61.55,0.58,0.00922763,0.04314004,0.08833429,87.7,73.11,100.0,81.16,30.0,100.0,early_transition,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA 早期转强；MACD 保持多头
9,RBKB,RHINEBECK BANCORP INC,Financials,77.96,小仓观察,17.58,63.9,0.9,0.03169008,0.04270456,0.03411765,82.9,65.81,100.0,81.26,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,风险调整：不过热、价格可交易、风险分较稳；EMA 多头延续；MACD 新金叉
10,DVN,Devon Energy,Energy,77.88,小仓观察,44.130001,59.86,0.57,0.00695950,0.02759346,0.05246842,87.7,72.62,100.0,81.16,30.0,100.0,early_transition,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA 早期转强；MACD 保持多头
