rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,ALAB,2026-07-02,2026-07-02,2026-07-21,319.790009,-0.21315388324639417,100.0,WATCH,True,12,硬止损: 持仓相对成本约 -21.3%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -11.6%; 动能转弱: 20日跌幅 -27.3%; 动能转弱: RSI 42.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -33.8%,-0.33793628362655614,-0.11606498456538494,-0.2726424826216396,42.172430015802675,exit-risk-trends.html#ticker-alab
2,ERIE,2026-07-02,2026-07-02,2026-07-21,215.820007,-0.1675216702025072,100.0,TRIM,True,6,硬止损: 持仓相对成本约 -16.8%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -9.5%; 动能转弱: RSI 40.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -16.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.1675216702025072,-0.09498047513322228,0.019702400747528603,40.11620560926004,exit-risk-trends.html#ticker-erie
3,GLW,2026-07-06,2026-07-06,2026-07-21,162.429993,-0.16617047998710766,100.0,WATCH,True,12,硬止损: 持仓相对成本约 -16.6%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -13.4%; 动能转弱: 20日跌幅 -22.6%; 动能转弱: RSI 41.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -36.5%,-0.3647385829345021,-0.13435304910655,-0.22589719557835208,40.968345205613254,exit-risk-trends.html#ticker-glw
4,IBM,2026-07-02,2026-07-02,2026-07-21,210.529999,-0.27283086833772985,100.0,TRIM,True,6,硬止损: 持仓相对成本约 -27.3%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -16.5%; 动能转弱: RSI 31.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -36.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3605382499592359,-0.03012856585018675,-0.16529221249190307,31.006182680532234,exit-risk-trends.html#ticker-ibm
5,ISRG,2026-07-02,2026-07-02,2026-07-21,350.059998,-0.1782822239317804,100.0,TRIM,True,11,硬止损: 持仓相对成本约 -17.8%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -7.8%; 动能转弱: 20日跌幅 -13.1%; 动能转弱: RSI 32.9 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -27.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.276167235393152,-0.07757576284584977,-0.13125701060904793,32.86273826978959,exit-risk-trends.html#ticker-isrg
6,MRVL,2026-06-26,2026-06-30,2026-07-21,207.960007,-0.30188997103511517,100.0,WATCH,True,14,硬止损: 持仓相对成本约 -30.2%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -6.5%; 动能转弱: 20日跌幅 -32.4%; 动能转弱: RSI 42.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -34.3%,-0.34279299813402964,-0.06509618265513228,-0.32449809285867404,42.47834927543638,exit-risk-trends.html#ticker-mrvl
7,NOW,2026-07-02,2026-07-02,2026-07-21,102.044998,-0.04020882242287427,100.0,SELL_NOW,True,13,硬止损观察: 持仓约 -4.0% 且收盘跌破 EMA26; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 失败突破: 近20日高点后回撤 -8.3%，收盘跌回 EMA9 下方; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 47.0 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: 63日高点回撤 -24.9%; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.24889594252247949,-0.02675250408683838,0.09714004736823911,46.95055057369471,exit-risk-trends.html#ticker-now
8,ORCL,2026-07-02,2026-07-02,2026-07-21,127.129997,-0.09367652830465445,100.0,TRIM,True,13,硬止损: 持仓相对成本约 -9.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -27.4%; 动能转弱: RSI 33.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -48.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4876888975463767,-0.00633113168155186,-0.2738333699843857,33.089900326965406,exit-risk-trends.html#ticker-orcl
9,ARM,2026-07-02,2026-07-02,2026-07-21,289.730011,-0.08103903857218675,96.0,WATCH,True,13,硬止损: 持仓相对成本约 -8.1%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -28.9%; 动能转弱: RSI 44.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -34.1%,-0.3407135645256043,0.030444206722713307,-0.28938975206173423,44.70194116970713,exit-risk-trends.html#ticker-arm
10,ESP,2026-07-06,2026-07-06,2026-07-21,58.700001,-0.0984487774773648,96.0,TRIM,True,11,硬止损: 持仓相对成本约 -9.8%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -12.5%; 动能转弱: RSI 46.1 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -18.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.18720575758507674,0.008937796493640349,-0.1251862481426601,46.06706144348973,exit-risk-trends.html#ticker-esp
11,INTC,2026-07-02,2026-07-02,2026-07-21,105.449997,-0.1238055774624941,92.0,WATCH,True,13,硬止损: 持仓相对成本约 -12.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -25.2%; 动能转弱: RSI 45.3 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.2%,-0.251809312447718,-0.021436571614020572,-0.251809312447718,45.31246767644145,exit-risk-trends.html#ticker-intc
12,AMKR,2026-07-02,2026-07-02,2026-07-21,66.730003,-0.041923889679141735,89.0,WATCH,True,13,硬止损观察: 持仓约 -4.2% 且收盘跌破 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -4.9%; 动能转弱: 20日跌幅 -28.7%; 动能转弱: RSI 44.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -28.7%,-0.2866915995716217,-0.04943011607251213,-0.2866915995716217,44.54733736285456,exit-risk-trends.html#ticker-amkr
13,NOK,2026-07-02,2026-07-02,2026-07-06,12.51,0.036454018227009,88.0,WATCH,True,12,利润保护: 收盘 $12.51 跌破 3ATR 动态保护线 $14.19; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.7%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.8%,-0.2575667655786351,-0.03843197540353571,-0.24729241877256325,41.59827405402243,exit-risk-trends.html#ticker-nok
14,FTV,2026-07-06,2026-07-06,2026-07-21,60.669998,-0.04606918383865355,83.0,WATCH,True,1,硬止损观察: 持仓约 -4.6% 且收盘跌破 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 47.1 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50,-0.04606918383865355,-0.0001648319050757685,-0.01621534023724147,47.107827238333265,exit-risk-trends.html#ticker-ftv
