rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,GILD,Gilead Sciences,Health Care,100.0,优先Call候选,134.320007,58.1,0.92,0.02265032,0.03132680,0.05216985,98.2,69.7,100.0,85.08,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
2,NWS,News Corp (Class B),Communication Services,100.0,优先Call候选,31.809999,59.53,1.5,0.02778669,0.01971467,0.10913525,98.2,58.56,100.0,80.0,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
3,IEX,IDEX Corporation,Industrials,100.0,优先Call候选,224.800003,54.81,1.8,0.01765509,0.01682649,-0.01049803,98.2,55.22,81.1,85.08,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
4,FWONA,Liberty Media Corporation - Series A Liberty Formula One Common Stock,,100.0,优先Call候选,92.900002,62.33,1.09,0.02845123,0.03199295,0.09422850,98.2,55.11,100.0,83.43,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
5,OPCH,OPTION CARE HEALTH INC,Health Care,100.0,优先Call候选,22.48,61.72,2.53,0.03166585,0.03737886,0.03356322,98.2,76.26,100.0,82.75,66.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
6,MNRO,MONRO INC,Consumer Discretionary,100.0,优先Call候选,17.200001,56.06,1.93,0.02320060,0.00820645,-0.00174109,98.2,54.32,69.9,82.75,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
7,VCEL,VERICEL CORP,Health Care,100.0,优先Call候选,46.709999,57.41,1.06,0.02467917,0.01257312,0.01213428,98.2,54.28,77.6,82.75,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
8,RRR,RED ROCK RESORTS ORS CLASS A INC,Consumer Discretionary,100.0,优先Call候选,66.129997,59.86,1.1,0.02115496,0.03006231,-0.01592262,98.2,53.72,81.1,82.75,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
9,GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,100.0,优先Call候选,1213.334961,64.78,1.25,0.02407983,0.05509225,0.04649259,98.2,66.95,100.0,82.75,100.0,20.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
10,HLMN,HILLMAN SOLUTIONS CORP,Industrials,100.0,优先Call候选,8.17,56.54,1.23,0.01301922,0.03221731,-0.03484938,98.2,53.48,81.1,82.75,100.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
11,TRMK,TRUSTMARK CORP,Financials,100.0,优先Call候选,46.77,53.88,1.32,0.00971503,0.00364811,0.00451029,98.2,54.62,77.6,82.75,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
12,ASAN,ASANA INC CLASS A,Information Technology,100.0,优先Call候选,8.18,62.08,1.22,0.03413401,0.10990502,0.17191977,98.2,68.28,80.4,82.75,100.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
13,SPT,SPROUT SOCIAL INC CLASS A,Information Technology,100.0,优先Call候选,8.69,59.77,1.14,0.02115159,0.05846529,0.16722633,98.2,55.64,90.2,82.75,100.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
14,DLTR,Dollar Tree,Consumer Staples,99.93,优先Call候选,126.760002,57.94,0.76,0.02003706,0.00827236,0.02333090,98.2,58.93,77.6,80.0,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
15,NWSA,News Corp (Class A),Communication Services,99.92,优先Call候选,28.18,60.15,0.87,0.02528648,0.02398256,0.11054187,98.2,58.62,100.0,80.0,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
16,TENX,TENAX THERAPEUTICS INC,Health Care,99.83,优先Call候选,15.8,54.42,0.88,0.02100162,0.00636943,0.17559524,98.2,56.23,79.0,82.75,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
17,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,,99.78,优先Call候选,101.199997,63.24,0.81,0.02647328,0.03360221,0.09868631,98.2,55.07,100.0,83.43,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
18,MTCH,"Match Group, Inc. - Common Stock",,99.76,优先Call候选,39.279999,56.5,1.03,0.01015818,0.01393900,0.05619790,98.2,54.48,88.8,83.24,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
19,GLBE,Global-E Online Ltd. - ordinary shares,,99.76,优先Call候选,38.900002,62.7,0.89,0.02408848,0.08841634,0.06882819,98.2,54.63,90.2,83.24,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
20,NLOP,NET LEASE OFFICE PROPERTIES,Real Estate,99.76,优先Call候选,12.04,62.53,1.2,0.06548673,0.01775148,0.06172840,98.2,74.69,91.6,82.75,100.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
21,COO,Cooper Companies (The),Health Care,99.75,优先Call候选,72.059998,58.28,0.98,0.01772471,0.01492955,0.01464378,98.2,54.26,77.6,85.08,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
22,INDV,INDIVIOR PHARMACEUTICALS INC,Health Care,99.75,优先Call候选,40.990002,57.16,0.96,0.01927147,0.01360047,-0.01914331,98.2,54.43,69.9,83.24,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
23,NCMI,NATIONAL CINEMEDIA INC,Communication,99.75,优先Call候选,3.96,55.48,0.87,0.02325581,0.01799486,0.05600000,98.2,54.46,100.0,82.75,68.0,20.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
24,HCI,HCI GROUP INC,Financials,99.74,优先Call候选,179.259995,53.54,0.81,0.01225365,0.00167629,-0.00355753,98.2,54.0,69.9,82.75,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
25,SEG,SEAPORT ENTERTAINMENT GROUP INC,Real Estate,99.73,优先Call候选,26.370001,54.46,0.99,0.00495431,0.00266167,-0.02549882,98.2,53.76,69.9,82.75,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
26,TMDX,TRANSMEDICS GROUP INC,Health Care,99.7,优先Call候选,76.290001,61.17,1.15,0.03697161,0.02775155,0.11502489,98.2,73.19,91.6,82.75,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
27,MRBK,MERIDIAN CORP,Financials,99.6,优先Call候选,20.309999,56.47,2.52,0.01906668,0.00197331,0.01906668,98.2,54.66,77.6,82.75,66.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
28,GRMN,Garmin,Consumer Discretionary,99.48,优先Call候选,253.779999,63.58,1.58,0.05106648,0.07243070,0.09133915,98.2,67.57,91.6,85.08,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
29,HVT,HAVERTY FURNITURE COMPANIES INC,Consumer Discretionary,98.96,优先Call候选,26.129999,60.71,1.19,0.03567178,0.02390278,0.01673144,98.2,54.59,80.4,82.75,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
30,CRM,Salesforce,Information Technology,98.69,优先Call候选,181.494995,63.75,0.97,0.03398277,0.06677051,0.14638067,98.2,75.89,100.0,85.08,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
31,VERX,VERTEX INC CLASS A,Information Technology,98.63,优先Call候选,13.24,59.02,1.05,0.01417082,0.07729862,0.16344464,92.8,77.62,90.2,82.75,100.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
