ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
APGE,APOGEE THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,133.559998,0.0,0.0,0.0,0.0,0.0,1.0,57.12940941176472,-0.4107565523558381,2.589794352732981,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CRNX,CRINETICS PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,83.745003,0.0,0.0,0.0,0.0,0.0,1.0,139.47669604012876,6.549431374152784,5.293363678581002,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
DFTX,DEFINIUM THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,45.59,0.0,0.0,0.0,0.0,0.0,1.0,98.64922881702707,-0.23712184620194254,9.728168928023061,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
KYMR,KYMERA THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,118.07,0.0,0.0,0.0,0.0,0.0,1.0,53.51708992239812,-0.23351931701561202,7.450182337354354,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
RARE,ULTRAGENYX PHARMACEUTICAL INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,33.290001,0.0,0.0,0.0,0.0,0.0,1.0,46.07283694283293,0.02147053071919558,5.303822739017466,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
SLS,SELLAS LIFE SCIENCES GROUP INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,12.86,0.0,0.0,0.0,0.0,0.0,1.0,67.44791666666667,-0.05729017855800611,13.696956231948457,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ELVN,ENLIVEN THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,50.525002,0.0,0.0,0.0,0.0,0.0,1.0,39.91969150042396,-0.23834897493588303,5.348837987181079,,54.45,35.0,30.0,70,96.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CLRO,"ClearOne, Inc. - Common Stock",NASDAQ+NASDAQ500,,,0.0,8.61,0.0,0.0,0.0,0.0,0.0,1.0,141.17647058823528,5.392548730250185,26.572092251534762,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
ILLR,Triller Group Inc. - Common Stock,NASDAQ+NASDAQ500,,,0.0,2.35,0.0,0.0,0.0,0.0,0.0,1.0,953.8116591928251,-0.8548397600876253,43.656231003039515,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
NVVE,Nuvve Holding Corp. - Common Stock,NASDAQ+NASDAQ500,,,0.0,15.6735,0.0,0.0,0.0,0.0,0.0,1.0,4079.6,7.585831411354194,18.630672335926427,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
QURE,uniQure N.V. - Ordinary Shares,NASDAQ+NASDAQ500,,,0.0,42.16,0.0,0.0,0.0,0.0,0.0,1.0,59.33485107085603,-0.3777102281740974,7.23011012469504,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
SDOT,Sadot Group Inc. - Common Stock,NASDAQ+NASDAQ500,,,0.0,21.6238,0.0,0.0,0.0,0.0,0.0,1.0,60.176296296296286,-0.23468095269155154,97.16539282774403,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
PTRN,PATTERN GROUP INC SERIES A,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,,0.0,29.040001,0.0,0.0,0.0,0.0,0.0,1.0,42.283199412052916,0.0675458088491403,4.780351566989075,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
SEZL,SEZZLE INC,NASDAQ+NASDAQ500+RUSSELL2000,Financials,,0.0,182.169998,0.0,0.0,0.0,0.0,0.0,1.0,49.93415473251028,-0.24771748639399438,5.841992120223568,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
TENB,TENABLE HOLDINGS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,,0.0,40.139999,0.0,0.0,0.0,0.0,0.0,1.0,50.39339638840781,0.0617256405690374,6.04934707931322,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
WYFI,WHITEFIBER INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,,0.0,38.5,0.0,0.0,0.0,0.0,0.0,1.0,65.30699161412659,0.43550607458571244,15.747865862708718,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
DAVE,DAVE INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Financials,,0.0,399.899994,0.0,0.0,0.0,0.0,0.0,1.0,43.482475301719624,-0.31689912639535933,5.8511398191504576,,54.18,35.0,30.0,65,99.64,50,0,0,0,constructive momentum,No major Prism warning from provided data
MRNA,Moderna,NASDAQ+NASDAQ500+SPX,Health Care,Biotechnology,0.0,68.470001,0.0,0.0,0.0,0.0,0.0,1.0,43.452757175780434,0.05444517505623048,8.8265982770636,,54.17,35.0,30.0,70,94.58,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,600.960022,0.0,0.0,0.0,0.0,0.0,1.0,20.38221045940565,-0.02101714140205846,8.909077720409735,,54.01,47.0,44.0,65,66.29,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
QLYS,QUALYS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,,0.0,153.205002,0.0,0.0,0.0,0.0,0.0,1.0,39.645431953745636,-0.13425623142545673,5.224442905031816,,53.55,35.0,30.0,65,96.5,50,0,0,0,constructive momentum,No major Prism warning from provided data
XENE,XENON PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,67.860001,0.0,0.0,0.0,0.0,0.0,1.0,28.547072768572225,0.5750474373130647,3.9776219362482585,,53.02,35.0,30.0,70,88.86,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
TXG,10X GENOMICS INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,42.785,0.0,0.0,0.0,0.0,0.0,1.0,39.865969271003586,-0.21942983112499004,6.414800247082586,,52.87,35.0,30.0,70,88.08,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
RLAY,RELAY THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,19.569901,0.0,0.0,0.0,0.0,0.0,1.0,38.89212916962386,-0.1338852071163863,6.811117016600426,,52.77,35.0,30.0,70,87.6,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
AVGO,Broadcom,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,401.619995,0.0,0.0,0.0,0.0,0.0,1.0,2.4122783821677096,-0.13851187144136956,3.884623590871904,,52.71,47.0,44.0,65,51.79,66.0,1,1,1,positive market/social signals,1 extracted risk note(s)
TECH,Bio-Techne,NASDAQ+NASDAQ500+SPX,Health Care,Life Sciences Tools & Services,0.0,71.190002,0.0,0.0,0.0,0.0,0.0,1.0,30.839922808307318,0.005826967550498052,2.5143985206558304,,52.66,35.0,30.0,70,87.05,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
AMD,Advanced Micro Devices,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,551.065125,0.0,0.0,0.0,0.0,0.0,1.0,15.889279596869033,-0.3469160366249703,6.866702123974392,,52.41,47.0,44.0,65,58.29,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
TGTX,TG THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,57.029999,0.0,0.0,0.0,0.0,0.0,1.0,31.496426827217583,-0.2741752062791146,4.575786758925144,,52.37,35.0,30.0,70,85.6,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
BBIO,"BridgeBio Pharma, Inc. - Common Stock",NASDAQ+NASDAQ200+NASDAQ500,,,0.0,87.099998,0.0,0.0,0.0,0.0,0.0,1.0,28.69385047281323,0.701295396701447,4.140971966497635,,52.26,35.0,30.0,65,90.04,50,0,0,0,constructive momentum,No major Prism warning from provided data
KNSA,KINIKSA PHARMACEUTICALS INTERNATIO,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,63.215,0.0,0.0,0.0,0.0,0.0,1.0,29.804925466017963,-0.14201040310167645,4.903334538592786,,52.18,35.0,30.0,70,84.63,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ERAS,ERASCA INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,18.49,0.0,0.0,0.0,0.0,0.0,1.0,37.882177479492896,-0.38722649320444724,6.630223673027895,,52.12,35.0,30.0,70,84.36,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
TXN,Texas Instruments,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,311.579987,0.0,0.0,0.0,0.0,0.0,1.0,7.951350033756888,-0.3474431015952162,5.15976156985058,,52.1,47.0,44.0,65,56.76,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
LGND,LIGAND PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,312.125,0.0,0.0,0.0,0.0,0.0,1.0,28.29866872861997,0.035053319104292324,4.634473207849419,,52.1,35.0,30.0,70,84.24,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
PTGX,PROTAGONIST THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,132.610001,0.0,0.0,0.0,0.0,0.0,1.0,25.257388535258674,0.35439231757974965,4.288622943733654,,51.88,35.0,30.0,70,83.14,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
VRNS,VARONIS SYSTEMS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,,0.0,44.5,0.0,0.0,0.0,0.0,0.0,1.0,37.00738916256159,-0.19121143736788715,6.212520706260037,,51.23,35.0,30.0,65,84.88,50,0,0,0,constructive momentum,No major Prism warning from provided data
CGON,CG ONCOLOGY INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,71.489998,0.0,0.0,0.0,0.0,0.0,1.0,26.151403781591796,-0.23758692910093693,5.808803791385914,,51.15,35.0,30.0,70,79.48,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
VERA,VERA THERAPEUTICS INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,39.505001,0.0,0.0,0.0,0.0,0.0,1.0,24.190513177947604,1.0553099634489818,7.19330283561531,,51.14,35.0,30.0,70,79.47,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ZBRA,Zebra Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Electronic Equipment & Instruments,0.0,275.410004,0.0,0.0,0.0,0.0,0.0,1.0,17.59607494785751,-0.5198728949085845,3.7857830631723433,,51.14,35.0,44.0,65,66.96,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
ALGT,ALLEGIANT TRAVEL,NASDAQ+NASDAQ500+RUSSELL2000,Industrials,,0.0,112.014999,0.0,0.0,0.0,0.0,0.0,1.0,29.213284595379285,-0.31209577993138704,5.874850933387693,,50.76,35.0,30.0,65,82.56,50,0,0,0,constructive momentum,No major Prism warning from provided data
ABVX,Abivax SA - American Depositary Shares,NASDAQ+NASDAQ500,,,0.0,140.490005,0.0,0.0,0.0,0.0,0.0,1.0,36.76986334920305,-0.4768654493409522,7.024138478748005,,50.71,35.0,30.0,65,82.31,50,0,0,0,constructive momentum,No major Prism warning from provided data
MIRM,MIRUM PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,119.43,0.0,0.0,0.0,0.0,0.0,1.0,25.083783250404814,-0.35109380002701795,5.429898505998731,,50.71,35.0,30.0,70,77.29,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
LRCX,Lam Research,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,349.929993,0.0,0.0,0.0,0.0,0.0,1.0,6.959893850594279,-0.07658496768687706,8.800089418375258,,50.7,47.0,44.0,65,49.74,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
COGT,COGENT BIOSCIENCES INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,38.75,0.0,0.0,0.0,0.0,0.0,1.0,21.169480925578487,0.15932474380857764,4.522026359447005,,50.59,35.0,30.0,70,76.68,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
RYTM,RHYTHM PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,108.650002,0.0,0.0,0.0,0.0,0.0,1.0,23.662645986084165,-0.22266824283979325,4.578594485437744,,50.57,35.0,30.0,70,76.61,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CYTK,CYTOKINETICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,84.830002,0.0,0.0,0.0,0.0,0.0,1.0,23.929884175159266,-0.2995526852056589,3.5592181845555744,,50.51,35.0,30.0,70,76.32,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
NVDA,Nvidia,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,209.020004,0.0,0.0,0.0,0.0,0.0,1.0,0.39867524474110905,-0.26506286567513937,3.202338129184174,,50.42,47.0,44.0,65,48.36,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
VKTX,"Viking Therapeutics, Inc. - Common Stock",NASDAQ+NASDAQ500,,,0.0,38.525002,0.0,0.0,0.0,0.0,0.0,1.0,31.799527882312685,0.03679321564116478,7.155094835741807,,50.34,35.0,30.0,65,80.45,50,0,0,0,constructive momentum,No major Prism warning from provided data
TWST,TWIST BIOSCIENCE CORP,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,90.074997,0.0,0.0,0.0,0.0,0.0,1.0,28.568369356790456,-0.1387508017505552,7.943778782473896,,50.28,35.0,30.0,70,75.17,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
