ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
MRNA,Moderna,NASDAQ+NASDAQ500+SPX,Health Care,Biotechnology,0.0,70.349998,0.0,0.0,0.0,0.0,0.0,1.0,47.39157343389901,0.008698794989990377,8.441466987878034,,55.04,35.0,30.0,70,98.94,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
GEV,GE Vernova,SPX,Industrials,Heavy Electrical Equipment,0.0,1074.714966,0.0,0.0,0.0,0.0,0.0,1.0,16.797797964302386,-0.10911387034033948,5.7689962219912285,,54.11,45.0,44.0,65,69.28,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,589.659973,0.0,0.0,0.0,0.0,0.0,1.0,18.118624152295858,-0.043479608339153764,8.995013712516558,,53.43,47.0,44.0,65,63.39,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
VRT,Vertiv,SPX,Industrials,Electrical Components & Equipment,0.0,320.0,0.0,0.0,0.0,0.0,0.0,1.0,10.527774301621706,-0.3142186016645775,7.386440491071425,,53.07,45.0,44.0,65,52.12,74.0,1,1,1,positive market/social signals,1 extracted risk note(s)
ANET,Arista Networks,SPX,Information Technology,Communications Equipment,0.0,185.059998,0.0,0.0,0.0,0.0,0.0,1.0,21.62197235483776,-0.1737619491109489,5.800086868506905,,52.66,35.0,44.0,65,74.56,50,0,0,0,constructive momentum,No major Prism warning from provided data
AVGO,Broadcom,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,400.295013,0.0,0.0,0.0,0.0,0.0,1.0,2.0744106785555827,-0.15270892850652362,3.8974817483995396,,52.6,47.0,44.0,65,51.27,66.0,1,1,1,positive market/social signals,1 extracted risk note(s)
TECH,Bio-Techne,NASDAQ+NASDAQ500+SPX,Health Care,Life Sciences Tools & Services,0.0,70.989998,0.0,0.0,0.0,0.0,0.0,1.0,30.47233596765302,-0.01657388579697472,2.5013584106796083,,52.54,35.0,30.0,70,86.43,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
AMD,Advanced Micro Devices,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,549.424988,0.0,0.0,0.0,0.0,0.0,1.0,15.544357941066256,-0.36595900805134485,6.887200522240742,,52.3,47.0,44.0,65,57.73,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
TXN,Texas Instruments,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,308.040009,0.0,0.0,0.0,0.0,0.0,1.0,6.724873943719056,-0.3630067547742041,5.158884154650741,,51.78,47.0,44.0,65,55.17,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
BAX,Baxter International,SPX,Health Care,Health Care Equipment,0.0,22.575001,0.0,0.0,0.0,0.0,0.0,1.0,12.705940454021958,-0.37442530409720576,3.2361976101668506,,51.2,35.0,44.0,70,62.25,50,0,0,0,macro resilience,No major Prism warning from provided data
